id,index,content,proofed
208558,1,大家好,大家好
208559,2,尊敬的推友们大家好,"尊敬的推友们,大家好"
208560,3,喝多了,喝多啦
208561,4,我今天想大家好我特别特别地想大家尊敬的推友们,"我今天想大家喽！特别特别地想大家，尊敬的推友们！



盗"
208562,5,到个人微信四处19我们的,盗国贼们现在四处围
208563,6,我们上人家给我们干掉,我们上Livestream人家也给我
208564,7,上哪就干掉各种威胁各种围剿,上哪里也给干掉。各种地威胁，各种地围剿
208565,8,但是挡不住我想说我们的心呢,但是挡不住我想推友们的心呐
208566,9,所以说我现在是是另外一个功能,所以我现在试试另外一个功能
208567,10,看看直播怎么样,看看直播怎么样
208568,11,我先不说是要什么形式支付但是我试试啊,我先不说这叫什么形式的直播，但是我试试
208569,12,看看怎么样,看看怎么样
208570,13,尊敬的推友们大家好,尊敬的推友们，大家好
208571,14,现在咱们在美利坚共和国,现在咱们在美利坚共和国
208572,15,向全世界,向推行
208573,16,这个推行民主自由言论自由的国家,推行自由，民主，言论自由的国家
208574,17,受到了照顾你们的唯一角攻击,受到了盗国贼的围剿攻击
208575,18,三打字,三大
208576,19,这个社会的自媒体,社会的自媒体
208577,20,都把文未给封杀了能打中文贵吗,都把文贵给封杀了。你说能挡
208578,21,躺着文贵了你说你们,挡住文贵，那你说你们
208579,22,还相应的微博上涨了吗,还相信文贵那不上当了吗
208580,23,最近灵幽默鬼怪都出来了都出来了以后文贵现在我没有办法了不行了,最近那些妖魔鬼怪都出来了，都出来啦！认为文贵没办法啦，不行了。你
208581,24,你们信吗文不定吗,你们信吗？文贵能不
208582,25,文贵在生意上被他们宣传中过三秒,文贵在生理上被他们宣传成郭三秒
208583,26,难道文贵在这个,难道文贵在这个
208584,27,自媒体上真的成为过三秒吗,自媒体上真的成为郭三秒吗
208585,28,我觉得不可能吧,我觉得这是不可能吧
208586,29,所以说大家是你的啊,所以说大家拭目以待
208587,30,别着急,别着急
208588,31,别着急,别着急
208589,32,别着急,别着急
208590,33,好戏刚刚开始,好戏刚刚开始
208591,34,有很多话现在不能提前说,有很多话现在不能提前说
208592,35,我说了以后就,前说了以后会
208593,36,会让到过贼也坏我们的好事,会让盗国贼坏我们的好事
208594,37,这天好是好消息太多了但是我不想一一的说,天的好事好消息太多啦！但是我不想一一地说
208595,38,因为,因为
208596,39,说多了不好,说多了不好
208597,40,万事败于10米,万事败于失
208598,41,祸从口出,祸从口出
208599,42,咱们,咱们
208600,43,多小心,多小心
208601,44,我特别是最近看了一些人啊拼了命的说,我特别是最近看到了一些人拼了命的说
208602,45,关贵必须摆席,郭文贵必须
208603,46,这简直是红,这简直是荒
208604,47,观塘至极化常识题什么例如翻西呀,荒唐至极，荒唐至极。你什么理由反习啊
208605,48,你表姐洗吗,你了解习吗
208606,49,你了解信息呀,你了解习吗？你
208607,50,这个当年我到这个舟山普陀寺,反习？当年我到舟山普陀寺
208608,51,我想要方丈,我请教方丈
208609,52,你怎么看待现在的社会了倒数,你怎么看到现在社会上到
208610,53,都很爱我,都喊着爱
208611,54,我没看到在国家我剪成就爱国贼,我没看到那么多人爱国啊？我简称叫爱国贼
208612,55,爱国贼这个词还没流行的时候就问这个问题了,爱国贼这个词还没流行的时候我就问这个问题啦
208613,56,这个方丈很厉害啊,这个方丈很厉害啊
208614,57,就是街上戒下人,就是上戒下忍
208615,58,他说文举个例子,他说：我给你举
208616,59,他们现在很多人要出不上就一见钟情,说现在很多人崇尚“一见钟情”。一见
208617,60,一定要说你是谁我爱你了我爱上了,一见面不知道你是谁，我爱你啦，我爱上了！我
208618,61,我非常的爱你,我非常地爱你
208619,62,好吗,好吗
208620,63,这个叫什么这叫冲动,这个叫什么？叫冲动
208621,64,呼叫爱,不叫爱
208622,65,这样一个人你要爱你真的是爱这个国家你的学这个国家的历史,真的是爱一个国家，你得学这个国家的历史，你得学这个国
