id,index,content,proofed
160625,1,尊敬的战什么好,尊敬的战友们好
160626,2,今天是6月26号,今天是6月26号
160627,3,文贵在多媒体完全不同的系统的一次,文贵在郭媒体， 完全不同的系统， 第一次
160628,4,是咱们的直播事实视频的效果今天用的设备是完全不同的完成,试咱们的直播。 试试视频的效果。 今天用的设备是完全不同的
160629,5,我不知道大家有什么反应,的效果。 今天用的设
160630,6,维他命,的系统
160631,7,哎呀这个,试咱们的
160632,8,贝奇的那边蝴蝶蝴蝶,备是完全不
160633,9,结果呢,果。 今
160634,10,这个光线的基金现在是下午的时间就是没那么好,直播。 试试视频的效果。 今天用的设备是完全
160635,11,但是那今天我又喝多了看我喝多少,的效果。 今天用的设备是完全
160636,12,喝多了喝多了,喝多了， 但是特
160637,13,但我特别特别高兴,但是特别特别地高兴
160638,14,在过去的420以内,在过去的48小时
160639,15,不是吧,不是4
160640,16,我想想应该是,我想想应该是
160641,17,应该超过三天了3点多,应该是超过3天了， 3天多
160642,18,这个真的是没怎么睡觉没怎么睡觉,真的是没怎么睡觉， 没怎么睡觉
160643,19,这个,这个
160644,20,我第1次人生,我第一次， 人生
160645,21,这个作为,这个我第
160646,22,这个证人,真的是没怎么
160647,23,还有听证会的双角色参加,还有听证会的双角色参加
160648,24,非常有意思,非常有意思
160649,25,我特别想和战友分享,我特别想和战友们分享
160650,26,就是我第1次文贵啊成天说这个中国要有,文贵啊， 成天说中国要有以法治国
160651,27,然后呢,然后呢
160652,28,我真正真是真正的,我真正地用自己的身
160653,29,用自己的身体,用自己的身体
160654,30,我自己的一切去,自己的一切， 去
160655,31,到美国这个我们非常尊敬的,到美国这个我们非常尊敬的
160656,32,司法制度完善的国家,司法制度完善的国家
160657,33,去,去
160658,34,尝试了依法治国的感觉,尝试了以法治国的感觉
160659,35,还有好处,还有好处
160660,36,而这个太多信息了大家分享,太多的信息要跟大家分享
160661,37,昨天晚上的时候我大概7次,法制度完善的国家， 去尝试了以
160662,38,起来,司法制
160663,39,起床打电话看文件,常尊敬的司法制度完善
160664,40,一会再说吧,有好处。 太
160665,41,然后今天早上的6点多的时候,常尊敬的司法制度完善的国家
160666,42,我就起床了这个,切， 去到美国这个
160667,43,提前准备,， 然后呢， 
160668,44,开会,然后
160669,45,然后接下来的还要继续昨天和前天呢,己的一切， 去到美国这个我们非常尊敬的司法制
160670,46,这个听证会,这个我们非常
160671,47,到今天下午有没有去,感觉还有好处。 太多的信
160672,48,因为我听了会提前结束了我们另外一个团队的做得非常好,个我们非常尊敬的司法制度完善的国家， 去尝试了以法治国
160673,49,然后我就和我的一个,治国的感觉还有
160674,50,飞哥清如果有关键的官员把一起吃随便看不到题,国家， 去尝试了以法治国的感觉还有好处。 太多的信息
160675,51,马上去一个日本餐厅吃饭,家， 去尝试了以法治国的感
160676,52,然后你去吃午餐了,国家， 去尝试了
160677,53,今晚到了以后啊这个我们先坐下来,觉还有好处。 太多的信息要跟大家分
160678,54,回来有空就旁边有两三个中国朋友,国家， 去尝试了以法治国的感觉还有好处
160679,55,还要我教你特别特别激动啊特别记录,酒了，讲的不对的地方，还请大家多
160680,56,然后就说,感受是
160681,57,我昨天和前天我都在这个担心你为什么最近没有视频,我坐在那个椅子上， 看到美国这个司法系统 ……我的感受是什么呢？ 就
160682,58,这里开了一个短视频,这个司法系统 ……我的感受
160683,59,讨论你们就出现了,太伟大了。 做听证会
160684,60,特别特别担心的关心我特别感动,个这个美国司法系统真的是太伟大
160685,61,2011作为朋友了过来一起吃午餐我说方言输入到另外一个照吧,伟大了。 做听证会的时候， 两边大桌子， 大长桌子， 巨大的长桌
160686,62,都很熟这个这个餐厅啊真是经常,听证会的时候， 两边大桌子
160687,63,他说在旁边了一个厉害的中国人,太伟大了。 做听证会的时候， 两
160688,64,在旁边吃饭,在网上一查
160689,65,谁呢,谁了
160690,66,微信的老板妈妈能,了…… 然后我们在这边， 然
160691,67,他在里面的房间,边是人家的法官
160692,68,然后我就坐在另外一个角,然后我们在这边， 然后
160693,69,旁边有他的保镖还是助理,边， 然后这边是人家的法官。
160694,70,但是我是旁边又发现了一个我们中国的一位女士,边是人家的法官。 哇， 人家这个问题问的， 哎呦真的傻
160695,71,我一看这个中国来的我就主动的,家这个问题问的， 哎呦真的傻了
160696,72,我特别高兴了照照照片,后这边是人家的法官
160697,73,一个六角坏了正对着那个,呦真的傻了， 人家带了
160698,74,厨房,箱
160699,75,那几个中国人,中间休
160700,76,都是日本餐厅的中国厨师认出来我,"费的餐，咖啡厅。


在一个楼上， 看到哈德逊"
160701,77,这是他们做的饭特别开心我们,"啡厅。


在一个楼上， 看到哈德逊"
160702,78,憋尿跟你他们这个沟通啊然后我朋友聊天吃午餐,"边一个房间，免费的餐，咖啡厅。


在一个楼上"
160703,79,哇我们喝了两瓶了这个日本清酒,到哈德逊河的整个景观， 很轻
160704,80,吃了很多很多,到哈德逊河的整
160705,81,我们聊特别的开心然后呢,问的问题很严肃， 很
160706,82,回来了到了这个开放的空间又抽了一根雪茄然后呢我们聊天,谎是要付出代价的。 人家问的问题那是了不得， 真是我太享受了。 因为当
160707,83,然后呢我的场地告诉我说不明体可以试一试这个我们现在自己开发的,然是我们是在一个听证会， 我是另外一个角色， 但是问
160708,84,和别人合作的这么一个系统不是好啊如果特别想和战友们这个聊一聊,是非常直接的， 问的问题是非常专业的。 人家准备了我的天呐
160709,85,这就是开始直播了这个准备不好一网请大家多多包涵,脑给你展示。 就是美国人的法律系统真是了不得
160710,86,今天喝多酒了,就是美国人的法
160711,87,这个,真
160712,88,请这个讲的不对的地方也应该这么说,果有这个场面会是什么样子？ 有人买
160713,89,Acg,样
160714,90,现在的诗句呀请大家点解呀所以今天的事真是喝了瘦了,因为就在你这个事情之前， 没有人知道谁是你的法官
160715,91,3D我的奖励吧这几天来特别是没信,对不可能， 因为就在你这个事情之
160716,92,真的是挺累的但是我特别的开心,这个事情的程序。 但是这个法定的
160717,93,哎呀我这个当我坐在那个椅子上,法官， 也没有人知道这个事情
160718,94,看到美国这个四大系统,个法定的程序是必然
160719,95,这个因为马化腾的方式我马上就到,"这个法定的程序是必然的。


当大家坐"
160720,96,这个不错,这个事
160721,97,为人绝对比马云好,前， 没有人知道
160722,98,这个样子的我的好朋友吃得分啊,这个法定的程序是必然的
160723,99,跟这个马化腾和这个马力都很好,的法官， 也没有人知道这个事情的程
160724,100,这个当时是最新的,这个法定的程序是
160725,101,I6出来的时候麻烦就买个人都送这个新手机,那儿的时候， 大家相处非常客气。 我最后一个到
160726,102,然后车枫叶主机,非常客气。 我最后一个
160727,103,宋人有空吗,呐， 因为都很好
160728,104,我就问怎么才能把话说一下吗,握手啊见面呐， 因为都很好
160729,105,后来才知道他这个吗您的合作我劝他不要回去,处非常客气。 我最后一个到的， 大家握手啊见面呐
160730,106,他不听结果为了,不认识的， 有些我
160731,107,他的上市公司也为了他的那个合同,，那个非常地礼貌。 然后就是这个程
160732,108,当时天下的是几百亿,正式的开始程序， 啪啪
160733,109,上次不是肯定是要给钱一了,式的开始程序， 啪啪啪，那个非常地礼
160734,110,结果你知道大家结果都知道车公先生,个非常地礼貌。 然后就是这个程序展开。 你
160735,111,他这些特别高我去玩几个朋友,开。 你根本不可能造假。 所有的
160736,112,喂人特,问题的
160737,113,这个人还是有钱买的,准备文件的， 然后问
160738,114,有情海,一定要
160739,115,但是你老是疼你,晚上特别想
160740,116,大家不要把意识意识了,天晚上特别想，我一定要
160741,117,都一样的还有什么必要,定要跟战友们分享
160742,118,诞生的它这种做的行为我不是不能接受,的。 我的感触是什么？ 昨天晚上特别想，我
160743,119,我不能,不可能
160744,120,然后今年还碰到了另外一个美国家庭,上特别想，我一定要跟战友们分享
160745,121,我说的很让我感动的话,我的感触是什么？ 昨天晚
160746,122,然后呢我的这个保安反对呀就说你赶快吃了吃了走太多人了不用,然后问你问题的。 我的感触是什么？ 昨天晚上特别想，我一定要跟战
160747,123,然后我们,然后问
160748,124,吃了很多很多有增加的菜,的， 录音的， 准备文件的， 然后
160749,125,哪有喝这个maclennan特别开心,什么？ 昨天晚上特别想
160750,126,整个这个美国司法系统真的,中国不可能有这么多信访
160751,127,这个,这么
160752,128,做听证会的时候两边,昨天晚上特别想，我一
160753,129,对面的所有的历史,我的感触是什么？ 昨
160754,130,都市,触是
160755,131,在网上一查最牛的最牛的我就不说这个这是秘吗然后我们这边是一样,昨天晚上特别想，我一定要跟战友们分享这一刻。 就在这种
160756,132,哇人家这个问题问的真的傻人家待了20箱的文件,晚上特别想，我一定要跟战友们分享这一刻
160757,133,然后我们再问我们这里全是年轻的,触是什么？ 昨天晚上特别想，我一定
160758,134,这个有意思啊,这一刻。 就在
160759,135,中间休息一下休息旁边的房间免费的参咖啡金,昨天晚上特别想，我一定要跟战友们分享这一刻。 就
160760,136,这个大楼上看着她的宋河的这个景观很轻松,的感触是什么？ 昨天晚上特别想，我一定要跟
160761,137,问的问题很严肃,问你问题的。 我的感
160762,138,很专业,要跟战
160763,139,在这个地方撒谎的是要付出代表,感触是什么？ 昨天晚上特别想，我一
160764,140,人家问的问题你大事了不真是我太小了,然后问你问题的。 我的感触是什么？ 昨天
160765,141,因为当你面对的人家是专业,一定要跟战友们分享这一刻。 就在
160766,142,真相的时候你就会尊重这个,战友们分享这一刻。 就在这种情
