id,index,content,proofed
614998,1,曾经在好一月20号你们健身了吗,战友们好，1月20号你们健身了吗？你
614999,2,你们传播香港危机真相浪费了几分钟真抱歉真抱歉啊,你们传播香港危机真相了吗？浪费了七分钟，真抱歉～真抱歉
615000,3,亲爱的战友吧,亲爱的战友
615001,4,这个1月20号今天本来啊,"战友们。



今天本来"
615002,5,这个没有报平安直播了,没有报平安直播
615003,6,我试试赶快要去开会,我这赶快要去开会
615004,7,但是很多任务要求啊,但是很多战友们要求
615005,8,科比我们很多重要的战什么要求,别我们很多重要的战友
615006,9,哎呀就这个七个能不能听见说两句,战友要求：“七哥能不能今天说两
615007,10,我就简单的她说几句啊,我就简单跟大家说
615008,11,首先这个我看到刚刚的我这个,首先，我刚刚上线看到小
615009,12,上网拉上上线,首先，我刚刚上线
615010,13,橡皮样行我打电话进去了,线看到小皮匠的节目，我
615011,14,我回答了一个问题,我回答了一个问题
615012,15,关心再在问的问题的一个就是什么呢,"关心、在问的问题：



第一个就是什么呢"
615013,16,就是说,就是说
615014,17,昨天骑牛是上专门发出去,昨天Gnews上专门发出去关
615015,18,关于中美贸易协议背后的那个交易,关于中美贸易协议背后的那个交易
615016,19,由于我昨天三分钟的视频,由于我昨天三分钟的视频
615017,20,我输了,我说了
615018,21,中美的贸易协议,中美的贸易协议
615019,22,其中有惊天的消息,其中有今天的消息
615020,23,就这样拿,就是要拿
615021,24,香港,香港
615022,25,无论发生什么事情,无论发生什么事情
615023,26,美国不能以刚刚,美国（都）不能以刚刚
615024,27,这个建立的人权香港人权保护板,刚刚建立的香港人权保护
615025,28,来,来
615026,29,停止或取消,停止或取消
615027,30,香港的自贸区协议地位,香港的自贸区协议地位
615028,31,这条,这条
615029,32,大家都知道了,大家都知道了
615030,33,也就是说,也就是说
615031,34,5100,立
615032,35,我买你,来停
615033,36,不能把这个香港发生什么事,不能以刚刚建立的香
615034,37,来取笑我香港这么去协议你看他没有毒害怕,来停止或取消香港的自贸区协议地位，这条大
615035,38,刚才那把我累死了吧,港人权保护法案来
615036,39,那么这个大家都清楚了,位，这条大家都知道了
615037,40,昨天津柚子上,停止或取消香
615038,41,又发了一篇,护法案来停
615039,42,一个小莫小视频教mgr,来停止或取消香
615040,43,卖给我们的这个团队,什么事情，美国（都
615041,44,录了个视频,什么事情
615042,45,然后拿到中英文字幕,止或取消香港的自贸区
615043,46,基督的最后注解除所谓流河的外溢效应,家都知道了。也就是说五千亿，我们买你不能
615044,47,外溢效应着明几条,我香港自贸区协议。你
615045,48,其中甲类条就是,了一篇，一个小视
615046,49,希望美国,篇，一个小
615047,50,不能对中共在美国的贪官,南坑）有多害怕！那么这个大家都
615048,51,盗国贼的私生子女,么这个大家都清
615049,52,啊还有那个感恩子女,上又发了一篇，一个
615050,53,进行资产查封,加上中英文
615051,54,时时最繁华,视频，然后把
615052,55,我看到很多战友很了不起吗说,我们的这个团队录了个视频，然后把它
615053,56,骑车在直播中没那个啥你怎么加热死了,IZ～MIZ我们的这个团队录了个视频，然后把它加上
615054,57,首先我在后见啊,个视频，然后把它加
615055,58,这个是我让他家的,这个团队录了个视频，然后把
615056,59,由于占有在扩充电话当中呢,后把它加上中英文字幕，其中在最
615057,60,明确告诉我,希望美国不
615058,61,说一个有些话我现在还不能说,中加了一条，就是希望美国不能对中
615059,62,还不能服还不能服,是希望美国不能
615060,63,就告诉了我说七中,，就是希望美国不
615061,64,给,美
615062,65,美国,美国
615063,66,阿奇的最在乎的实际就两年是,注明几条，其中加了一条，就是
615064,67,一个任何情况下,应注明几条，其
615065,68,你不要对香港,女、还有擀面
615066,69,取消自贸区的为这个权利也不能试试,很多战友很了不起，马上说：“七哥在直
615067,70,第2个,七哥
615068,71,你们正在调查的我们所谓的这个中共官员子女在美国的,"你怎么加上这个词了呢？”首先我给大家抱歉啊，这个是我让他加的。



由于战友"
615069,72,资产,战
615070,73,把这个药师说的那个方案你不能试试,不能说！还不能说～还不能说！就告诉了
615071,74,据我所知啊我刚才的小批量刑不当转变说的,告诉我。因为有些话我现在还不能说！还不能
615072,75,就是在,就两
615073,76,最后刘和尚未尽显甚至已经在空中飞行的时候,"最在乎的，实际就两件事：

第一个：“任何情况下你"
615074,77,王岐山还通过那天在白宫签约在现场的那几个人我就不说是谁了,"任何情况下你不要对香港取消自贸区地位，这个权力你不能实施。”

第二"
615075,78,大家都知道点明了什么,在美国的资产，要实施的RICO法案，你
615076,79,Fifa10啊,ICO法案
615077,80,价钱高中祖籍江苏在那也是我朋友王一然最好的朋友,据我所知、我刚才在小皮匠节目当中专门说到
615078,81,等等等,中飞行的
615079,82,说话说,说到：“就
615080,83,只要是美国,至已经
615081,84,答应,已经
615082,85,绝对不要去,就不说
615083,86,调查共产党的官员在美国自己的资产,候，王岐山还通过那天在白宫签约
615084,87,不查不那么自杀,什么黑石
615085,88,马上洗过来仙子,石啊、前高盛主席
615086,89,晚上飞机,王岐山最
615087,90,但是美国必须公布,要是美国答应，绝对不
615088,91,你不能底下成绩的公布,美国答应，绝对不去调查共
615089,92,然后有的香港自贸区行你也得公路,共产党的官员子女在美国的资
615090,93,韩语超若水姑娘是,说：只要是美国答应，绝
615091,94,就老百姓死活跟我求关系呀是他们的逻辑,过来签字。马上上飞机，但是美国必须
615092,95,第1位,底下
615093,96,高钙是你不能查看我的资产,过来签字。马上上飞机，但是美
615094,97,不能给我把自己事情吹头发,你也得公布。还有你货币操
615095,98,你爱李春芳,你货币操纵
615096,99,说我们不没意思,事，就老百姓死
615097,100,没有想法没有法律行动对中共在美国的所谓的这个有人倡导的也可以,一个就香港自贸区协议，你也得公布。还有你货币操纵国属于公家
615098,101,非经济人士了,百姓死活跟
615099,102,查封这些子女自杀,关系啊！这是他们的
615100,103,不感兴趣,不能给
615101,104,没有这个是没有这个行动,没有想法、没有法律行动
615102,105,最后美国没答应,资产，不感兴趣，没有这
615103,106,这就刚刚小皮匠节目说是的,这就是我刚在小皮匠节目说似的
615104,107,这两人都已经发了请假了,这两人都已经发了请柬了
615105,108,C919百了,经摆了
615106,109,请柬已经发出去了,请柬已经发出去了
615107,110,我没有结婚了,我们要结婚了
615108,111,我们第1天要入洞房,我们第一天要入洞房
615109,112,啊这个都走到一处都半个门里面了,要入洞房，一腿都拌到门里面了
615110,113,而不按不按不减不仅必须的给我弄点啥说的,不～俺不！俺不进～俺不进！必须得给我弄点啥说的
615111,114,就要给我点条件,条件；第一个条件
615112,115,一个条件就是这个维护方案,一个条件，就是这个RICO法案，（不
615113,116,查红高干子女,查封高干子女
615114,117,第2个就是香港自贸区协议不能取消,第二个就是，香港自贸区协议不能取消
615115,118,第3个才是最后我这个这个货币操纵国际这个是取消,第三个才是，货币操纵国这个事要取消；然后下面接着
615116,119,然后下面结了一系列了,然后下面接着一系列的
615117,120,报告芬太尼亚有些,包括芬太尼、有些
615118,121,什么在美国正在查这些事情啊包括对中国银行还有几大银行的查封啊,些在美国正在查的一些事情、包括对中国银行还有几家银行的查封
615119,122,牛牛牛气和一身正气,姐妹们，这些事情
615120,123,所以说,所以说
615121,124,亲爱的兄弟姐妹吗,亲爱的兄弟姐妹
615122,125,这些事情证明了什么共产党不关心老百姓的死活,这些事情证明了什么？共产党不关心老百姓的死活
615123,126,什么国家大事都要摆着他的一条之后,什么国家大事都要摆在他第一条之后
615124,127,那就是他的侄女和侄女在美国的资产,那就他的子女和子女在美国的资产
615125,128,不能被查封不能给点啥,不能被查封、不能被调查
615126,129,第2个就是把香港干爹,第二个就是要把香港干灭
615127,130,最香港药师是绝对财富掠夺,对香港要实施绝对的财富掠夺
615128,131,土地掠夺,土地掠夺
615129,132,这就是当年周小川说的,这就是当年周小川说的
615130,133,要弄个字禁止了,要弄个资金池
615131,134,就在香港城到海外,就是香港要成为到海
615132,135,人民币,人民币
615133,136,国际化海外扩张,国际化、海外扩张
615134,137,还有,还有
615135,138,整个资产,整个资产
615136,139,大过剩产能,过剩产能
615137,140,货币超印,货币超印
615138,141,一个疏松的,一个输送地
615139,142,这不是不知道香港人有出海选那就必须拿下这叫喊声中,这个事不能让香港人有说话权，那就必须拿下，这叫反送中
615140,143,然后再是市大湾区,然后再实施大湾区
615141,144,那一个地方最起码一年干了100万1人民币的水分没有任何问题,那一个地方，最起码一年干个一百万亿人民币的水份，没有任何问
615142,145,所以说,所以说
615143,146,大家能看到,大家能看到
615144,147,共产党现在玩是什么是现在真的是气传效应,共产党现在玩的是什么事！现在真的是弃船效应
615145,148,把它真的是起床计划,他真的是弃船计划
615146,149,他真正的目的就是不论在任何情况下,他真正的目的就是：“不论在任何情况下
