id,index,content,proofed
145449,1,Chinglish English English No English,"Chinglish, English, no English, this l"
145450,2,哎呀是什么来的,啊，八月十三号下
145451,3,人间的大蛮好8月13号下午文贵就给大家聊天了,友们好啊，八月十三号下午，文贵又跟大家聊天儿了
145452,4,刚刚从外面回来这个回来以后啊这个,刚刚从外边儿回来。这个，回来以后呀。这
145453,5,我们的律师我们那这个外部律师给我发了个信息,我们的律师，我们的这个外务律师，给我发了一个信息。发
145454,6,声音管发了个信息这个什么事情那就是我们公司,什么事情呢？就是我们公司的一个副总裁呀叫贾鑫，你们从
145455,7,施魏因为副总裁压着假期你们冲马上可以查到2015年11月10号的时候,"是我们公司的一个副总裁呀叫贾鑫，你们从网上可以查到。


2015年一月"
145456,8,打招呼就把假信发起来了把这孩子打得不清后来的很荣幸,大抓捕呀，就把我们的贾鑫给抓起来了。把这个孩子打得不轻。后来呢
145457,9,性感啊他讲解密瓜能一起讲解密瓜那个号码是40号啊,幸的和蒋洁敏关在一起。和蒋洁敏关在一个豪华
145458,10,然后呢这个打了打了个这个几个月把所有的交代,然后呢这个，把他打了几个月吧，所有的都要交代
145459,11,我又关了另外一个地方关了大概不到一年马甲线就放出来了,就关到另外一个地方。关了大概不到一年吧，把这个贾鑫给放出来了
145460,12,放在之前三个条件的必须死,放出来之前，有三个条件
145461,13,12和了车不能联系的三然后呢就是有任何事情要给抓住,能和郭文贵联系。第三，然后呢就是有任何事情，要给专案组
145462,14,这个家庭的小子吧就是背离开我是不是没饭吃啊,这个贾鑫这小子吧。就是不愿意离开公司，离开公司没饭
145463,15,完了浏览不老板身边我的公司没给呀人家是进去之前老婆怀孕,得留在郭老板身边。我的工资没人给呀。人家是进去之前，老婆怀孕
145464,16,R e 200然后出来以后的孩子生出来的小孩子gif,然后呢，出来以后，这孩子生出来，这小孩子。噢，对
145465,17,经期前生的小孩子几个月然后不行啊所以说,进去以前生的小孩子，几个月，然后回来以后
145466,18,喝牛奶公司回来以后玩的孩子基本上没打这个确实老了,还留在公司。回来以后呀这孩子基本吓破胆儿了，这个确实
145467,19,经常啊到医院去精神多一点不正常这个头,"经常啊到医院去，精神都有点不正常了。


这"
145468,20,请假回她的东北老家吉林,请假，回他的东北老家吉林
145469,21,我香港英文跟他们都不直接联系香港的律师跟我说他要请假回去,我香港的，我跟他们都不直接联系，香港的律师跟我说，他要请假，回东
145470,22,1回东北20年没回老家了跟过老板刚20年了回去看看你带了老牌子就回去吧,"东北，二十年没回老家了。


跟郭老板干了二十多年了，回去看看去，带着老婆孩子。那就回"
145471,23,回去之前那我们香港的时候说这个专案组找点心,回去之前呢。我们的香港的律师跟我说，这个专案组找贾鑫
145472,24,要攞位的要再次开庭什么强迫交易罪又让假新出庭,鑫，所谓的要再次开庭，什么强迫交易罪，要让贾鑫出庭
145473,25,他们问我的意见不是第一我说我告诉你你给其他谱中学生女报告,他们问我的意见。我说。第一，我说我告诉你，你给其他股东写申请报
145474,26,你没有出庭后果自负你们不要停药如营那就要把出庭的,你们要出庭，后果自负。你们不要出庭。要出庭，那就要把出庭的
145475,27,我有过你也不开花大陆庄主说吧你们有这个这个,的所有过程要公开化。但是专案组说呢。你们有这个
145476,28,请律师的家里的最好的我们给你们请但请律师吗,请律师的权利，但最好呢，我们给你们请。但是请律
145477,29,IU减你不能开车中神经病都流氓了这一情侣,不能看卷综。这不是神经病。这不是流氓吗！叫你请律
145478,30,他去找律师你付钱怎么付三倍的钱但是律师了不能娱乐圈,他介绍律师，你付钱，那可能付三倍的钱。但是呢这律
145479,31,忘记了吗这只有告诉我的律师回复杂心不允许的住行不,干吗去呀。所以我告诉我的律师，回复贾鑫，不允许他出庭。不
145480,32,大公司付钱给3点他们请抓住找律师法院整形,许公司付钱给他们请律师，让专案组找律师，法院找
145481,33,结果这个家庭的就请假回东北老家回东北老家,结果，这个贾鑫呢，就请假，回东北老家。回东北老家
145482,34,怀孕转如有沟通明确的说假如说你们法什么人怎么审都能过去一样的牌好,法院专案组有沟通。明确的说，贾鑫说，你们反正爱怎么审怎么审，都跟过去一
145483,35,我爱你唱不就完了吗我们也不请律师了你说咋办就咋办啊你说不行,"我按你们的唱本儿不就完了吗？我们也不请律师了，你说咋判就咋判。


专案组说不行"
145484,36,法国都不行你必须得那么信仰好然后还有给你们进,法官说不行，你必须得配合我们把戏演好。然后还要对你们
145485,37,进行聚合法化你要做好准备为什么下新市金泉公司的法人,进行巨额的罚款，你要做好心理准备。为什么？贾鑫是金泉公司的法
145486,38,他这个反而只是代理法人吧他不是真正负责的人要如论,他这个法人只是个代理法人吧。他不是真正负责之人，也不
145487,39,这个这个承担法律责任的元太承担不了中国是叫什么实际控制人负责,这个这个承担法律责任的人。他也承担不了。中国叫什么？实际供资人负
145488,40,负责制所以呀干什么你在哪我可以呀你说这个国家当什么车,负责制。所以呀战友们，你们说共产党有多黑呀。你说这个国家
145489,41,他老百姓要讲法讲道德讲纪律他们自己连起码的,他们让老百姓要讲法，讲道理，讲纪律。他们自己，连起码的
145490,42,结果怎么了假心先生就在我们我在今天吃,结果怎么着？贾鑫先生，就在我们，我在今天
145491,43,我之前的数11点到帅的假期从东北开车的回来的路上北大连,时候，11点到12点的时候，贾鑫，从东北开车在回来的路上，被大连
145492,44,政法委专案组件来源于得全鱼得全政法委书记,政法委专案组，检察院，于德泉，啊，于德泉政法委书记，还
145493,45,有点辣的菜式的抓住人员蓝入半老婆孩子在路上拍的,有吴喆检察长，派出的专案组人员，拦路把老婆孩子，在
145494,46,重庆古镇江民代理的给你结束这个炸弹两大两小,孩子，在路上，派着重兵布阵，枪林弹雨的给人家给截住。（又
145495,47,你看咱一说共产党的黑痣和以太网,你看，咱说共产党是以黑治国、以贪反
145496,48,一景致我已经晚餐我现在我今天还是选5我给修改过几条,以警治国、以警反贪，我现在今天在这儿宣布，我得修改郭七条
145497,49,修改模型下这个不是那不是那我要修改我给他回来想一想2三周那我要,修改郭七条，这个不顺当，我要修改郭七条，我再想想啊，两三周以内我要
145498,50,功夫我要修改过期调不好这四个反不好,公布，我要修改郭七条。不好，这四个反不好
145499,51,我想想那么我要去买不起床那么就是什么,我想想啊，我要修改郭七条。那么通过贾鑫这个事
145500,52,盗国贼通过不同的渠道给我他拿信息只要你不安慰别把房间的,盗国贼通过不同的渠道给我传达信息，只要你郭文贵别爆王健
145501,53,别的真中文电视过一个政绩还不丢学可以停下来,别再跟踪王健的事儿了，过去的事儿既往不咎，大连的案子可以
145502,54,不成了全部就可以妥协解决吗也不能装的员工吗,不审了，强迫交易罪可以妥协解决嘛，也不再抓你员工
145503,55,当然我不妥协了这叫不见只知道住哪来的那还不跟前上去呀,当然我不妥协了，这要叫吴建民这号猪脑袋的，那还不得舔上
145504,56,所有的目的都是天真所有用的都是利益所有的就是拖鞋在柜子家里没这么大,所有的目的都是骗捐，所有的目的都是利益，所有的目的都是妥协，在郭文贵字典里没这
145505,57,我希望你到过贼好好想想我再跟你们读了这几十年又一次脱鞋了吗,我希望你盗国贼好好想想，郭文贵在跟你们斗了这几十年，有一次
145506,58,郭文贵能把胖子当初你说的拿回来我能拖鞋吗,郭文贵能把盘古大观从你手里拿回来，我能妥协吗
145507,59,我要重新把号码拉黑了那么抢走了也不会放出来是这样,我要妥协盘古大观就不会让你们抢走了，也不会发生刘志华
145508,60,要不会叫你姐把你王岐山的刘说话了,也不会去检举揭发你王岐山和刘志华了
145509,61,郭文贵要是当年要妥协哪等着今天呢,郭文贵要是当年要是妥协哪等到今天呢
145510,62,你把假信给撞了一把假信给宰了,你把贾鑫给抓了，你把贾鑫给宰喽
145511,63,你把假心给杀了,你把贾鑫给杀
145512,64,贾西早就做好了准用这个准备了,贾鑫早就做好了做义勇军的准备了
145513,65,你们这么牛吗,你们这种流
145514,66,你的钱我负责,于德泉、吴吉
145515,67,你好好想想,你好好想想
145516,68,你大连的刘强,你大连的刘强
145517,69,你但是你前任交流这个病这个这个这个真要留什么刘副市长,你大连的刘强，你前任叫什么刘什么副市长，刘乐国什么
145518,70,阿牛肉馍,安全？周
145519,71,什么叫车,什么下场
145520,72,西城区法院大连西城区法院,西城区法院，大连西城区法院
145521,73,啊,法院
145522,74,这个是从下来的烦恼张鹏鸣,长，刘乐国什么下场？西城区法院
145523,75,怎么下载,什么下
145524,76,你们住的安全,你们就能安全
145525,77,周永康眼睛一只眼睛,周永康也认为自己安全
145526,78,薄熙来人动自己安全,薄熙来也认为自己安全
145527,79,结果如何,结果如何
145528,80,我告诉你大连市政法委,我告诉你大连市政法委
