id,index,content,proofed
624293,1,声音,声音
624294,2,是啊恭喜发财,少同胞在
624295,3,一个来月,体，连哭的
624296,4,第2个出风,一个人从
624297,5,对方的蘑菇,火葬，而且骨
624298,6,最后的村长还没就没了,而且骨灰盒都不允许你拍照片
624299,7,第5个,的一个
624300,8,日本的朋友卡他来了,人的尸体，连哭的声音
624301,9,南岳阳楼哪,悬于一线，多
624302,10,玫瑰的那个牛逼,尸体，连哭的声音
624303,11,Joyo,音都
624304,12,10个效应是一个和平与22个平方,且骨灰盒都不允许你拍照片……很
624305,13,我要天天向上支付上,道危机即将发生。它现在是
624306,14,是他这个跟着教练15个,照片……很有可能，人类上一
624307,15,呵呵16个玫瑰17个韩国小饼干,火葬，而且骨灰盒都不允许你拍照
624308,16,18热主要19个,火葬，而且
624309,17,日月长城太阳,人类上一场
624310,18,金融家,机即将
624311,19,贾秀东方刘妞妞,将发生。它现在是
624312,20,18里铺北大和华南联系,灰盒都不允许你拍照片
624313,21,就理想,机即将
624314,22,妞妞妞,不允许你
624315,23,一切都是刚刚开始的2018,一个人从倒下到火葬，而
624316,24,不出啦,场巨大
624317,25,不用负面效应就应小百合和跟着北美教练,不允许你拍照片……很有可能，人类上一场巨大的
624318,26,还在吃饭那个,你拍照片……很
624319,27,白夜白杨翻译小白,危机即将发生。它现
624320,28,老顽童,照片……很
624321,29,双修教主人拖不起,下到火葬，而且骨灰盒都不
624322,30,巴州区黑暗骑士,到火葬，而且骨灰盒
624323,31,肖羊玉米粒,现在是
624324,32,梦见了,肯定了
624325,33,来疯,发生
624326,34,维护电温州,危机？不知道
624327,35,皮里春来风,即将发生
624328,36,赵薇爱情水,道危机即将
624329,37,81147哥威武,的巨大危机？不
624330,38,文科技雄2020批立春,危机，是肯定了！是不
624331,39,天启罗斯丁效应付口中华,所以呢，我们今天虽然是春节，刚
624332,40,我刚才我想听刚才那个不爱听这个,节，刚才放了这个恭喜发财的歌，毕竟大家今
624333,41,Kyo 33316,控的一
624334,42,喜马拉雅,在面
624335,43,李子,临着
624336,44,芒果布丁,么样的心
624337,45,对了我就喜欢吃这个东西,里出的最多的一句话，叫做“正能
624338,46,拿钱来,天大年
624339,47,我要100欧元,友们，所有天
624340,48,你是一只猪,年，所有
624341,49,姜女士,健康
624342,50,98,今
624343,51,好大的是,战友发的
624344,52,加油,才有
624345,53,路由一只小羊,有一切，你有病
624346,54,再来一个,爆料第一
624347,55,教大家发来冲出了会见庚子年来了,健康，然后要快乐。这就是我从爆料第一天
624348,56,你那个不要那个,你有病了，你啥也
624349,57,哇和杨若兮,我给战友
624350,58,这样,这三个
624351,59,北美教练,个词，平安你才
624352,60,问候你,了；然后
624353,61,黎明之前,料第一天
624354,62,哇这是谁呀,。这就是
624355,63,同时可以把重复的话就可以不要,然后要快乐。这就是我从爆料第一
624356,64,你们呀,没用
624357,65,亲爱的在吗,发的信息最
624358,66,现在是一月25号在纽约了年初一哈这个,战友发的信息最多就这三个词，平安你才有一
624359,67,北京的大学初14晚上他提出一个晚上他的声音小的时候会等一会儿,爆料第一天我的人生哲学。祝所有的战友们和天下的人平安、健
624360,68,亲爱的兄弟姐妹们是11月25号纽约的大年初一,所有的人都能在这个庚子年，一起见证，一起发力，推
624361,69,你大年初一啊,年，一起见
624362,70,是那个早上早上,产党，消灭共
624363,71,我的张家满身浑身是,那么我要说的事情，给大
624364,72,到了一升水倒了一升水是大年初一的晚上千的休息了,康和快乐。那么我要说的事情，给大家拜完年了，多多
624365,73,这个我相信啊,这个词，是共产
624366,74,昨天在文贵看春晚吃过之后,是共产党发展出来的最流氓、最最洗
624367,75,大家把这个都经历了惊心动魄了,最洗脑，连起码的一个逻辑性都没
624368,76,这个人生中,这个词，是共产
624369,77,从来没有人经历过我相同样的这样的感受,下来）我要说的是这个正能量。正能量
624370,78,进入了庚子年,正能量
624371,79,也就是说人类,要说的是这个
624372,80,可能是,个正能
624373,81,大家都叫蓝忘了,大家拜完年了
624374,82,打得过去的,年了，多多
624375,83,把这么48小时,量这个词，是
624376,84,一个中国春节,一个大宣传的
624377,85,也叫老鼠,洗脑，连
624378,86,也是60年11的庚子年,能量这个词，是共产
624379,87,每逢庚子年就是大事,量。正能量这个词，是
624380,88,那么大家看到了,安、健康、快乐
624381,89,今天,接下
624382,90,大此时此刻,词，是共产
624383,91,多少通宝在水深火热之中,下来）我要说的是这个正
624384,92,多少红包,多多保重
624385,93,生命悬一线,重，平安、健
624386,94,多少人手了亲人的尸体,和快乐。那么我要说的事情
624387,95,把店铺的声音都不允许,拜完年了，多多保重
624388,96,多少钱人虽然见识不到24小时,我要说的事情，给大家拜完年
624389,97,好好的人到达一下到火上,要说的事情，给大家拜完年了，多多
624390,98,啊到了搬家古回合都不允许你拍照片,给大家拜完年了，多多保重，平
624391,99,还有可能一场,才可能有平
624392,100,人类是一场巨大的人道危机,快乐。那么我要说的事情，给大家
624393,101,把即将发生,拜完年
624394,102,他现在是危机是肯定了,说的事情，给大家拜完年了
624395,103,是不是人道的巨大危机不知道,说的事情，给大家拜完年了，多
624396,104,所以了,说的
624397,105,我们今天虽然是春节刚才放了这个恭喜发财的歌,有消灭和推倒了共产党，你才可能有平安、健康和
624398,106,大秘境大家今年是农历的春节,的事情，给大家拜完年了，多
