id,index,content,proofed
539356,1,尊敬的战什么好现在是10月,尊敬的战友们好，现在是10月
539357,2,13号上午文贵,13号上午，文贵
539358,3,报平安直播,报平安直播
539359,4,这个,上了
539360,5,Wuli大海上了因为大海上,在大海上了。今天早上
539361,6,这个今天早上起来这个收到好多好消息啊,上了。今天早上醒来，收到很多好消息
539362,7,很多好消息说一说啊,很多好消息。所以说，大
539363,8,大家一定记住,大家一定要记住
539364,9,上天上地上神给你关掉一个门的是,上天、上帝、上神，给你关掉一个门的时
539365,10,更多的人,更多的门
539366,11,一定要相信,一定要相信
539367,12,昨天,昨天
539368,13,也就是我们纽约时间晚上的时候,也就是我们纽约时间晚上的时候
539369,14,啊香港的下午,香港的
539370,15,香港的早上发生了很多很多的事情大家也都知道,香港的早上发生了很多很多事情。大家也都知道
539371,16,这些事情的发生对我们的整个香港的运动,这些事情的发生，对我们整个香港的运动
539372,17,我的,我们
539373,18,对我们整,对我们整
539374,19,香港的这个运动又是一次关键的一天,香港的运动，又是关键的一天
539375,20,在昨天之前啊很多人都在说香港人节上三个人,在昨天之前，很多人都在说香港人上街的少了，香
539376,21,上街的少啦,上街的少了
539377,22,香港人要投降了香港人要放弃了,香港人要投降了，香港人要放弃了
539378,23,昨天香港人再次证明,昨天香港人再次的证明
539379,24,This is my face,会投降的
539380,25,再次证明香港人不会投降的香港人不会放弃的,再次的证明，香港人不会投降的，香港人不会放弃的
539381,26,这也就是说香港人得到世界尊重的根本原因,这也是香港人得到世界尊重的根本原因。为什
539382,27,为什么像我们这样的人又不在香港哪一分钱也不应该,为什么像我们这样的人，又不在香港拿一分钱，未来
539383,28,未来毛润和植物也不可能在香港获得所谓的任何一块地,未来也不会在香港谋任何职务，也不可能在香港获得任何
539384,29,我们为什么要坚定地跟香港人站在一起香港人值得我们跟他们站了一起,我们为什么要坚定的和香港人站在一起？香港人值得我们跟他们站在一
539385,30,香港人,香港人
539386,31,说我们呵呵地站了一起,何一块地，我们为什
539387,32,直到我们为他们牺牲值得我们给他们,值得我们跟他们站在一起，香港人配我们
539388,33,这是根本的原因,这是根本的原因
539389,34,25 Beautiful In the photos,，我再次重申，郭媒体
539390,35,淄博火车,多钟，很
539391,36,所以说,所以说
539392,37,亲爱的校友们昨天大概这天晚上4点多钟很多朋友,亲爱的战友们，昨天大概晚上4点多钟，很多朋友跟我联
539393,38,一个是我要成,几个事我要澄
539394,39,首先一点我再次重申过媒体,首先一点，我再次重申，郭媒体
539395,40,还有法治基金法治社会,还有法治基金和法治社会
539396,41,没有在香港任何交,在香港没有任何捐
