id,index,content,proofed
529602,1,纽约时间下午7点钟啊几点钟知道今天是15号啊,
529603,2,4号,4号
529604,3,奥天,天
529605,4,我先发个水果了,我要感谢战友们给
529606,5,今天10月4号,今天是10月4号
529607,6,这个文贵报平安直播首先我要感谢,钟，文贵报平安直播。首先我要感谢
529608,7,战友们给我发来的这些私信啊,战友们给我发来的这些私信
529609,8,这个有人说23钥匙了你没露面了,这些私信，有人说23小时了，你没露面了
529610,9,然后幼儿只要是没有电了10个小时没了,然后有人说20小时你没露面了，10个小时
529611,10,我给你给大家说是吧刚才入得先生可以作证,我给大家说实话，刚才路德先生可以作证
529612,11,我过去打一星期被张过我家的那个床,乎过去一星期我没沾过我家床的边了，太
529613,12,往那边啦,床的边了
529614,13,这个,生了
529615,14,这个太多太多事情发生了,了，太多太多事情发生了
529616,15,我是从昨天早上6点的闹我的舌头真的假的我这手都麻了,我真是讲的舌头都麻了。中间讲的舌头，要纠正过来的
529617,16,这中间讲的舌头要要纠正我的时候就喝点冰水啊,真是讲的舌头都麻了。中间讲的舌头，要纠正过来
529618,17,实在是受不了实在是太多太多事情了,实在是受不了，太多太多事情了
529619,18,我昨天晚上睡了似的地方睡了10个地方,"我昨天一晚上睡了4个地方。



首先得感谢"
529620,19,二手机的感谢孟建柱孙力军,首先得感谢孟建柱，孙立军
529621,20,在纽约我家里面在我办公室发那么多监听器,在我纽约家里边，办公室放那么多监听器，放
529622,21,监控起呀我没想到你的这么厉害,监控器。我原来没想到你们这么厉
529623,22,但是那发这么多你成为很高啊就是据了解啊,但是放那么多，你成本很高啊，据了解。但是
529624,23,但昨天我相信你出租赁行都找不着了,但是从昨天起，你就找不着了，我真担心
529625,24,我真担心阿孟建柱孙立军你把我的裸体视频给放上去,我真担心孟建柱，孙立军，你把我的裸体视频给放出
529626,25,我的裸体没人看你别放了你和范冰冰的那个比较有人心,我这裸体没人看，你别放，你和范冰冰的那个比较有人稀
529627,26,还有什么什么玩三个操刚什么的,还有什么王芳啊，掏肛芳什么的。这么
529628,27,那么,你们
529629,28,这么大的动静记10个人才找整完整这十几个小时整完就这些东西,这么大动静，几十个人找了十几个小时才找完你们这些东西，多累
529630,29,不累呀,多累啊
529631,30,看到我工位的24小时工作了吧,看到我郭文贵的24小时工作了吧
529632,31,你们共产党如果能有一万个郭文贵,你们共产党如果能有一万个郭文贵
529633,32,共产党就不会那么愚蠢就不会那么邪恶,共产党就不会那么愚蠢，就不会那么邪恶
529634,33,你们看到我心中有没有神,你们看到我心中有没有神
529635,34,心中有没有爆料革命,心中有没有爆料革命
529636,35,有没有决心的感觉你共产党,有没有决心能干掉你共产
529637,36,有没有能力的那个很大,有没有能力干掉你
529638,37,现在我相信你都已经,现在我相信你们都
529639,38,可以说,可以说
529640,39,今天我有,今天有
529641,40,这个自信的有资格的说战友们,这两年的工作生活经历和
529642,41,任何人要看过我这两年的工作生活和经历和见过的人,任何人要看过我这两年的工作生活经历和见过的人
529643,42,你们会重新评估不会,你们会重新评估郭
529644,43,那绝对是,那绝对是
529645,44,超过大家所看到的想象,超过大家所看到的想象
529646,45,就像从昨天的因为早上6点发生的事情,就像从昨天到现在发生的，从早上6点
529647,46,任何一件事情,任何一件事情
529648,47,我告诉大家,我告诉大家
529649,48,都是大家无法相信,都是大家无法相信
529650,49,但是,但是
529651,50,我真没想到共产党,我真没想到共产党
529652,51,共产党拟真感好的我公寓家,共产党你真敢跑到我公寓
529653,52,包括连我这个家里面的保姆的房间,包括我们家里边做饭人的房间你都给
529654,53,包括我们家里面做饭的人的房间,包括我们家里边做饭人的房间
529655,54,把东西都给放那么多东西,你都给放那么多东西
529656,55,这是超出了我讲一下,这是超出了我的想
529657,56,在我新版不是喜马拉亚大使馆,在我的新办公室，喜马拉雅大使馆
529658,57,你就懒得不发放流程,你都不放，就放6层，你咋
529659,58,你打不通电话,你都不放，就放
529660,59,放characters,大使馆，哪层
529661,60,你还有我们新的岗位你房间都可以放,喜马拉雅大使馆，哪层你都不放，就放6层，你
529662,61,你你看,，你放
529663,62,这么多累不累呀断土那么多盒子,德这屋啊，路德老在这打情电话
529664,63,那么从昨天到今天更重要的事情我可以告诉大家,呢，我跟你说，还有我们新的港妹的房间，你都可以放，你干嘛
529665,64,大家最近国内最流行的是什么的我还没看不得相声节目录像他们没看啊,的港妹的房间，你都可以放，你干嘛放我那屋啊。你说我这丑陋的身体你看啥，这么多，累不累
529666,65,我知道你收到了就是2018年几月几号6元,更重要的事情，我可以告诉大家。国内最近最
529667,66,12月21日我这是梦见我的香港的好朋友,昨天到今天更重要的事情，我可以告诉
529668,67,邓永锵叫大危害,的事情，我可以告诉大家
529669,68,上海滩的创始人,还没看路德先生
529670,69,还有各位写留下那封信是这个故事网,家。国内最近最流行的是什么呢，我还没
529671,70,不是我说的是哪一个是马路的下落,是什么呢，我还没看路德先生的节目，路
529672,71,谁说谎言你别傻,行的是什么呢，我还
529673,72,谎言你都记不住了,大家。国内最近最流
529674,73,是不是这个,是什么呢
529675,74,我记得那个时候国内传播最多,要的事情，我可以告诉大家。国内最
529676,75,说这个贵阳这简直是生活特别多,重要的事情，我可以告诉大家。国内最
529677,76,香港现在发生的事情和我的他们和当时的语言都是对的,行的是什么呢，我还没看路德先生的节目，路江谈我还
529678,77,但是我要告诉战友们,但我知道你们说到
529679,78,这证明不了任何事情,最流行的是什么呢，我还
529680,79,只能证明共产党,今天更重要的事情
529681,80,他会没有了,还没看路德
529682,81,大家就这个事情啊,大家。国内最近
529683,82,可以啊,可以
529684,83,还有人看起来我比那是不是哎呀但是说我老了呀我就越来越年轻了,重要的事情，我可以告诉大家。国内最近最流行的是什么呢，我还没看路
529685,84,香港的不错呀,告诉大家。国内
529686,85,你看我这是拿手机录的也不错,什么呢，我还没看路德先生
529687,86,到今天这个假感今天的直播是啊,到今天更重要的事情，我可以告
529688,87,重新布置今年录得先生,国内最近最流行的是什
529689,88,坐着小火车来了,知道你们说到了
529690,89,而且小区域美女哭的没遇上,还没看路德先生的节目，路
529691,90,来了以后整个头部重新布置,国内最近最流行的是什
529692,91,我后面和这边我们买了七个100寸的电视,我还没看。但我知道你们说到了，2018年
529693,92,今天新到我边上,江谈我还没看。但
529694,93,凯因极为担心会儿电视老百姓说把电视第2大国,还没看路德先生的节目，路江谈我还没看。但我知道你
529695,94,谁说这个今天那个景观背景,最流行的是什么呢，我还没看路德先
529696,95,现在有去过最坏的电视都是今天实景,的事情，我可以告诉大家。国内最近最流行的是什
529697,96,而文的还有四个大点事这简直不可思议买了七个100个电视,重要的事情，我可以告诉大家。国内最近最流行的是什么呢，我还没
529698,97,全美国就一台我们给买了,先生的节目，路江谈我还没
529699,98,现在又买陆地还是在各个地方给弄来想做的事吧,以告诉大家。国内最近最流行的是什么呢，我还没看路德先生
529700,99,现错了我的天哪,见我的香港
529701,100,然后这边14个新的摄像机,人，还有给我留下那封信
529702,101,然后他俩美女是如何先生的助手现在成都和现成的助手了,"海滩的创始人，还有给我留下那封信。



是这个故事吧，路德先生，我说的是这"
529703,102,Salute,吧，路德
529704,103,有美女当初是谁哪个,的创始人，还有给
529705,104,你的露得先生是咱们占有的是帮助,事吧，路德先生，我说的是这一个
529706,105,建立这个这个咱们这个,是这个故事吧，路德先生
529707,106,喜马拉雅的这个大他不是全世界的工作,故事吧，路德先生，我说的是这一个
529708,107,这个我告诉当时这个所有的旧款人我是一定记住,这个事儿，我还记得，没搞错。所以说，谎言你别撒，谎
529709,108,绿得像正从来也没向我承诺,这个事儿，我还记得，没搞错。所以说，谎言
529710,109,我也没要求我,我还记得，没搞错
529711,110,绿得像上必须,故事吧，路德先生
529712,111,去爱全时间的工作,海滩的创始人
529713,112,而且张璐德先生每次直播则是不可以的,是这个故事吧，路德先生，我说的是这一个事吧，就这
529714,113,而路德先生是我们的战友,吧，路德先生，我说的是这一
529715,114,他有他的战场,滩的创始人，还
529716,115,只是我们的分战场但是大家互相帮助,ng，上海滩的创始人，还有给我留下那
529717,116,就这么简单,就这个事儿
529718,117,谁说,所以说
529719,118,我马上要进入决策现在路德先生正在大学生正在大女学生,文贵简直是神乎了，特别多。香港现在发生的事情和我那个梦
529720,119,大女学生,当时
529721,120,这个但是不行认干爹的啊这太年轻了这是美国人,这个郭文贵简直是神乎了，特别多。香港现在
529722,121,所以说占有吗,是我要告诉战友
529723,122,我们现在这个喜马拉雅那是晚上真的是越来越往真的是太棒了,我要告诉战友们，这证明不了任何事情，只能证明共产党它快灭亡了
529724,123,昨天很其他部门我说那个部门人进来看你们的办公室看一下了,战友们，这证明不了任何事情，只能证明共产党它快灭
529725,124,那么我要,但是我要
529726,125,刚事件被放出来他们正在正在煮,共产党它快灭亡了。就这个视频吧，看起
529727,126,我想说的是这个昨天,我比那时候帅啊，咋有人
529728,127,我特别的,我觉得越
529729,128,要感谢这两位香港的干预,越来越年轻啊，相当的不
529730,129,给我那么多那我的信息,德先生坐着小火
529731,130,其中一个我们这儿是,以后整个这屋
529732,131,这个caroline灵林郑月娥正式,没遇上，来了以后整个这
529733,132,可能大家很搞笑,天新到货，给安上了。
529734,133,不知道啊你可以可以讲两句,这块的电视都是今天
529735,134,昨天我真的是早上4点钟吧,都是今天实景。我们那边还有4个大
529736,135,这位林郑月娥的最好的朋友,这个景观背景，现在要直播，这块的
529737,136,林郑月娥称要请他去当时当,说今天这个景观背景，现
529738,137,香港律政司司长,说今天这个景观
529739,138,就是郑若骅行那个的角色,说今天这个景观
529740,139,因为他知道林郑月娥官哪一精勾兑好的是他拒绝了,以说今天这个景观背景，现在要直播，这块的
529741,140,你知道吗,那边还
529742,141,但是这个人的跟你弄有人还很亲的,今天实景。我们那边还有4个大电视
529743,142,很近的,这块的
529744,143,了解您的意思,视，老担心别
529745,144,在哪里,在要
529746,145,你不能这么感人可以说是我不就重三,着我。所以说今天这个景观背景
529747,146,别人不是双面间谍了,个大电视，简直不可思议，买了
529748,147,这个说林郑月娥在北京,这块的电视都是今天
529749,148,我告诉大家一个消息啊林郑月娥再见了给你的媳妇什么,我。所以说今天这个景观背景，现在要直播，这块的
529750,149,第9话,以说
529751,150,天密码吧,天实
529752,151,他不聊天,们那边还
529753,152,洗澡吧,现在
529754,153,然后那个王岐山你这个在说什么,砸着我。所以说今天这个景观背景
529755,154,王健林中有歌,景。我们那边还有4个大
529756,155,这你知道说之前记住就就忘记上在广东市见了林中的任何投资的广东建的深圳,这个景观背景，现在要直播，这块的电视都是今天实景。我们那边还有4个大电视，简直不可思议，买了
529757,156,大家记住他们见了面子,台，是在各个地方给弄来
529758,157,王岐山给林有个说,各个地方给弄来
529759,158,我在广州告诉你的,方给弄来，现做的
529760,159,喝给你说是不是都发生了,后边俩美女是路德先生的助手
529761,160,行动慢了点,地方给弄来
529762,161,游乐乐,又买
529763,162,但是还没错过时机,块是4个新的摄像机，后
529764,163,你看这不就说明王岐山在广州当时,边俩美女是路德先生的助手，现在成路
529765,164,给李重要收也马上高健,手，现在成路德先生
529766,165,马上,生
529767,166,就是8月30号,的摄像机，后
529768,167,9月1号电影,的助手，现在成
529769,168,当时林郑月娥不同意,当助手，谁不愿意
529770,169,回家没煮,回家，特别
529771,170,祝大家新的女孩,助建立喜马拉
529772,171,重庆天安门上林郑月娥更希望的对话能分辨出来,的人，一定记住，路德先生从来也没向我承诺过
529773,172,香港的设计就是9月1号,先生每次直播
529774,173,而现身北京绝对控制林中应了,而且让路德先生每次直播都在
529775,174,但是林郑月娥被执行你在和宁中医和这是事实,德先生必须全时间在这工作，而且让路德先生每次直播都在这，这是
529776,175,历史未来可以证明的,而且让路德先生每次直播
529777,176,但这个后来,的战友，他
529778,177,跟北京的开发会后,互相帮助，就这
529779,178,北京市要求,马上也进入
529780,179,香港政府向中央政府,先生在带学生，正在带女学
529781,180,申请,生在
529782,181,并请求解放军暴露,相帮助，就这么简单。所
529783,182,还有根据所谓的大湾区行政什么签署的法律,所以说我们马上也进入角色，现在路德先生
529784,183,互助法律,助，就
529785,184,请求广东深圳技术学术,正在带女学生。共产
529786,185,第3个才是香港政府有香港金属建筑,带学生，正在带女学生。共产党最爱干
529787,186,部分是世界呀,学生，但是
