id,index,content,proofed
211671,1,尊敬的推友们大家好,"尊敬的推友们,大家好"
211672,2,这是文贵,这是文贵
211673,3,11月1号,11月1号
211674,4,在潘晴先生的频道直播,在潘晴先生的频道直播
211675,5,刚刚说了个好觉特别的舒服昨天这个,刚刚睡了一个好觉，特别的舒服。昨天
211676,6,万圣节呀真不是个好日子这纽约啊你看到撞死人了真的,万圣节， 真不是一个好日子， 这纽约你看都撞死人了。 真的
211677,7,哎呀这个人祈祷,这些人祈祷
211678,8,这个,这个
211679,9,这真的是这人生啊,这个真的是， 人生啊
211680,10,非常非常的,非常非常的
211681,11,这个脆弱啊你说就这么,这么一个车祸就死那么多
211682,12,一个车祸就死那么多人真是让人感到惋惜痛苦,一个车祸就死那么多的人。真是让人感到惋惜，痛苦
211683,13,所以说佛教讲的呀,所以说，这个佛教讲的
211684,14,这个是一切都皆空啊,这个一切都是皆空啊
211685,15,在某种条件下一切都是空所以说骗过他懒,在某种条件下，一切都是空 。所以说也别过贪婪
211686,16,旅行是很短暂的,生是很短暂的
211687,17,那么今天我家潘晴先生的频道啊像大家,那么我今天借潘晴先生的频道， 向大家
211688,18,在11月11号,在11月1号
211689,19,这个说说几句心里话,这个说说几句心里话
211690,20,第一个我要上所有的推友呢我要说的事情是,第一个我要向所有的推友说的事情是
211691,21,大家的关心和关注,大家的关心和关注
211692,22,特别是我家人昨天被抓以后,特别是我的家人昨天被抓以后
211693,23,这个网上,这个网上
211694,24,可以说是除了五毛之外,可以说是，除了五毛之外
211695,25,100%的对文贵表达了,100%的 （朋友）对文贵表达
211696,26,人道的关心,人道的关心
211697,27,愤怒,愤怒
211698,28,这个文贵和和家人,这个文贵和家人
211699,29,感同身受,感同身受
211700,30,陈友,深有
211701,31,参宿七感,深有其感
211702,32,那么,那么
211703,33,从昨天到现在可以说对我和家人来讲是极为痛苦的,从昨天到现在， 可以说对我和家人来讲是极为痛苦的
211704,34,无论是从哪个方面我也没想到,无论从哪一个方面，我也没有想
211705,35,啊这个我这五个当年的2015年1月份,我的五哥在2012年的1月份， 那次大
211706,36,那是大傻子的时候他在海南陪伴我的父母,那次大抓捕的时候， 他在海南陪伴我的父母 ，后
211707,37,后来海南的公安然公安带着,后来海南的公安 带着一帮
211708,38,1,海
211709,39,帮的警察警车在我的父母面前,帮的警察警车， 在我的父母面前
211710,40,粗鲁的强五个带走,粗鲁地将我的五哥带走
211711,41,给我父母和家人带来了,给我的父母和家人，带来了
211712,42,包括鲁格拉带来了集中的,包括我五哥，带来了极重的
211713,43,心理阴影,心理阴影
211714,44,那么后来,那么后来
211715,45,被放出来以后经常,被放出来以后， 经常
211716,46,R这个两星期三星期会一个月带去问话,两个星期，三个星期或者一个月 被带去问话
211717,47,大家可以想想,大家可以想一想
211718,48,当被警察通知就问话的时候是什么样的心情呢,当被警察通知去问话的时候， 是什么样的心情啊！ 所以呢，这
211719,49,所以呢这两三年五五个的精神啊已经垮了他本,"所以呢，这两三年我五哥的精神已经垮了。



他本"
211720,50,本来他和我四个五个六个贴人的身体,本来我四哥，五哥，六哥的身体已经被
