id,index,content,proofed
481944,1,哎哟,
481945,2,开始直播了,开始直播
481946,3,开始直播了直播了,开始直播喽直播
481947,4,来了来了来了啊亲爱的兄弟姐妹好,"始直播喽直播喽。

亲爱的兄弟姐妹"
481948,5,今天是8月20号文贵,今天是8月20号，文贵
481949,6,在纽约啊,在纽约
481950,7,在,在
481951,8,没有就装的同志这个,没有John庄同志配合
481952,9,配合下啊,配合下
481953,10,在搞直播,在搞直播
481954,11,都叫偷歌,播，这叫偷
481955,12,不是在床上睡在房间里,不是在「床」上，是在房间里
481956,13,啊,爱
481957,14,看上去相当的说呀,两天发生最大的事，大
481958,15,大家是一个咱们的两个群岛,大家现在在网络上一个没
481959,16,大家可以给我留言不在群里面呢我就看不见了因为咱们一开,在纽约结束了一个会议，大家一会能看到。你们能看到
481960,17,今天他发现这个,今天中午在
481961,18,这个视频效果咋样啊,这两天发生最大的
481962,19,记得上次说的学家了吗找到了吧回头太难了这个,亲爱的战友们，这两天发生的事可真不少
481963,20,Davidoff,大的
481964,21,做的登喜路的弹性,这两天发生
481965,22,罗雪加油站有懂得写下的我因为现在是西洋,最大的事，大家现在在网络上一个没看见呢
481966,23,正站在中央完善了吗公园太漂亮了阳光洒在了中央公园特别的,真不少吧？亲爱战友们，这两天发生最大的事，大家现在在网络上一个没看
481967,24,漂亮啊特别的漂亮但是我试着眼睛戴着眼镜,，这两天发生最大的事，大家现在在网络上一
481968,25,天上有吗这两天发生的事可真不少啊,天发生最大的事，大家现在在网络上
481969,26,亲爱的有没这辆车发生最大的是大家现在,亲爱战友们，这两天发生最大的事，大家
481970,27,一个在网络上没看看呢就是刚刚了今天中午在纽约,在网络上一个没看见呢。就是刚刚，今天中午在纽约
481971,28,结束了一个会议,结束了一个会议
481972,29,大家一会能看到你们能看到的,大家一会能看到。你们能看到的
481973,30,这些反共人士,这些反共人士
481974,31,号称美国50大卡,号称美国50大咖
481975,32,今天中午前在纽约,今天中午全在纽约
481976,33,钱在纽约,全在纽约
481977,34,对不起我的看一下这个,看到的这些反共
481978,35,当然了你也也不好了啊也不好了,当然了，也包含了王岐山
481979,36,去哪里都去了非常好的司机和非常好啊,亲爱战友们，今天毫不夸张地说，是
481980,37,虎啸天说眼睛太酷了小臂上我是第3个大法,友们，今天毫不夸张地说，是美国历史以来在
481981,38,小平流言开放的,今天毫不夸张地
481982,39,没有看到了吗我没看见,也包含了王岐山那哥
481983,40,我这他们啊,也包含了
481984,41,我在看店,大咖，今天
481985,42,算了我就不看了,然了，也包含了
481986,43,富华酒店富豪酒店铺cool1简称铺,国50大咖，今天中午全在纽约，全在纽
481987,44,虽说清单有吗这个,所以说，亲爱战友们
481988,45,今天好不夸张的说是美国历史以来在纽约举行的一个,今天毫不夸张地说，是美国历史以来在纽约举行的一个
481989,46,反共大会今天是时间是一个另外一个聚会每年的那个聚会呢,反共大会。今天实际上是每年的一个另外的聚会。聚会
481990,47,主持人讲话人是我们的国务卿旁边会先生,主持人，讲话人是我们的国务卿蓬佩奥先生
481991,48,旁边是最近被被共产党给整个停产,佩奥先生最近被共产党给整的挺惨
481992,49,这个什么纽约市啊,整的挺惨，什么纽约
481993,50,啊啊什么这么那么只啊就是抱他了你好攻击他,么这报纸那报纸，就是报他的料，攻击他
481994,51,从共产党的吗大街CCTV吗方表,从共产党的骂大街，CCTV骂蓬佩奥
481995,52,到现在变成了,到现在变成了
481996,53,直接攻击旁边,直接攻击蓬佩
481997,54,打过境,到现
481998,55,也是前所未有,也是前所未有
481999,56,仙手游,前所未有
482000,57,本来看到你了,大家看到了
482001,58,很夸张,很夸张
482002,59,单身了在纽约这个,但是今天中午在纽约
482003,60,这个在纽约的这个这个演讲啊,这个很夸张。但是今天
482004,61,他今天中午演讲之前在纽约,今天中午在纽约演讲之前
482005,62,Michael你好你好在这个纽约,么说，前所未有。在这之前我
482006,63,这个演讲前现在这个人谈的话题,之声，所有的孩子们过去这两三天的
482007,64,未来为主题出一瓶可以这么说前所未有,感谢战友之声，所有的孩子们过去
482008,65,在这之前我不能曝光啊30那么非常,在此，我要非常非常地感谢战
