id,index,content,proofed
608793,1,在我心里,在这里，俺
608794,2,Bra,不
608795,3,六年级,里，俺就
608796,4,那个不停回不找不回去了,我在这里，俺就不多说了
608797,5,找不到找不了,战友多重要
608798,6,我想尊敬的战友,得，我们弄得战友
608799,7,现在是2020年11月11号文贵在这里跟,有言在先，我们只助台湾，真正的
608800,8,跟大家,正的台
608801,9,直播,子，保
608802,10,我刚才我这是想得到开始啊,我们就是要灭共产党盗
608803,11,这个试试看来是不行了,这个策略成功，也不会让
608804,12,到时打电话怎么也找不回去了太多了太多了抱歉了我就不管会倒了,台”这个策略成功，也不会让它的“三枪”和“双枪”在台湾，叫
608805,13,啊应该是一个蘑菇,民主之身，消灭
608806,14,第一次我国第2次文喜第3是DC麦可以四处方的武士,对哪个党。小英总统是个白菜、是豆腐，我说了白菜
608807,15,Ryota,有
608808,16,第6次中华之光喜马拉雅第7,选已经落下，战友们，首先第
608809,17,是老人家的巴士文七,肉、许下了鸡腿，但是它
608810,18,194文雄第4日的时间,了牛肉、许下了鸡腿，但是
608811,19,定时是彩虹桥,但是它没有毒。共产
608812,20,Ds1是,但是
608813,21,啊哈罗啊,说了白
608814,22,洋葱头,英总统
608815,23,12松空13,总统
608816,24,万人网14香蕉是水16,哪个党。小英总统是个白
608817,25,黑桃a 17,很无聊，但
608818,26,就行18件新视角,选已经落下，战友
608819,27,Yub,有的
608820,28,U20,"毒。

"
608821,29,Assumption is on the sleeves,豆腐很无聊，但是它没
608822,30,这是21万人网22间什么23,很无聊，但是它没有毒。共产
608823,31,韩国的东东就行了我就不说出了苹果文件还挺好一些,很无聊，但是它没有毒。共产党的韩国瑜许下了牛肉、许下了鸡腿，但是
608824,32,约翰+南亚战争当暴走的老战友黑桃a,有的战友的，不论在哪的战友的，千万别把功劳
608825,33,Valhalla,下，战
608826,34,When卡收单行中秋小百合终于找到了,首先第一个，我求所有的战友的，不论在哪的战
608827,35,Harbor,咱爆
608828,36,喂喂大是大非不糊涂英国占有,首先第一个，我求所有的战友
608829,37,阿宝asperity中华直播喜马拉雅自由东方信仰和希望,在大选已经落下，战友们，首先第一个，我求所有的战
608830,38,哎哟说这行了,友们，首先
608831,39,文er,万别
608832,40,怎么啦睡觉去了啊,论在哪的战友的，千
608833,41,胳膊,果
