id,index,content,proofed
561453,1,文慧在,文贵在
561454,2,纽约曼哈顿,纽约曼哈顿
561455,3,喜马拉雅大师,喜马拉雅大使
561456,4,直播室,直播室
561457,5,阿姨今天我们,今天文
561458,6,继续和班农先生,播室，和班农先生
561459,7,还有路德先生,还有路德先生
561460,8,这个还有我们的岗位,有路德先生、港妹
561461,9,还有我的排列这个女士,还有路德先生、港妹、凯
561462,10,一起为大家直播,一起为大家直播
561463,11,这个每到一年一度的这个,"直播。

每到一年一度的"
561464,12,光棍节啊中国都在大搞经济欺骗,光棍节，中国都在大搞经济欺骗
561465,13,所谓的拍卖啊,所谓的拍卖
561466,14,网上啦,网商。那
561467,15,那么今天呢,那么在今天
561468,16,我们是在光棍节谈,网商。那么在今天的
561469,17,他的更多的是关香港的问题,谈的更多的是关于香港的问题
561470,18,和,和
561471,19,现在中国,现在中国
561472,20,共产党与到的最大的世界地图,共产党遇到的最大的世界的
561473,21,那么今天的我们首先请半农先生,的世界的挑战。首先请班农先生
561474,22,来大家是一个哈喽啊,和大家Say hello
561475,23,Welcome Center,"ello。



班"
561476,24,Uwant,关
561477,25,See you,Say hello
561478,26,Thank you see helpless,生和大家Say hell
561479,27,Have a problem,产党遇到的
561480,28,Today's weather,遇到的最大的
561481,29,Marshall,家Say hell
561482,30,Promulgated,荣幸在
561483,31,Alistair,家Sa
561484,32,Thank you sir,战。首先
561485,33,Translate,谈关
561486,34,那我今天,今天，我很
561487,35,然后过去的,况。过去的
561488,36,退伍军,天，我很
561489,37,也有的,过去的
561490,38,游行,于中
561491,39,然后,天，我
561492,40,那我就,间，我都
561493,41,也会做出,游行，川普
561494,42,这个的,做客，跟大
561495,43,我就再过媒体,我是在郭媒体
561496,44,客人,客，跟
561497,45,走在,是在
561498,46,今天你说现在看得很,今天是美国的退伍
561499,47,很多都能先生问好,川普总统弹劾的事
561500,48,然后请半个现象给大家来聊聊最近,和香港的情况。过去的一段时间，我都在
561501,49,美国官员,美国的退伍
