id,index,content,proofed
148436,1,背景不错呀背景不错呀,
148437,2,好,好
148438,3,尊敬的战友们好,尊敬的战友们好
148439,4,这是8月5号早上纽约时间9点啊,这是8月5号早上纽约时间9点
148440,5,咱们这个跟大家聊聊天好几天没吃不了好几天没直播了啊,咱们这个跟大家聊聊天，好几天没直播了。在郭媒体直播，在
148441,6,在多媒体直播再过媒体支付,在郭媒体直播，在郭媒体直
148442,7,我大家大家老太太老还真烂的一个上来的淋漓,咱们这个跟大家聊聊天，好几天没直播了。在郭
148443,8,一个上海的i r i l l i n r太好了太好了,这个跟大家聊聊天，好几天没直播了
148444,9,这个哈Kris Kris你早你早你早上,这是8月5号早上纽约时间9点
148445,10,沙发沙发沙发清朝幸福的话,5号早上纽约时间9点
148446,11,哇塞这边觉得好要占什么查站是不是后者,敬的战友们好，这是8月5号早上纽约时
148447,12,按照顾27格斗龙战士哪有战士,的战友们好，这是8月5号早上纽
148448,13,12个拉这么快天哪这么好现在这,咱们这个跟大家聊聊天，好
148449,14,咱们穿的马上就要这个,尊敬的战友们好，这是
148450,15,节省一下这个不理我上,敬的战友们好，这是8月
148451,16,这个这个,这个跟
148452,17,大家呢今天我是在床上了我在船上因为我是好谢谢,"这是8月5号早上纽约时间9点。


咱们这个跟大家聊聊天"
148453,18,这个我这细思极恐细思极恐斑鱼,这个跟大家聊聊天，好几天
148454,19,因为昨天紧急要见一个朋友这样一个朋友,敬的战友们好，这是8月5号早上纽约时间9点
148455,20,本来我们一起打不开木兰传奇过没提打不开那你怎么看的呀,"纽约时间9点。


咱们这个跟大家聊聊天，好几天没"
148456,21,是吗哇塞直播明细思极恐,聊聊天，好几天没直播了
148457,22,从那个从那个levis prima赶快发一张来看,"号早上纽约时间9点。


咱们这个跟大家"
148458,23,澳洲流畅国媒体是87资计划书在多媒体上看的呀,战友们好，这是8月5号早上纽约时间9点
148459,24,M6 m u s i m s m 6老王,"约时间9点。


咱"
148460,25,推特转播流畅WiFi好阿西斯基佬是不是你做过媒体这个,天，好几天没直播了。在郭媒体直播，在郭媒体直
148461,26,官网可以,患，这名
148462,27,YouTube流畅,友们互动
148463,28,只能再来并能不来说不对呀,战神啊，别叫战神。就叫文贵
148464,29,微信可以看得非常好,心腹大患，这名叫
148465,30,大早上起来不出去呀,家早，大家早。（与战友们互
148466,31,爱你去给他们说一下就可以会走路信号不好说如果信号不好玩就不要弄了,啊，别叫战神。就叫文贵，或叫郭叔，七哥，都中。别叫战神，哪有战
148467,32,现在细思极恐是LED的哦你在LED上看的国媒体上市没有,上就要（开了）。今天我是在船上呢啊，我在船上。因为
148468,33,我们在昆明想看呢,现在咱们船啊马上就
148469,34,Live stream,了）。今天
148470,35,非常好啊那太好了不是过没,们船啊马上就要（开了）。今天我
148471,36,没有人响应啊,战友们好啊，现在
148472,37,手机电脑关闭球打不开,上就要（开了）。今天我是在
148473,38,大马来了,体打不开，l
148474,39,Bcl-x,不开，liv
148475,40,Ym1,一
148476,41,Captain VR,打不开，liv
148477,42,Most about the go to know that you can keep the signals,我在郭媒体上直播他们就冲着郭媒体去了
148478,43,Noise and signal phone.com,盗国贼们，你说你们
148479,44,I don't want to go to maternal stress in salesforce,在郭媒体上直播他们就冲着郭媒体去了
148480,45,Thank you,体上
148481,46,开始开始,简直就是
148482,47,对吧,的钱
148483,48,有情况,一帮蠢
148484,49,台北可以看台北市官媒体是吧看来咱们大陆吗共党冲突的,八道，你们的脑子简直就是狗屎的脑子，一帮蠢猪。拿着人民的钱
148485,50,不行吗对不对啊,最愚蠢的假话
148486,51,温馨微信好温馨好温馨,人民的钱，一天到晚干
148487,52,手啊,说
148488,53,华泰手机都等等会,愚蠢的假话。冲着郭媒
148489,54,香港蓝牙,希望他们把
148490,55,关闭的缘,干掉吧
148491,56,各位的pdb ID号啊,estream干掉，哈
148492,57,盗贼买你说你们在说我说个美女直播就出去了除了杀人,郭媒体去了，你还有啥本事。我希望他们把livestream干掉，哈哈
148493,58,名片前胡说八道你们的跟哪个简单的狗死的脑子一帮助,们把livestream干掉，哈哈干掉吧，盗国贼你能把livestream干掉吗，干掉啊，你干
148494,59,拿到人民的前一天的干掉千人类上最愚蠢的是所有权人是最愚蠢的家伙,"livestream干掉吗，干掉啊，你干掉啊！哈哈！


战友们赶快发一发，在livestream看，叫上咱战友们。


Ins"
148495,60,臭了过媒体去了你还有啥本事,m播的视频效果太差了，太差了啊，太差了。
148496,61,我希望能把那份感觉好看要把你干掉啊,不行，Instagram播的视频效果太差了，太差了啊，太差
148497,62,你给我怎么敢回来,一会儿这人就上来
148498,63,这个话来,这一会
148499,64,多媒体都打不开袜子,的视频效果太
148500,65,Thank you,不好，In
148501,66,所以呀,果太
148502,67,在我们啊现在levis店不好一直关不行这个这个这个,这一会儿这人就上来了，哇塞，前边显示是98，后
148503,68,视频效果太差了太差了太差了太差了,"太差了啊，太差了。


哇塞，这一会儿这人就上来"
148504,69,哇塞这一会儿就上来了哇塞这被背景色,哇塞，这一会儿这人就上来了，哇塞，前边
148505,70,前面想是98后台现在是大概是8000多万,前边显示是98，后台现在是大概是8千多
148506,71,越跑越跑越跑越跑越跑,接对着DDS去了，愚蠢的东西啊。“郭媒
148507,72,谷歌浏览器,两天不
148508,73,Got7都不行,坡都上不
148509,74,约保想你啊,朴昌海先
148510,75,莎莎大傻叉的我在直接这个的Levi's去了愚蠢的东西啊,这是8月5号文贵在船上和战友聊天的
148511,76,国媒体这样天不正常当然不正常了每天几时出不亮啊,"朴昌海先生。


尊敬的战友们好，这是8月5号文贵在船上"
148512,77,新加坡上不了东西你看看你游戏,天早上6点多，我真是脑子有点
148513,78,老王想去格拉,然后回去躺了大概
148514,79,好啊就是找个呀来了小房子啊,小时，我给大家发完这个要直
148515,80,好,要
148516,81,起来了吧,去休息了
148517,82,嫖娼海桥上海条上海,小时马上脑子就过来劲儿了啊
148518,83,朴上海先生啊我看了你的视频在韩国,战友啊发来的信息啊，各种这样那
148519,84,这个宣传做的事情非常感谢这张海先生,"劲儿了啊。


太多战友啊发来的信息啊，各种这样那样的问"
148520,85,尊敬的战友们好,的信息啊，各种这样那
148521,86,这是8月5号文贵在船上,这两天啊有战友跟
148522,87,和战友聊天的直播,包括这两天啊有战
148523,88,昨天晚上我一直忙着今天早上6点多,这两天啊有战友跟我打听买药的，医院
148524,89,我真是脑子一点梦了有点有点梦的读,我医院怎么弄，还有个人得病的医院还有
148525,90,太多文件太多视频,还有问很多具体的信
148526,91,然后最后这个,还有问很多具
148527,92,回去躺了大概一个小时,汇的，还有一个关心习
148528,93,我给大家发完这个,等吧，我在这里向
148529,94,要直播的聊天信息以后,里向所有的战友们说一下，你
148530,95,然后呢我就回去休息了一下,战友们说一下，你们给我发的信息
148531,96,还不错啊休息一个小时这个字马上就就老了就过来这了,"信息我真的是没法回，我真的回不完，我太多了。


因为原来"
148532,97,太多占用了这个发来的信息呀这个各个种这样那样的问,内的，大概90%是国内的吧，我有些重要的能回，熟悉的我能回。但
148533,98,问题呀都特别特别的多,内的吧，我有些重要的能回
148534,99,这个我没办法一些1的回答包括上天啊,之间我收到的。特别是国内的
148535,100,有占有来我打赢这个买药的医院的家人有病了问我院怎么,一万六到两万之间，我真的连看都看不过来。所
148536,101,还有个人得病的医院还有要的,如果你们没有收到文贵的回复的
148537,102,还有问这个也很多具体的信息的,你们没有收到文贵的回复的
148538,103,包括也有向我同时借钱的,不过来。所以说希望所有的战友们
