id,index,content,proofed
202895,1,好累马上下了没有啊,
202896,2,有一个人了有一个人啊好好好好好,
202897,3,尊敬的尊敬的网友们,尊敬的网友们，大家
202898,4,大家好,大家好
202899,5,这是文贵这个今天是几号又忘几号啊这个,"直播）



尊敬的网友们，大家好！今天是文贵"
202900,6,你看一下今天洗头了,好！今天是文贵（又忘记几
202901,7,12号星期二星期二星期二主持老师没这个时间观念,日历）12月12日星期二，（自嘲）哈哈我是老是没时间观念
202902,8,这个对这个月份年数字没感觉,月份，年，数字没感觉啊，文贵的缺
202903,9,文贵的缺点所以说不是一个男人当不了政治家也当不了什么,文贵的缺点啊。所以说不是一个，怎么说呢，咱这人当不了政治家，嗯
202904,10,这个真的是,这人当不了政治
202905,11,是一个生意人这个西方的叫business business,"是一个生意人，西方人说的business, busines"
202906,12,很忙的意思很无聊,很忙的意思很无聊
202907,13,中国叫生意人生出主意的人这叫生意人商人不好商人都是,中国叫生意人，生出主意的人，这叫生意人，商人不好，商人都是
202908,14,片中加片西甲的,骗东家骗西家，的
202909,15,所以说呀,所以说呀
202910,16,这个,这个
202911,17,文贵是一个实实在在的啊这个是一个生意人不是是不是他本人,文贵是一个实实在在的一个生意人，不是什么商人，那么今天
202912,18,那么今天12号这个我们现在还电话还在会议中刚才我发照片带来,那么今天12号，我们现在还在会议中，刚才我发照片大家看到我穿着另
202913,19,看到穿了另外一套衣服因为我们在外面有一个小的一个小吃的热的,看到我穿着另外一套衣服，因为我们在外面有一个小的小吃的，热的
202914,20,现在拿回来在家休息一下中午然后呢吗上我没换成症状,现在呢回来大家休息一下，这会中午。然后马上会换上正装
202915,21,要开很严肃的会议一直开到这个周末的星期六,要开很严肃的会议，一直开到周末的星期六
202916,22,星期天大家可能才都能离开才能离开,星期天大家才都能离开。（开始调试镜
202917,23,这个这么总是写得呢,为镜头是横面的
202918,24,我们原来啊,我们原来安
202919,25,安全部的一位,安全部的一位
202920,26,退休的同志这个还是收了,退休的同志—韩首长，最
202921,27,最近平凡和我联系,最近频繁和我联系
202922,28,特别的这个,特别的不
202923,29,不要让我和什么这些,不要让我和什么这些
202924,30,喂喂喂这个纠缠纠缠,伪类们纠缠，叫我不
202925,31,不要喝那么酒厂,不要和他们纠缠
202926,32,我真的怎么我应该吧,和我联系，特别的不要让我
202927,33,把这个给大家,还是横的，继
202928,34,不跌倒过来,别的不要让我
202929,35,这次沐橙子呢,长，最近
202930,36,这还不错啊感觉不错大家觉得效果可以吗,纠缠，叫我不要和他们纠缠，（镜头还是横的，继续
202931,37,觉得效果可以吧,友效果可好
202932,38,蓝色的,是横的
202933,39,好吧因为今天12号码这个有时间刚才呀,缠，叫我不要和他们纠缠，（镜头还是横
202934,40,这个我看了这个很多网友们给我留的私信啊在我的Twitter上,这些伪类们纠缠，叫我不要和他们纠缠，（镜头还是横的，继续调试，闻网
202935,41,你们给我刘思兴的时候是能看到我发文字可以,题）今天12号我看了很多网友们给我留的私信
202936,42,发视频不行,视频不行
202937,43,发的音频这个小小短视频也不行,发音频播小短视频不行，转发也不行
202938,44,转发也不行点赞也不行谁的Twitter啊,转发也不行，点赞也不行，所以这个推特
202939,45,这个就现在就就差了给我彻底关掉了谁但是我看到大家很多,这个推特就差给我彻底关掉了哈，所以我看到大家很多的问题和
202940,46,问题的关系呢这个我也没办法医的回复,问题和观点，我也没办法（私信太多
202941,47,所以呢我赶快趁这机会啊这个六一个短暂的回复的一个关几个事情的怎么,所以我赶快录一个短暂的回复你们问题的一个直播视频，首先我要说
202942,48,一个直播视频,一个直播视频
202943,49,首先呢我要说一下关于这个陈小平先生夫人,首先我要说一下关于陈小平先生夫人因
