id,index,content,proofed
157214,1,尊敬的战友们好,尊敬的战友们好
157215,2,现在是7月9号,现在是7月9号
157216,3,美国纽约时间,美国纽约时间
157217,4,下午5点30,下午5点30
157218,5,文贵在国媒体文贵频道,文贵在郭媒体文贵频道
157219,6,是直播视频,试直播视频
157220,7,今天是7月9号是个很特别的日子,今天是7月9号，是个很特别的日子
157221,8,这个过去的一天,子。过去的一天
157222,9,R就是24个小时吧全世界的媒体上不包含咱们国内啊,就是24个小时吧，全世界的媒体上，不包含咱们国内啊
157223,10,所有人的讨论709的律师的问题,所有人都在讨论709律师的问题
157224,11,而且我从昨天到,而且我从昨天到
157225,12,刚刚也就住在这个30分钟以前一直都和美国的官员啊很高层官员,刚刚坐在这儿的30分钟以前，一直都和美国的官员，很高层的官员，还有
157226,13,还有一些的这个欧洲政府的官员在开会,还有一些个欧洲政府的官员在开会。每个
157227,14,每个人都在问就是关于我对709律师的看法,每个人都在问，就是关于我对709律师的看法
157228,15,我本来今天是4直播视频谈海航王健,我本来是今天试直播视频谈海航王健
157229,16,这个世界,这个之前
157230,17,因为在这个之前我没有太多的讨论请有意思因为我担心,因为在这个之前，我没有太多的讨论709律师，因为我担心由于
157231,18,心由于我的过多的去讲,心由于我的过多的去讲
157232,19,829害了709律师,而害了709律师
157233,20,这个能加上一个醉除了,再给他们加上一个罪。除了
157234,21,3000岁还有1郭文贵啊v52什么什么罪行,一个与郭文贵为伍，什么什么罪行
157235,22,那么但是我每天都在关注的709律师的这个所有的事情和技术案情的进展,么罪行。但是我每天都在关注着709律师的所有的事情和案情的进展，以及他们的
157236,23,以及他们家人的情况我是烦是他们推我必看,以及他们的家人的情况。凡是他们的推我必看
157237,24,那么过去的这个一两天来大家看到了可以过去几年来从来没有的,"必看。


过去的一两天来大家看到了过去几年来从来没有"
157238,25,欧盟驻中国的这个要领事馆官员代表还有这个欧洲的政府,欧联盟驻中国的领事馆的官员，代表，还有欧洲的政府，还有美国政
157239,26,我还有美国政府以及其他国家政府把游泳去了还有一点正义感的,府，还有美国政府以及其他国家政府，有勇气的，还有一点儿正义感的，都
157240,27,都对709律师事件表达了关注并向中国政府提出了要依法办,都对709律师事件表达了关注。并向中国政府提出了要依法办
157241,28,百事情,办事情
157242,29,那么我是今年特别的感受到,那么我是今年特别的感受到
157243,30,今年在美国的环境最709律师这些所有事情的关注点到达了一个,今年在美国的环境，对709律师所有事情的关注点，到达了一个沸
157244,31,沸点,沸点
157245,32,啊过年还是过去完全不是怎么回事儿现在完全变了,一个沸点。过去完全不是这么回事，而现在完全变了
157246,33,这是和现在的整个国际环境,这是和现在的整个国际环境
157247,34,和国际上对中国政府的认知和对中国18大19的新家领导人包括,和国际上对中国政府的认知，和对中国18大19大新一届领导人，包括
157248,35,我对习近平先生的下一步将中国带向何方和在世界上所存在的价值,括对习近平先生下一步将把中国带向何方，和在世界上所存在的价值，和
157249,36,何如何的这个真正的说是跟他想的和他说的一样不一样的,和如何的真正的跟他想的和他说的一样不一样的依法治国
157250,37,法治国,法治国
157251,38,大家有了一个基本的判断,大家有了一个基本的判断
157252,39,这就是为什么,这就是为什么
157253,40,这个我认为在这个今年特别是在过去的一两天来发生这么大的变化,是为什么我认为在今年，特别是在过去的一两天来，发生这么大的变化
157254,41,昨天的下午的时候有一个让我特别感动的一位这个一位女士,昨天下午的时候有一个让我特别感动的一位女士，当
157255,42,是啊当了讲到这个太了解在中国的709律师家人还有孩子的照,士，当她讲到她了解的在中国的709律师的家人还有孩子的遭
157256,43,高宇讲到了王全璋李文足等合伙人包括那个,遭遇，讲到了王全璋李文足等合伙人，包括他的
157257,44,那个他的那个行政人员被关起来这些事情的时候让我看了有关他说,那个行政人员被关起来，这些事情的时候，让我看有关她在中国了解的
157258,45,我在中国了解的事情把他非常的激动,她在中国了解的事情，她非常地激动
157259,46,看完全跟我们这个所有被关押的709律师没有任何的关系,地激动。她完全跟我们所有被关押的709律师没有任何的关
157260,47,也没有任何的利益但是它表示了极大的愤慨这就是任性,也没有任何的利益。但是她表示了极大的愤慨。这就是人性
157261,48,这就是人到这就是一个正义这是很关键的,这就是人道，这就是正义，这是很关键的
157262,49,然后再表达他的看法他问我很多问题我你所有想问你这个问题都是中国人想问的问题,"然后她表达了她的看法。她又问了我很多问题。


我说你所有想问的这些问题都是中国人想问"
157263,50,就是为什么中国不能依法办理,就是为什么中国不能依法办理
157264,51,709律师案,709律师案
