id,index,content,proofed
112176,1,什么有什么问题的话请可以问这两位先生他是现场到法国南部调查的还有的,
112177,2,一个见证王者先生死亡的他会有很多的时间和事实来告诉他家和他们说,
112178,3,说的不一样请大家请提问谢谢,
112179,4,OK I have a question Here you can find,ually have a question here  you guys went to France. As M
112180,5,American Green Card holder is sbr involved in the sand,ang is  the US green card holder. Is FBI involved in her
112181,6,What's your,what is your
112182,7,Target Alice What's your major finding What's the 5-minute summary What's your major find,"While tell us what is your major finding?  In your 5 minutes summary.


记者龚小夏：我的问题是"
112183,8,给长的什Friends of My mother is a Resident of the World,"utes summary.


记者龚小夏：我的问题是， 你们去了法"
112184,9,Major findings We want every Now agenda Open Mind when,"mary.


记者龚小夏：我的问题是， 你们去了法"
112185,10,Walking defined and Asian Pacific graphics processor,王健是美国绿卡持有者。联邦调
112186,11,Baptist school,邦调查
112187,12,The services are subtracted,者。联邦调查局会介入此事
112188,13,第2个人赛,的问题
112189,14,We find videos interviews the means with,我的问题是， 你们去了法国。王健是美
112190,15,French officials French police French parliament,"ry.


记者龚小夏：我的问题是， 你们去了法"
112191,16,Toptable vanishes,夏：我的问题是， 
112192,17,Photographs,持有者
112193,18,Campus in the serious incident,介入此事吗？你能给我
112194,19,Other side to,题是， 你们去了
112195,20,你要是session的吗还是,调查局会介入此事吗？你
112196,21,Leave me personally work,了法国。王健是美国绿卡
112197,22,Node-redis Voice,要的调查
112198,23,你是说在哪吃的,你们主要的调查
112199,24,Bild.de French,一个5分钟
112200,25,回去board,会介入
112201,26,我就是更怕了,健是美国绿
112202,27,This time is not good hope,者龚小夏：我的问题是， 
112203,28,With pressure for the media,：我的问题是， 你们去了法国
112204,29,Good presentation,我的问题是， 你
112205,30,Where is bringing the students in the future they will be about,我的问题是， 你们去了法国。王健是美国绿卡持有者
112206,31,那么跟这个说的是,此事吗？你能给我们一个5
112207,32,会不会不会的,调查局会介
112208,33,那个州,你们主
112209,34,No,你
112210,35,你好我是来自战友之声的三,王健是美国绿卡持有者。联
112211,36,OK说我想问一下那个来我来自法国的这位证人请问你来到,者龚小夏：我的问题是， 你们去了法国。王健是美国绿卡持有者。联邦
112212,37,到这里的时候有没有谁搞过你威胁过你你是Secret就是秘密的过来的人还是有人,调查局会介入此事吗？你能给我们一个5分钟左右简介关于你们主要的调查
112213,38,有人知道你会来的,有者。联邦调查
112214,39,The computers,题是， 你们
112215,40,Note2,nute
112216,41,Antecedent I don't like to go to school,小夏：我的问题是， 你们去了法国
112217,42,National congress,的问题是， 你们去
112218,43,是秘密的过来的是吗你害怕吗,联邦调查局会介入此事吗？你
112219,44,那么你为什么会到这里来呢,你们去了法国。王健是美国绿卡持有者。
112220,45,是什么原因让你被这么远到这里来是为了一个现场对人呢,是美国绿卡持有者。联邦调查局会介入此事吗？你能给我们一个5分
112221,46,谢谢,会介
112222,47,Sccc,是
112223,48,Sorry my name is,"inutes summary.


记"
112224,49,为制作共同努力,问题是， 你们去了法国。
112225,50,From perception get involved in individuals Who is right,题是， 你们去了法国。王健是美国绿卡持有者
112226,51,Immediately after installation of vegetable Farm boy for War,夏：我的问题是， 你们去了法国。王健是美国绿卡持有者。联
112227,52,走意大利为什么这个port station contact US,我的问题是， 你们去了法国。王健是美
112228,53,谢谢,是美
112229,54,王建墓So you understand my experiences in a girl,邦调查局会介入此事吗？你能给我们一个5分
112230,55,Mcuniversity from the other people visit,入此事吗？你能给我们一个5分钟
112231,56,Erp bonafide video over with some trouble," –2:14

Tony警长:   well, Gaetan lives i"
112232,57,About the music from the hotel to the Central time,rance. We met him out there. He is the resident of that to
112233,58,What's the word Church is about the hotel overlooking the approach, of that town where this incident happened. Major findings was we went ther
112234,59,Give another with this email Translator and three arguments for body,as we went there with no agenda with open mind. We were looking forward to find anything s
112235,60,难得,nd an
112236,61,Do me a favor Please Set the timer load-sensing,ather facts. Put it all together and bring
112237,62,菲斯科保留laminates excess capacity every bmx,s. Put it all together and bring it back home. Present it to Mr. Guo. 
112238,63,Kiwi the hotel transportation respond, out there. Several trips out there. 
112239,64,It is possible that This is the first time use is the Hotel," the videos and interviews, the meetings with French official"
112240,65,First morning is important," meetings with French officials, Fren"
112241,66,Identity management Hotel," and French firemen, town’s peopl"
112242,67,一直在看爸爸那么个说的话,nesses. As well as photographs and we ca
112243,68,The firm uses social Finance,the aerial incident. A
112244,69,喂你好那个,he aerial inciden
112245,70,想问一下二位这个第一次到现场的时候那个听说,hs and we can to see the aerial incident. All these were to add to the suspiciou
112246,71,法国政府和警方把材料已经交过交给中国大使馆荷官员,o add to the suspicious demise of Mr. WANG jian.  It left me personnaly no doubt thi
112247,72,那么我想知道的是作为你们作为法国公民或者是调查人员,eft me personnaly no doubt this was not accident as was filed to the French poli
112248,73,法国是否有这样的法律规定,as was filed to the French poli
112249,74,警察和政府可以把这个,"ench police report,   what is the se"
112250,75,警方调查的第1手资料交给中国政府权力法律有没有这样的规定所以发,"is the second part of question?


NYPD 前探员： gaeton住在法国。我在哪里遇见他。他是事发地所在小"
112251,76,法国人当你们听到这样的消息以后,发地所在小镇的居民。我们主要的发现就
112252,77,您的的感受是什么谢谢,放的心态和日程。我们没
112253,78,Bootstrap3,我们就是要
112254,79,University of Texas and Lucas,，整理出来然后带
