id,index,content,proofed
356339,1,尊敬的真什么好你们见识什么今天是5月,
356340,2,7号啊你们健身了吗,7号啊 ，你们健身了吗
356341,3,哎呀我得刚见完啊,哎呀我这刚健完啊
356342,4,今天不做今天做的非常成功,今天不错 ，今天做的非常成功
356343,5,赛超过30分钟,在超过30分钟
356344,6,1000我是做两主啊我要是告诉大家的是不是一次做一种有时候早上就说晚上就说,一天我是做两组 ，我要告诉大家的是 ，不是一次做一组 ，有时早上做一组晚上做
356345,7,找时间休息给被乘数量数,直接做， 休息几分钟做两
356346,8,这个不容易啊,这个不容易啊
356347,9,这个不容易啊,这个不容易啊
356348,10,亲爱的现在价位吧,亲爱的兄弟姐妹
356349,11,这两天这个美国把你石头砸自己的脚,这两天啊...这个美国搬起石头砸自己的脚
356350,12,结果是中国老百姓的弄出了30000人民币,结果是中国老百姓弄出了3万亿人民
356351,13,昨天听说全党在一起集体开会,昨天听说啊， 全党在一起集体开会
356352,14,几乎拿钱比肉了千万不能买股票不能卖股票,几乎拿枪逼着了， 千万不准卖股票， 不能卖股票
356353,15,这是一场金融大战僵直到的然后老百姓不能搞生馆,这是一场金融大战， 坚持到底 。然后老百姓不能搞存款
356354,16,然后所有些是24小时上班结果老百姓日子有煽动提款存款的,然后所有这些24小时上班，监控老百姓， 任何有煽动， 提款 ，存款的
356355,17,还有什么外卖股票的,还有什么卖卖股票的
356356,18,这条健康的经济吗,这叫健康的经济吗
356357,19,这叫经济吗,这叫经济吗
356358,20,对不对呀,对不对呀
356359,21,但是刚才看到了这几天美国之音联合这个组合拳把我醉了把毛剃了,但是大家看到了， 这几天美国这个联合这个组合拳棒棒
356360,22,所以说啊,所以说
356361,23,接下来大家能看到更多好戏更多好戏,接下来大家能看到更多好戏 ，更多好戏
356362,24,据我所知啊去我说你跟我都可不,据我所知啊， 据我所知， 你看我这胳
356363,25,我是做平板能下最大的挑战是隔符,我这做平板撑的最大的挑战...是
356364,26,哎呀卓平板真的再有问,哎呀 ，做平板撑的战友
356365,27,千万千万酒这可不太可怕了你知道爱你都成了10分钟以后就,千万千万...你胳膊太可怕了你知道吧 ，你能撑住10分钟以后 ，最
356366,28,受不了啊,受不了啊
356367,29,据我所知这个组合拳啊,据我所知这组合拳啊
356368,30,这都是一切刚刚开始,一切都是刚刚开始
356369,31,技术贸易战,记住贸易战
356370,32,科技术榨汁科技战,技术战， 科技战
356371,33,金融战,金融战
356372,34,然后接下来网络战,然后接下来网络战
356373,35,我原来我就说过还有文化祭,我原来我就说过， 还有文化
356374,36,孔子学院基本没毕业了巴士军方全面进入,孔子学院基本被灭了吧？是军方全面介入
356375,37,最快点的事台湾站和香港站,最关键的是台湾战和香港战， 台
356376,38,台湾人最后的机会再也不可能有了,台湾人最后的机会， 再也不可能有了
356377,39,在不可能看台湾人表现了,不可能有了， 看台湾人表现
356378,40,最近台湾有大动作是抓住机会,最近台湾要有大动作的时候抓住
356379,41,香港也是最后的机票,香港也是最后的机会
356380,42,已经又掉了几10年了,已经用掉了几十年了
356381,43,晚上节没用13万人130什么他都不在,光上街没用， 13万人， 130万他都不在乎
356382,44,130万个都不在,30万他都不在
356383,45,结局就两条要踏风港,结局就两条：要他封港
356384,46,第2个你就把香港有瘫痪了就是两条,第二个你就把它给瘫痪了， 就这两条 ，他
356385,47,他丰港香港就回了国际社会了我不支持香港独立现在回国记者为了,他封港 ，香港就回到国际社会了， 我不支持香港独立 ，香港归国际社会
356386,48,香港人自制,香港人说
356387,49,祝全在中国中国人民从里面但是自治权相格尔霜是谁的,主权在中国， 中国人民手里边， 但是自治权香港人说
356388,50,还是下次吧,还是香
356389,51,台湾为我反对台湾台中,台湾我也是， 我反对台湾台
356390,52,但是台湾又40,但是台湾要
356391,53,就是台湾人民自治国土主权属于你了不要,就是台湾人民自制， 国土主权属于你的， 不要
356392,54,别给你旅游好那么分离我不分了,别给你理由好像分裂，我不分裂
356393,55,我现在过几天一样,我现在郭7条一样
356394,56,猎空,裂我分
356395,57,部分中国部分中国人民不蕃息能不能别光,， 不反中国 ，不反中国人民， 不反习， 能不能灭
356396,58,为了中国人都有自由了有法治了新浪子有啥不好,共了中国人就有自由了， 有法治了， 有信仰自由了
356397,59,你好你忘记上高兴了孟建柱赵钱孙李氏高兴了他不在的翻译了,你喊去吧 你天天喊反习 ，王岐山高兴了， 孟建柱高兴了， 孙立军高兴了
356398,60,你玩得喜了他他的动画上去了,你反了习了。 他去当皇上去了
356399,61,阿爸回来吧水给搅乱了,上去了， 把水给搅乱
356400,62,趁乱斗国称乱到过,趁乱盗国， 趁乱盗国
356401,63,对不对啊就这么简单吧,对不对？就这么简单吗
356402,64,能让他上台湾人香港人你别让别人趁乱,能上他当吗？ 台湾人民，香港人民，别让别人趁
356403,65,28香港办台湾给弄走,香港，把台湾给弄走
356404,66,所以说不要独立要完全自制台湾仔仔,所以说不要独立，要完全自治， 台湾自制
356405,67,香港知识,香港自制
356406,68,主权主义中国人民,主权属于中国人民
356407,69,孤独谁中国人民但是游泳的自治权,国土属于中国人民，但是永久的自治权
356408,70,大碎权保护全军队全部的钱,税权，保护权，军队权，货币权
356409,71,外交圈,外交权
356410,72,外交交给你那不算数不给你,外交交给你了，那不算数了，不给你
356411,73,做完了吧,完了呗
356412,74,对不对啊不准呢,对不对呀？有啥不
356413,75,别懒得翻译催乳的沿着二就是一个问题我老鼠跟什么无线,别在那块儿一吹胡子，一严肃，啊这是严肃问题，我老主祖宗根儿，什么
356414,76,你个别人都不是你什么啊,你连人都不是，你什么
356415,77,全人类有史以来,全人类有史以来
356416,78,创世华亚文化研究生和在开始的地方下了华语音乐谷的开始的时候,从华夏文化也就是河南开始的地方，夏文化，豫中，豫越，豫开始的时候，什
356417,79,什么全大人传这个大,什么权大？人权最大
356418,80,为什么连当时的皇帝都知道人民是我们的天,为什么？连当时的皇帝都知道 ，人民是我们的天
356419,81,绿都御苑什么叫什么叫玉东啊,们的天，豫中，豫越...什么叫豫中啊？代
356420,82,代表上天就是那个紫微星上的仙人呢,代表上天，就是那个子卫星上的仙人
356421,83,下任你来传达上天的旨意,向人民来传达上天的旨意
356422,84,干什么呢尾炎的人就是一起吗不是那种人,南坑的。那咋的呀？以民为天，别在那什么国
356423,85,拨打的呀,来呀
356424,86,你明天,藏，新疆
356425,87,一般不拿过来呀,咋不拿回来呀
356426,88,什么一直以来一直以来西藏新疆那都是人家国家,什么一直以来...？一直以来西藏，新疆， 那都是人家国家
356427,89,是不是啊,是不是
356428,90,都市人家国家,都是人家国家
356429,91,我在台湾就更不用说了对不对呀,的，那台湾就更不用说了。对不
356430,92,你讲什么也这样也是说一直以来,你讲什么理呀，你讲理？别说一直以
356431,93,朱学,主权
356432,94,发不长不说就以绝对值是,不说，就以民权，绝对自制
356433,95,说台湾和香港现在最后的机会,所以台湾和香港现在是最后一次
356434,96,接下来几天发生的事大家就懂了,次。就下来几天发生的事，大家就中了
356435,97,我今天我今天,我今天啊我今天
356436,98,叫和一个很关键的人了对吧这站容个昨天发信息说让我展示,将和一个很关键的人啊...这战友昨天发信息说让我展示一
356437,99,新款的,新款的
356438,100,这个刚刚我的微信没出来没时间传有100多斤了100多斤了后面那样,这个..刚刚，我都没穿没时间穿，有一百多件儿那，一百多件那，后边这
356439,101,后面日语看电影,后边是这样
356440,102,这是我的,这是我的
356441,103,新的,新的
356442,104,你会打也不打折,那，后边这
356443,105,儿媳妇给儿子生日礼物,...俺媳妇..给俺的..生日礼物
356444,106,当年我读于蠢我到德国去我带着我俩孩子带着我俩孩子,当年我多愚蠢啊，我到德国去，我带着我两孩子，带着我两孩子
356445,107,跑车,跑车
