id,index,content,proofed
695817,1,尊敬的战友们好今天是3月24号我的太阳,尊敬的战友们好， 3月25号文贵在这里乱聊
695818,2,是吧,直播
695819,3,35,3
695820,4,尊敬的战友们好三月25号文贵在这里乱了直播,尊敬的战友们好， 3月25号文贵在这里乱聊直
695821,5,哎呀这个儿童歌曲听起来真开心啊这个开心,"聊直播。

儿童歌曲听起来真开心，真开"
695822,6,哎呀我真的我我想要听儿童歌曲,以后啊，到了老家呀，才听到了儿童歌曲
695823,7,长大以后到了老家还听到了这个儿童歌曲,长大以后啊，到了老家呀，才听到了儿童歌曲
695824,8,现在想起来就像昨天,现在想起来就像昨天
695825,9,就像昨天了,就像昨天
695826,10,但是这就是人生,但这就是人生
695827,11,人生苦短人生无常,人生苦短，人生无常
695828,12,亲爱的兄弟姐妹们,亲爱的兄弟姐妹们
695829,13,当我们面对人生的时候,当我们面对人生的时候
695830,14,我们每个人,我们每个人
695831,15,应该把时间的概念,应该把时间的概念
695832,16,把能力的改变,把能力的概念
695833,17,把真和善的人员我们要搞清楚,把真和善的概念，我们要搞清楚
695834,18,非常欠着兄弟姐妹们,大战疫情的时候，我们每个人
695835,19,当我们,当我们
695836,20,特别是面临这个,特别是面对大战
695837,21,大战役情敌手,大战疫情的时候
695838,22,我每个人的心心态,我们每个人的心态
695839,23,判断事物的标准,判断事物的标准
695840,24,可能你,和能力
695841,25,真的是,真的是
695842,26,儿歌很好听,儿歌很好听
695843,27,最天真,最天真
695844,28,最远什么时候听都不动会都不行,最悦耳，什么时候听都不小。但是我们
695845,29,但是,但是
695846,30,我怕的是我跟儿童现在经过了光阴,我们判断事物，跟儿童现在经过了
695847,31,他是有,是有
695848,32,绝对的不同,绝对的不同
695849,33,因为你面临着,因为你面临着
695850,34,吃饭,吃饭
695851,35,生存,生存
695852,36,挑战,挑战
695853,37,追求,追求
695854,38,各种欲望和各种物质的需要和精神需要,和各种欲望，各种物质的需要和精神需要
695855,39,完全独立的不同的,完全独立的不同的
695856,40,这么一个人可能力,立的不同的人格能力
695857,41,所以说这个说法,所以说这个时候
695858,42,大家的判断能力,大家的判断能力
695859,43,行动能力,行动能力
695860,44,对自己的人生,对自己的人生
695861,45,自己的未来很安全,自己的未来和安全
695862,46,必须自己负责,必须自己负责
695863,47,我是,我是
695864,48,有两个孩子的父亲,有两个孩子的父亲
695865,49,我也有下班了孙子孙女几十个,我也有下边儿的孙子、孙女几十
695866,50,我们大家族过百人,我们大家族过百人
695867,51,不超过三代有过百四大的话我现在就是几百元,不超过三代就过百人了。四代的话我们现在就几百
695868,52,这个时候大家看到,这个时候大家看到
695869,53,当时,当
695870,54,全人类的生死存亡的时候面临生存危险的时候,全人类面对生死威胁的时候，你的判断决定了你的生
695871,55,你的判断,你的判断
695872,56,决定了你的生死,决定了你的生死
695873,57,决定了你的一切决定了你的未来,决定了你的一切，决定了你的未来
695874,58,最可怕的事情,最可怕的是，它
695875,59,他不仅仅决定你的未来,它不仅仅决定了你的未来
695876,60,他还可能,它还可能
695877,61,把你全家的生命和未来教你一个手上,把你全家的生命和未来叫你给捎上
695878,62,而且这种概念即大,而且这种概率极大。因
695879,63,因为你的一个错误决定,因为你的一个错误决定
695880,64,以上所有靠近你的人,以让所有靠近你的人
695881,65,所有的,所有的
695882,66,你们家人,你的家人
695883,67,都因为你的一个错误决定,都因为你的一个错误决定
695884,68,全家灭门,全家灭门
695885,69,而且没有人承担责任,而且没有人承担责任
695886,70,甚至都没有人给你说一句Sorry对不起,甚至都没有人跟你说一句sorry——对不起
695887,71,我从来,我从来
695888,72,没在历史上,没在历史上
695889,73,没在人类上等不是资料的像今天这样,没在人类能读的资料上，（读到）像今天这样
695890,74,像今天这样,像今天这样
695891,75,这么恐怖,这么恐怖
695892,76,人类比较和一时死全家亦稍稍全们的这种,人类（或）遇过一死死全家、一烧烧全门的这种
695893,77,全人类都在面临这个问题从来没有,全人类都在面临这个问题，从来没有
695894,78,由于人类的,由于人类的
695895,79,科技发达,科技发达
695896,80,交通法,交通发
695897,81,全球化,全球化
695898,82,高速的交通工具,高速的交通工具
695899,83,高手的通信工具,高速的通讯工具
695900,84,信息已经没有任何障碍和空间隔离,信息已经没有任何障碍和空间隔离
695901,85,只是时间问题,只是时间的问题
695902,86,包括北朝鲜,包括北朝鲜
695903,87,大陆,大陆
695904,88,想彻底了把信息给平均是绝不可能的,想彻底地把信息给屏蔽，是绝不可能的
695905,89,那么交通也没有任何合理,那么交通也没有任何隔离
695906,90,人都上了月球了,人都上了月球了
695907,91,现在长春上太阳上银河系了,现在尝试上太阳上银河系去了
695908,92,更不存在,更不存在
695909,93,这个时候,这个时候
695910,94,这个危险太大了,这个危险太大了
695911,95,刚刚大家都看到,刚刚大家都看到
695912,96,德国总理默克尔那是什么样的酒瓶,德国总理默克尔，那是什么样的警
695913,97,那个什么样的消毒设施,那是什么样的消毒设施
695914,98,拉卡拉,加拿大
695915,99,加拿大总理和李家人全隔离了,加拿大总理隔离了，家人全隔离
695916,100,这个英国的国字号哥吗查尔斯王子,连英国的我的好哥们儿查尔斯王子
695917,101,不过小心你这差双子是多西宁吗,多小心，你知道查尔斯王子是多惜命
695918,102,我以为了抢musashi命的,我一辈子见过仨惜命的
695919,103,第1个姓名叫曾庆红从来不是要间组成,的，第一个惜命的叫曾庆红，从来不吃药，坚守成（习），曾
695920,104,曾庆红出来不是药,曾庆红，从来不吃药
695921,105,中秋应该是这些领导的生活的最长的,这些领导当中活的可能寿命最长的
695922,106,从来不吃药,从来不吃药
695923,107,坚持锻炼吃饭,坚持锻炼，吃饭
695924,108,你永远是抱紧小声威,饭永远是谨小慎微
695925,109,飞轮少吃一周吃两天,肥肉很少吃，偶尔一周吃上两
695926,110,吃的东西都是最天然,吃的东西都是最天然
695927,111,水中什么命一定长,庆红这个命一定长
695928,112,第2个就是双子,第二个就是查尔斯
695929,113,查尔斯王子那简直是,查尔斯王子那简直是
695930,114,一天只是一个饭,一天只吃一顿饭
695931,115,你看他身体有多少跟他一起吃饭的时候查尔斯王子坐着的桌子上,你看他身体有多瘦。跟他一起吃饭的时候，查尔斯王子坐在桌子上
695932,116,那个黑荞麦面包,上，黑荞麦面包
695933,117,放了一大盘好几层,放了一大盘，好几层
695934,118,旁边这个坊市最好的橄榄油,旁边儿这块儿放着最好的橄
695935,119,这本放的肉,这边放着肉
695936,120,他这是干面包蘸着那个油然后放上这个肉就这一大盘子全部吃掉,最好的橄榄油，这边放着肉。他是面包蘸着油，一大盘子全部吃掉，暴吃
695937,121,保持,暴吃
695938,122,这样口水,着肉。他是
695939,123,爱我就吃货,子全部吃掉
695940,124,但是,但是
695941,125,觉得一天吃一个,绝对一天吃一
695942,126,喝东西,喝东西
695943,127,坚持很好的锻炼顺看的身材控制多好,坚持很好的锻炼，你看他那身材控制多好
695944,128,那个想当皇帝的人,那是想当皇帝的人
695945,129,他娘的,他娘呢
695946,130,等你等老娘等120岁是多少米,等老娘等到120岁也得当皇帝
695947,131,G36就像北京原市长王安顺,个我就见北京市长王安顺。王
695948,132,王安顺吃东西,王安顺吃东西
695949,133,所有的量,所有的量
695950,134,啊都是跟曾庆红一样都是查到状态,都是跟曾庆红一样恰到正好，不健
695951,135,不健康,不健康
695952,136,我到外面去什么你谁会呀长得一见钟情,我到外面去，什么你水果呀整的一堆东西，从来
695953,137,从来不,从来不
695954,138,而且不喝凉水,而且不喝凉水
695955,139,喝最好的茶,喝最好的茶
695956,140,谁是你看完整个人是发光的干干净净,说你看王安顺本人，整个人是发光的，干干净净
695957,141,然后你看那个曾庆红干干净净,然后你看曾庆红，干干净净；然
695958,142,你看看然后就可以查尔斯王子真实上下那个手啊你看看,你看查尔斯王子，全身上下，那个手啊，你看看，永远
695959,143,永远,永远
695960,144,这都是要冒大为的人,这都是要谋大位的人
695961,145,都是猫大美女,都是要谋大位
695962,146,你看地球周永康把完全不行,你看周永康，那完全不行
695963,147,永远他们的眼眯了眼中也不正眼看人,永远哈眯着眼，眯着眼从来不正眼看人
695964,148,只有将两种人他特别眼睁开,只有见两种人，他才会把眼睁开，一个
695965,149,一个加拿大官有用了行政开了可惜了,一个见大官了，有用了，睁开啦，客气了
695966,150,另外一个就看到美女马上,另外一个看着美女，（色眯眯）马上
695967,151,以下是六大神说他不是个猫大为的人,一切视若无物。所以说他不是个谋大位的人
695968,152,我起来我这本人面对面我就不说了在咱不跟你不熟,"我这本人面对面我就不说了，咱跟人家不熟。

所以"
695969,153,所以说,所以说
695970,154,兄弟姐妹,兄弟姐妹
695971,155,这个身体年存在,这个身体你存在
695972,156,你就存在身体不存在啥都给你没关系了,你就存在，身体不存在，啥都跟你没关系了
695973,157,我昨天,昨天
695974,158,在郑州的战友给我发个信息把我吓一大跳,在郑州的战友给我发个信息，把我吓一大跳
695975,159,说郑州裕达国贸酒店,说郑州裕达国贸酒店
695976,160,是下周和几号好像说中几号到28号就442吗56开业,是下周—不知道几号，好像这几号，是28号，是4月28号我
695977,161,用我现在跟玉打河北京华府都没什么联系是吧我也不知道,因为我现在跟裕达和北京盘古都没什么联系，我也不知道
695978,162,汤姆一直是听见雨打一直是开业一直一直是挺进全球鹰,什么联系，我也不知道。盘古一直是停业的，裕达一直是停业，全停
695979,163,从来没有好,从来没有过
695980,164,过去我在吃过中说,过去我在直播中说
695981,165,大酒店开业的时候倒是稳定的总裁也是那个将千人当时对我干活了,当酒店开业的时候，当时Vesting（音）的总裁也是装修签约给我干活的
695982,166,成了我们总开了,成了我们的总裁
695983,167,他说酒店只有两种情况才可以,他说酒店只有两种情况下
695984,168,怪怪吗,况下关
695985,169,第一种你倒闭了,第一种，你倒闭了
695986,170,第二种你可能大种群,第二种，你可能大装
695987,171,大装修的打20年30年不会有大中,大装修，他说裕达20年、30年不会有
695988,172,关闭不可能了,关门倒闭不可能
695989,173,倒闭也不需要要说的是开门的钥匙比亚就成了,倒闭你也不需要说是开门把钥匙就扔了。噢
695990,174,但是还是挺有意思啊,当时我还觉得挺有意思啊
695991,175,我发现这也不绝对,我发现这也不绝对
695992,176,现在有第3种可能当以情来的时候你也可能关门,现在有第三种可能：当疫情来的时候你也可能关门
695993,177,结果周一清白毛球吧,结果疫情把门全关
695994,178,我能理解管理层的压力特别大,我能理解，管理层的压力特别大
695995,179,每个月一2000万的工资,每个月一两千万的工
695996,180,这是很恐怖的,这是很恐怖的
695997,181,很恐怖的,很恐怖的
695998,182,而且大家的员工们都要吃饭,而且大家员工们都要吃饭
695999,183,他得吃饭呢,他得吃饭呢
696000,184,都失业了,都失业了
696001,185,所以说管理层压力大,所以说管理层压力大
696002,186,员工要吃饭还要还房贷还胸卡,员工要吃饭还要还房贷、还信用卡
696003,187,还车贷咋办呢,还车贷，咋办呢
