id,index,content,proofed
189042,1,充电话,通电话
189043,2,视频,视频
189044,3,这个但是刚才我看了一下了,，但是刚才我看了一下
189045,4,专业不对昨天回归录制的视频的反应,战友们对文贵昨天录的视频的反应
189046,5,啊还有一份责任,有意思，很多人
189047,6,油菜,有意
189048,7,是不是飞机上那个,说吴晓晖飞机上的是
189049,8,我要回家是那个,晓晖飞机上的
189050,9,川普的总统出事了我告诉你们不是,川普总统的库什纳，我告诉你们不是
189051,10,他的级别还不够那他的级别还不够,他的级别还不够呢，他怎么能颠覆
189052,11,他怎么能颠覆的世界,他怎么能颠覆了世界
189053,12,他怎么能撑上核武器也不可能的,他怎么能称上核武器啊， 不可能的
189054,13,所以呢,所以呢
189055,14,不对了,不对的
189056,15,未来他说一下,我给大家说一下
189057,16,这个微小微点生啊,"下，



吴晓晖先生从"
189058,17,从2016年10月份,从2016年10月
189059,18,到这个就是华尔道夫买完以后牛叉的时候就到汉服装生的时候,到华尔道夫买完以后， 牛X  的时候， 又到哈佛招生的时候， 他灾难的事情
189060,19,他发展的事情,他灾难的事情
189061,20,他相信了王岐山,他相信了王岐山
189062,21,王局长的打了马会,王岐山给他打了马虎
189063,22,然后呢王岐山的,然后王岐山的
189064,23,情人们,情人们
189065,24,下什么高燕燕啊是吧,像什么高燕燕啊，很
189066,25,很多人,很多人
189067,26,都已经把这个吴小晖的这几个,都已经把吴晓晖的这几个商
189068,27,商行35的钱招商银行,商行的股权， 早就盯上
189069,28,奔驰在几个国家,经把吴晓晖的这几个
189070,29,然后呢,人都
189071,30,15点几个这个民生的故乡早就订长了哈,晓晖的这几个商行的股权， 早就盯上了。海航
189072,31,早就盯上了,早就盯上了
189073,32,这个海航陈峰,这几个商行
189074,33,陈国庆,陈国庆
189075,34,围绕这个吴小晖传不要回答不知道,围着吴晓晖转，他都不知道， 那都是
189076,35,那都是来涛刚来了我刚来了吴晓辉签证就是,那都是来掏肛来的，吴晓晖的天真就是他不知道
189077,36,他不知道,他不知道
189078,37,盗国贼和共产党的这个乌托邦,盗国贼和共产党的这个乌托邦
