id,index,content,proofed
111231,1,尊敬的战友们好,尊敬的战友们好
111232,2,现在是11月21号晚上7点15分,现在是11月21号，晚上7点15分
111233,3,文贵在这里爆天直播,文贵在这里报平安直播
111234,4,有点晚了啊有点晚了一个是上次咱们的过媒体的网络呀还不稳定,有点晚了，因为今天上午郭媒体还不稳定，昨天因为新闻发布会，我们的
111235,5,昨天因为新闻发布会呀,昨天因为新闻发布会
111236,6,大家都知道我们的包括我们的这个Up app还有这个网络吧,定，昨天因为新闻发布会，我们的郭媒体的手机APP 和网络版，都被黑
111237,7,东北黑客也可以堂而且是这个黑客是前所未有的市集,都被黑客给黑瘫了，黑客是前所未有的，几百亿次的攻
111238,8,110次710那么这个公鸡鸭的引起了美国以及西方高,几百亿次的攻击。这个攻击也引起了美国及西方
111239,9,我知道中国的这个高端黑客,知道了中国的高端黑客
111240,10,是什么样本事了是不是水平的很搞笑所以说咱这成了白老鼠了,事，什么样的水平了。很搞笑呵。所以，咱们成了小白鼠了，老是
111241,11,试一下试一下的,试一下，试一下
111242,12,这个,成了
111243,13,从句不让看楼摔了呀,从直播上看老帅了呀
111244,14,这个你把声音关小声音你要带着激情,来很有意思，非常有意思。今天早上从
111245,15,那么亲爱的战友们知道昨天的这个,专访：电视台的，媒体的，等等，一直到
111246,16,昨天在这个新闻发布会好在听酒店这个很多话去与现在,专访：电视台的，媒体的，等等，一直到现在，15分钟前
111247,17,很有意思非常有意思,离开，是和纽约时报的，刚
111248,18,今天早上从醒来我就介绍了一个一个媒体专访,家也看到了，从昨天参加完新闻发布会以后，他们马上就意
111249,19,把电视台的媒体来一直都是那刚刚离开15分钟前吧,他们马上就意识到，这个事太大了，他们决定成立一个小组
111250,20,这个刚刚离开啊喝这个纽约时报的刚刚那个转换,后，他们马上就意识到，这个事太大了，他们决定成立一个小组
111251,21,那么纽约时报为啥没报了大家看到了纽约时报参加了昨天的这个新发布会以后,新闻发布会以后，他们马上就意识到，这个事太大了，他们决定成立一个小组，要做一系列的报
111252,22,他们马上就定他们这几个人吗,他们马上就意识到，这个事太
111253,23,就是,就意识
111254,24,这个是太大了,这个事太大了
111255,25,绝对成立一个小组要做一系列的报道,决定成立一个小组，要做一系列的报道
111256,26,这个大媒体还真不一样的真正飞扬,这个事太大了，他们决定成立一个小组
111257,27,金钱啊这个感触科室,今天感触颇深。今
111258,28,打开组策是今天下午搬东下上过来给我开会,"道。大媒体就是不一样啊，真是不一样。


今天感触"
111259,29,就是商讨我们root of Blue这个房地产基金的事,会，商讨我们rule of the law foundation 基金的事
111260,30,这个法律基金关于中国的基金的事,是法律基金，关于中国的基金的事
111261,31,我们的人事安排,我们的人事安排
111262,32,时间安排,时间安排
111263,33,我们的办公室已经早就准备好了,我们的办公室早就准备好了
111264,34,1月1号正式搬进去一个独栋的楼,1月1号将正式搬进去，一个独栋楼
111265,35,独栋的老婆,独栋楼。办
111266,36,办公室的时候现在我们已经有14个美国人在工作了,办公室的使用：现在我们已经有14个美国人在工作了
111267,37,接下来要请30个人最后是打了100个人,接下来要进30个人，最后达到100
111268,38,然后关于这些什么人要进入因为昨天之后很多人要加入这个入到16的地方,然后讨论什么人要进入，因为昨天之后有很多人要加入到这个rule of the la
111269,39,所以说跟班到相应该那个这边采访,所以，跟班农先生一边开会，这边
111270,40,他今天早上开始就是一大早就开始猜吧,他今天早上一大早就开始了采访，和我开会
111271,41,然后在我的给我看着他隔壁也要接受采访,采访，和我开会后隔壁他也要接受采访
111272,42,今天很热的话从早上讲到现在我嫂子讲冒烟了,今天很热闹，从早上讲到现在，我嗓子都讲冒烟了
111273,43,真假冒了药了,真的讲冒烟了
111274,44,今天最感兴趣是我就是衣服是我这是行头每个人我都喜欢你这个衣服,今天最引起兴趣的是我这身衣服，我这身行头，每个人都说喜欢这衣服
111275,45,大家成这个视频中看不明白,大家从视频中看不清楚，这个
111276,46,这个料子啊是非常棒叫wicona recorder,这个料子是非常棒的，叫。。。（纬考纳
111277,47,就是那个最稀有的羊绒和羊绒的一部分,就是用这个料子做的。生活中可以看到
111278,48,Ikea,以看
111279,49,拿着给康的这个锅做的这个这个这个这个这套衣服然后呢这个生活中你看到了,这个衣服就是用这个料子做的。生活中可以看到，这个料子特别好，所以好多人
111280,50,所以说这样子懂爱死我这个衣服洗完了,所以好多人都说，哇，太喜欢了。班农先生爱死我这
111281,51,找到了,好多人
111282,52,这个衣服那么感兴趣就是昨天那个发布会,这件衣服了，喜欢羡慕的不得了 （整得他老
111283,53,很感谢在我,很感兴趣！战
111284,54,这个高人就是高人,这几个，我相当尊
111285,55,今天就见到这几个我相当尊敬的,今天，我见到这几个，我相当尊敬的
111286,56,大明体这几个大结局,大媒体，大记者，大家
111287,57,大家知道他是怎么评价这个昨天的信号不会的吗,大家知道他们怎么评价昨天这个新闻发布会的么
111288,58,为大家卖个关了谁能说说,家先卖个关子……谁能说出
