id,index,content,proofed
569872,1,现在有了肯定有了,现在有了！肯定有了
569873,2,罗绸城罗城城,"有了！肯定有了。



有声"
569874,3,折螺头什么成熟,"有了。



有声音了"
569875,4,有声音了吗现在,有声音了吧，现在
569876,5,有了有了有了咋样现在新增加的功能你不开声音没声音,有了有了有了，咋样？现在新增加的功能，你不开声音没声音
569877,6,继续的开声音,必须得开声音
569878,7,二什么才能够如何,很难过，很辛苦啊。这个
569879,8,加油吧我都知道啊这个,战友们，我都知道啊，这
569880,9,这个我都知道大家很难过很辛苦啊这个香港的事情啊香港的事情,这个我都知道大家很难过，很辛苦啊。这个香港的事情啊，香港的事情
569881,10,请问知道啊发一言难尽啊,情我都能知道。哎呀，一言难
569882,11,亲爱的战友吧,亲爱的战友
569883,12,完全知道所有占有的这个写感觉啊,完全知道所有战友们的这个感觉
569884,13,完全知道完全知道啊但是战友们我要这就是要给大家要说的,完全知道，完全知道。但是战友们，我要这就是要给大家说的
569885,14,任何事情任何性福他都不会是那么简单的或者,任何事情，任何幸福，它都不会是那么简单地获得
569886,15,任何成功都不能简单的拥有这是骑马的吗,任何成功都不能简单地拥有，这是起码的啊
569887,16,这个我相信在我身上你们看到了很多很多事情啊这就是,这是起码的啊。我相信在我身上，你们看到了很多很多事情，这
569888,17,一个完整的人生现在香港处在这种生死边沿水深火热,一个完整的人生。现在香港，处在这种生死边缘，水生火热
569889,18,这个但是大家千万别失望到你失望的时候你觉,中；但是，大家千万别失望，当你失望的时候，你绝
569890,19,绝望的时候你一切都没有了在这里发生了很多事情啊有些事情我就不能说,"绝望的时候，你一切都没有了。



在这里发生的很多事情啊，有些事情我是不能"
569891,20,我说了啊但是呢大家都用结果看吧可以觉得舒服,我是不能说的！但是呢，大家都用结果看吧。可以绝
569892,21,香港一定会赢,香港一定会赢
569893,22,香港一定会迎没涨的,香港一定会赢，没人挡
569894,23,我要到日本去了太阳了,我要到那边去了，太凉了
569895,24,现在是体温零下九度啊,现在是体温零下9度
569896,25,零下九度发说说,零下9度啊。所以说
569897,26,在外,在是
569898,27,我到屋里还给你们,我到屋里，跟你们直
569899,28,直播啊,直播
569900,29,朱良是脑花,这屋里还是暖
569901,30,现在在哪,亲爱的战
569902,31,尊敬的战友们大家好11月14号文贵报平安直播,尊敬的战友们大家好，11月14号文贵报平安直播
569903,32,我只能给大家留几句啊我在马上今天呢,我只能跟大家聊几句。我得马上，今天呢
569904,33,上午我得还要出席一个,上午，我得还要出席一个
569905,34,郭宝胜你个畜生的这个叫做,郭宝胜这个畜生的，这个叫作
569906,35,金钱和价格会议啊,庭前和解”的会议
569907,36,按照美国这个法庭那我是一定要到达的,按照美国这个法庭呢，我是一定要到达的
569908,37,行前和节拍要求十几次喝酒了咋不给他喝酒,的。庭前和解，他要求十几次和解了，咱不跟他和解
569909,38,和解的唯一办法就是过剩,和解的唯一办法就是，郭宝胜
569910,39,你把骗来的钱捐给香港的运动他不捐,你把骗来的钱捐给香港的运动。他不捐
569911,40,他说我只拿一万五,他说：我只拿一万五
569912,41,你这流氓啊这个流氓,你说这流氓，这个流氓
569913,42,说说,所以说
569914,43,我得出席那个会出去玩以后我要出席四个不同的场合的汇,我还得出席那个会。出席完以后，我要出席四个不同场合的
569915,44,所以说我今天要换几套衣服啊,所以说我今天要换几套衣服啊
569916,45,带着不同的场地都能,在这不同场合，必须
569917,46,必须穿不同的衣服,必须穿不同的衣服
569918,47,所以说,所以说
569919,48,今年很忙非常的忙,今天很忙，非常得忙
569920,49,亲爱的兄弟姐妹们,亲爱的兄弟姐妹们
569921,50,香港现在发生事情因为我已经昨天,香港现在发生的事情，因为我已经昨天
569922,51,特别是跟开会人说,特别是跟开会的人说
569923,52,关贵敏一句话也对我们说,贵你一句会也对外不能说
569924,53,我什么也不能说,我什么也不能说
569925,54,但是我要告诉大家只想着大家说香港一定会赢,但是，我要告诉大家，只想跟大家说——香港一定会赢
569926,55,香港一定会赢,香港一定会赢
569927,56,不发了不发了啊,了，俺就不说了
569928,57,亲爱的战友们,亲爱的战友们
569929,58,所以呢,所以呢
569930,59,今天是个好日子啊,今天是个好日子啊
569931,60,昨天不是好日子昨天可不是好惹的木兰山机战神盖帽我们归帅男友阿敏,"昨天不是好日子，昨天可不是个好日子。



（文贵先生报战友名字，和战友们互"
569932,61,文爱,文贵
569933,62,然后这个,和战友们
569934,63,猫性感老七,马上，我得要去
569935,64,太多了我试一下看我啊,了，我要去开会。开个会完
569936,65,去重获新生,去出庭作证
569937,66,哇,完
569938,67,给苗文苗n.name,个会完以后，要马
569939,68,所以说,所以说
569940,69,文革行者微信号,们，正在顶起着，真
569941,70,令狐冲,为华盛
569942,71,虽说千山有没有马上我都要去这个准备我还,是我昨天，我觉得昨天晚上这位朋友说得特别好
569943,72,我喝杯咖啡早餐都不能吃了我要去开会,我很多的牢骚，把很多战友
569944,73,开个会完以后要马上去处出庭作证,句话，他说：“文贵，你们太着急了。这是个国家，这不
569945,74,做完正以后马上去参加四个活动,这不是个公司。华盛顿从来在，没有站
569946,75,所以说我只想够了这一切都非常的好,是个国家，这不是个公司。华盛顿从来在，没有
569947,76,香港的同胞们正在顶起了,邪恶的一边。从拉（登）、卡扎菲，从这个
569948,77,真的是世界上反共的最重要的这个贴,这不是个公司。华盛顿从来在，没有站在邪恶的
569949,78,千万别以为华盛顿沉默,站在邪恶的一边。从拉（登
569950,79,华盛顿从来没什么,华盛顿从来在，没
569951,80,这句话是我昨天,这是个国家，这不
569952,81,我觉得昨天晚上这位朋友说特别好,文贵，你们太着急了。这是个国家，这不是
569953,82,我很多的旧老少怕很多战友的劳少香港的老上发给别人,华盛顿从来在，没有站在邪恶的一边。从拉（登）、卡扎菲，从这个萨达
569954,83,把人家说句话在文贵,来最后不会站在
569955,84,你们太着急了这是个国家,联。美国从来最后不会站
569956,85,这不是公司,姆，从这个IS
