id,index,content,proofed
588211,1,尊敬的战友们好啊12月4号文贵,尊敬的战友们好啊，12月4号，文贵
588212,2,对了我也放这个在清明节都开什么了,对了，我一放这个，这欺民贼又开始骂了
588213,3,这样的话那我去你大爷的你懂啥还希望好90000美元我呢晚上,这样的放东西，你大爷的你懂啥，我这西装好几万美元，我要是溅
588214,4,现任何的吃的东西,西，你大爷的你懂啥
588215,5,那我来洗还能洗得了吗,那我还能洗得了吗，看
588216,6,看过韩国总是烧烤了吧,看过韩国怎么吃烧烤了吧
588217,7,韩国烧烤怎么吃了八日本日本的板烧怎么吃亏这些伪类没有从来没事,韩国烧烤怎么吃了吧？日本铁板烧怎么吃了嘛，我估计那些伪类们出来没吃
588218,8,天天打不后,天天打包
588219,9,夏业良你看那个人是谁呀你吃过吗你吃过日本的真正的高级铁板烧,夏业娘，你看那些人，熊宪民，吃过吗？你们吃过真正的日本高级的铁板烧
588220,10,到银座去吃这些相宜戴上那个都都不,到银座去吃吃去，先给你戴上那个兜兜
588221,11,怕把你衣服也弄脏了甚至严重的给你带一个假的一个全西装,怕把你的衣服给弄脏了，甚至严重的给你戴上一个假的全西
588222,12,知道吗韩国真正的烧烤去吃屎,知道了吗，韩国真正的烧烤去吃吃
588223,13,我这是鲍鱼啊,我这是鲍鱼，大
588224,14,大早上起来会吃包鱼,大早上起来吃鲍鱼
588225,15,因为,因为
588226,16,每天早上我这是出去喝中药是不吃多东西吃两只鲍鱼两吃海参,每天早上我只要是出去有重要事，不吃多东西，吃两只鲍鱼两只海参
588227,17,好吃啊,好吃
588228,18,好是好事啊,好吃，好吃
588229,19,你说吃东西吃鲍鱼,你说吃东西吃鲍鱼
588230,20,你吃鲍鱼怎么吃得多好吃是吧,鱼，吃鲍鱼怎么吃都好吃，是吧
588231,21,那这么吃了怎么吃的好吃,管怎么吃，怎么吃都好吃
588232,22,而且还有着研发那个是不是听刘刚先生说,欺民贼还有赵岩把那个什么青留刚（不确定）先生说
588233,23,路边死了个路吧叫他,路边死了个鹿，叫他
588234,24,抢过去啊怎么在暴露其实就是回家是一个肉怎么这么好吃,抢回去，宰吧宰吧，弄几十斤肉回家吃，那肉怎么能好吃
588235,25,My Teacher你光吃你穿了吃都不好吃,吃，你光着吃，你穿着吃都不好
588236,26,你看我这手机没是啥牌子那边路德先生看看,你看我这口巾布是什么牌子的，那天路德先生..你看看
588237,27,这一个口径不够清明节买一张桌子的这一点不开没两张桌子,这一个口巾布够你欺民贼买一张桌子的，这一点儿不夸张，买两张桌子
588238,28,我想大家今天说啊你今天不能直播了,我想跟大家今天说，今天不能直播了
588239,29,琅琊榜,两张
588240,30,中华怎么从伦敦再回到北京未来会北京,直播了，给大家爆个料，郑若骅怎么回的北京，为啥回
588241,31,为什么弄回来香港,为啥回北京，又从北京回到香
588242,32,原来啊他在伦敦治理雾霾,原来她在伦敦滞留
588243,33,后来,后来
588244,34,驻英的大使刘晓明得知这个划不想回去了,驻英的大使刘晓明得知，郑若骅不想回去了
