id,index,content,proofed
189286,1,尊敬的战友们好,尊敬的战友们好
189287,2,这几天大家都在关注的,这几天大家都在关注的
189288,3,吴小晖先生的案件呢,吴晓晖先生的案件
189289,4,这个大家在外面的都是猜,大家在外面都是猜
189290,5,河边啊,和编
189291,6,那么真正的内部疼并不知道,那么真正的内幕呢很多人并不知
189292,7,我想给大家透露一下子信息啊,我想给大家透露一下信息啊
189293,8,吴小晖先生是2017年,吴晓晖先生是2017年
189294,9,2月份已经是公开的调查,2月份已经是公开被调查
189295,10,他是3月份的一次,他是3月份第一
189296,11,在这个美国得到了,在美国得到了
189297,12,信息说中纪委王岐山,信息说中纪委王岐山
189298,13,已经成立调查小组,已经成立调查小组
189299,14,有孟建柱和,由孟建柱和
189300,15,孙立军,孙立军
189301,16,啊负责,负责
189302,17,成立了抓乳调查,成立了专案组调
189303,18,得知此消息后,得知此消息后
189304,19,吴小晖经过犹豫,吴晓晖经过犹豫
189305,20,啊这个在三还是回去,再三还是回去
189306,21,当她在回去的路上,当他在回去的路上
189307,22,快到,快走
189308,23,快走进这个中国的领空的时候,快走进中国的领空的时候
189309,24,他又接到了电话这个电话,他又接到了电话， 这个电话
189310,25,是一个,是一个
189311,26,他的好朋友同学打架,他的好朋友， 同学打的
189312,27,刚才一定不能回去得到了消息,的，让他一定不能回去，得到消息
189313,28,到机场就把他抓了,到机场就把他抓了
189314,29,所以他机场立马掉头啊,所以他在机上立马掉头
189315,30,飞到哪了飞到了香港,飞到了香港，这个消
189316,31,这个消息的当时我告诉了明星的和平先生,这个消息当时我告诉了明镜的何频先生
189317,32,大家可以查一查宁静的当时做了报道但没说那么仔细,"大家可以查一查，明镜当时做了报道， 但没说那么仔细。

"
189318,33,后来吴小晖呀经过家庭的协调啊,后来吴晓晖， 经过家庭的协调
189319,34,更加充电的协调,邓家出面的协调
189320,35,王岐山一口否认为这是,王岐山一口否认，没这事
189321,36,胡说八道,胡说八道
189322,37,啊,道， 
189323,38,小会总是需要一些配合,小晖同志需要有些配合
189324,39,但是没事回来吧,但是没事， 回来吧
189325,40,跟当时对付车峰先生是一样,跟当时对付车峰先生是一样
189326,41,阿威小威想就回去了,晓晖先生就回去了
189327,42,回去有没事,回去以后没
189328,43,还是没有还是他老婆从北京飞到了香港,事，啥事没有， 还是他老婆从北京，飞到了香港
189329,44,阿飞回了北京,她飞回了北京
189330,45,飞回北京以后啥事没有,飞回了北京，啥事没有。过
189331,46,过了一星期专案是这个所谓的专二其他软件需要配合,过了一星期， 所谓的专案其他案件需要配合，找了吴晓晖
189332,47,找了不叫他,找了吴晓
189333,48,中纪委,中纪委
189334,49,和孙力军,和孙立军
189335,50,在这个卡的过程当中,在这个谈的过程中
189336,51,吴小妹赶着的不对头,吴小晖感觉到不对头
189337,52,感觉的不对头,感觉到不对头
189338,53,我要回那就多次给邓家那表达他们想整邓家要整他,觉到不对头，就多次给邓家表达，他们想整邓家， 要整他
189339,54,断点说没问题,他，邓家说没问题
189340,55,上边上边有承诺绝不逗你高度配合,上边有承诺，绝不动你， 高度配合，王
189341,56,王岐山说绝对是就是执行,王岐山说绝对就是执行
189342,57,这个一些按键的一些,执行一些案件的
189343,58,调查配合的命令没有其他意思,调查配合的命令，没有其他意思
189344,59,吴晓辉先生上了这个大,吴晓晖先生上了这个当
189345,60,太悲哀了,太悲哀了
189346,61,更加相信上面,邓家相信上边
189347,62,湘西老王岐山太厉害了,相信了王岐山， 太悲哀了
189348,63,这个啊盗国贼不仅能骗别人也能干自己,了，这个盗国贼不仅能骗别人， 也能骗自
189349,64,就这样,就这样
189350,65,吴小晖中雨,吴晓晖终于
189351,66,在机场,在机场
