id,index,content,proofed
72382,1,尊敬的战友们好,尊敬的战友们好
72383,2,1月21号文贵报平安直播,1月21号文贵报平安直播
72384,3,现在战友们已经有99个有97个上线了,尊敬的战友们好！1月21号文贵报平
72385,4,今天是11月21号,今天是1月21号
72386,5,纽约时间,友们好哇！今
72387,6,星期一,平安直
72388,7,这个一大早起来已经锻炼我好了,直播。大家看到，我已经锻炼了
72389,8,这个你看为什么穿上这个西装,准备好马上开会。今天上午呢，是这个
72390,9,准备好去开会了,准备好马上开会
72391,10,正义哈特尔嘿嘿正义哈特征因哈特正义Hot,重要的还是要谈法律基金。再一个，还有几个作证的事儿
72392,11,欢迎欢迎欢迎欢迎,之外，然后，我们最重要的还
72393,12,我已经是,，我是天天
72394,13,431 6524,要
72395,14,听不清楚我正义哈特呀,天上午呢，是这个除
72396,15,正义哈特,证的事
72397,16,所以说呢,有几个作证
72398,17,海参是山东人来了吗你好你好,然后，我们最重要的还是要谈法律基金
72399,18,我要介绍沙发这是,我们最重要的还是要
72400,19,小哥这是小七个好青天白日青天门,现在我真是天天以法治国，我是天天学
72401,20,清楚不清楚来,行合一」。首先
72402,21,I5 WeChat,天晚
72403,22,听不清楚,听到，我昨天花
72404,23,清楚吗好声音可以吧,清楚啊，新衬衫，哈
72405,24,镇海青春,很清楚啊，新
72406,25,好好好非常清楚,衫，哈哈！哎呀！真是
72407,26,现在有声音吧,友们眼睛太尖
72408,27,我来了已经回来了,为我前天讲了「知
72409,28,I7 2爱青天白日,因为我前天讲了「知
72410,29,大是大非holic,时间我和大家
72411,30,Hello call,好聊聊
72412,31,随便要割在那英语,事儿，太长啦！有时间
72413,32,说得真好声音很好,很多人跟我PK这事儿，太长
72414,33,大是大非不可能啊太好看了,多人跟我PK这事儿，太长啦！有
72415,34,有了有声音好好好好好,长啦！有时间我和大家好好
72416,35,怎么好今天是11月21号文贵报平安直播他在看到,好聊聊。简单地说，我就问他们——你们知道「知行
72417,36,我已经转凉了,良知」呢？「致良
72418,37,然后那个毛毛,家好好聊
72419,38,我现在在大家报平安,我前天讲了「知行
72420,39,我因为这么好玩啊开会,我就问他们——你们知道「知
72421,40,今天上午呢,为啥不谈呐？你们
72422,41,是这个,是「黑
72423,42,除了我们这个私人基金的汇率,你们这「知行合一」知道了
72424,43,然后呢我们最重要的还是要看法律已经,黑」做到了，「致良知」呢？关键的事情，王
72425,44,这个男孩是几个做证的事,知行合黑」做到了，「致良知」呢
72426,45,我真是天天依法治国我天天学习天天学习,在福建、江西、整个广东一带，那里那么多
72427,46,我是知行合一朗豪知行合一了知行合一了,生在四省巡抚，在福建、江西、整个
72428,47,首先给他报告一个情况就昨天晚上他听到,省巡抚，在福建、江西、整个广东一带，那里那么多少
72429,48,我昨晚上花了将近,全关到集中营
72430,49,三个小时时间,相处那么好！今
72431,50,跟国内的几个,中营去了！都进
72432,51,新衬衫大家大家都能看得很清楚啊性确实是好,相处那么好，对不对呀？相处那么好！今天的少数民族干
72433,52,太假了,今天的
72434,53,谁又可以这样给谢谢啊,良知」…这国内的人吃假
72435,54,初retrograde Explorer,」…这国内的人
72436,55,OK谢谢谢谢,知」呢？你这「致
72437,56,这个,这国
72438,57,昨天就因为我前天讲了知行合一,中营去了！都进监狱啦！ 你的「致良知」呢
72439,58,还没人给我打个屁屁的事,良知」…这国内的人吃假药
72440,59,太长了有时间我在家好好聊聊简单的说我就问他们,"良知」呢？…啊？


如果是王阳明活著，他有机会还能活到后来当"
72441,60,你们知道知行合一致良知的,的假疫苗，你的「致良知」呢
72442,61,致良知为啥不弹的,致良知」…这国内的
72443,62,你们知行合一你们觉知一盒黑执行和黑,你的「致良知」呢？你这「致良知」…这国内的人吃
72444,63,知道了行动了,致良知」…这国内的
72445,64,和你一起飞,疫苗，你的「致
72446,65,你们的知行合一知道直行和黑做到了致良知的,你这「致良知」…这国内的人吃假药，那孩子全打的假
72447,66,关键的事情王阳明先生是致良知,"全打的假疫苗，你的「致良知」呢？…啊？


如果是王阳明活"
72448,67,当时王耀明显声卡在四省巡抚,到龙场早给你弄死了，还睡个石棺
72449,68,我在福建江西,材里面？ 有王岐
72450,69,整个广东一代那里那么多少数民族人家相处那么好,柱吗？能让你王阳明活著么？躲猫猫死、打飞机死！他得
72451,70,对不对呀香醇那么好今天的这个少数民族干嘛去吧,多少死啊？多少死啊？王阳明还能活著吗？一回一回地，可能
72452,71,参观了精灵教,王阳明还能活
72453,72,都进监狱了,今天的
72454,73,你的质量支那,搞「致良知」、「心
72455,74,你的质量之现在国内的人都是假药那孩子全打的检疫苗你的质量是呢,你们嘛！是不是？忠于「中南坑儿」嘛！都当你们的奴才嘛！关到监狱里边，回来也
72456,75,如果是王阳明活着他有机会,然后，让皇帝去做宁王。不就要
72457,76,还能活着的后来当巡抚吗,后，让皇帝去做宁王
72458,77,也不可能到农场去吧,揭发干掉「宁王」。然后
72459,78,到农场找给弄死了还说个石棺材里边那有王岐山这样的刘景号人物,打工！也给你们「平匪」去，噢！任劳任怨是吧？揭发干掉「宁王」。然后，让皇帝去做宁王。不
72460,79,那刘景不就今天的玩具上这么严重吗,"脑嘛！


但是，你忘了最核心的——王阳明就是"
72461,80,能让王耀明和这么多猫猫死打飞机是他的毒死啊多少岁,的——王阳明就是「致良知」。其它都别扯，什么「心外无物」呀都别说！噢
