id,index,content,proofed
132618,1,张永文好像有好不回来我刚才太太仓鼠了,
132619,2,为大家抱歉因为我也特别特别重要的约好的一个电话约好的有电话啊抱歉抱歉,抱歉啊，因为我有一个特别特别重要的约好的电话。抱歉抱歉。是我一个日本的
132620,3,约好的一个电话抱歉抱歉抱歉亲爱的兄弟姐妹们啊,约好的电话。抱歉抱歉。是我一个日本的朋友，这
132621,4,这个刚才因为有一个约好的电话我赶快啊是我一个日本的朋友,重要的约好的电话。抱歉抱歉。是我一个日本的朋友，这位
132622,5,日本的朋友这位日本的朋友可以决定你马云的命令的,日本的朋友，这位日本的朋友可以决定你马云的命运的
132623,6,回来了聊天使的战友们着急的很,读留言：聊天室的战友们着急的
132624,7,我还本来我准备今天或者明天我想在山上在聊天使啊给我啊,我要和战友们聊聊天，我得找找Sara，我就是今天或明天跟聊天室
132625,8,我要这个接受所有的战友们因为很多人啊小扎呀来了小查啊15819这个,我要和战友们聊聊天，我得找找Sara，我就是今天或明天跟
132626,9,在聊天时的战友们啊这个聊聊天啊跟鞋跟这个,"跟聊天室的战友们聊聊。


刚才我这位日本的朋"
132627,10,这个杀软的聊天使的战友们我看看我一会找他拉萨了你看啥时候今天明天,"或明天跟聊天室的战友们聊聊。


刚才我这位日本的朋友，他91岁的时候还"
132628,11,我就是给你这个聊天时战友们聊聊,"聊天室的战友们聊聊。


刚才我这"
132629,12,刚才我这位朋友啊这个日本这位朋友,刚才我这位日本的朋友，他91岁的时候
132630,13,他91岁的时候他还用那个这个这个这个,他91岁的时候还搞了一个试管婴儿的儿子。这
132631,14,是我还是他搞了试管婴儿的儿子91岁的老人家不得了家里的,时候还搞了一个试管婴儿的儿子。这老人家不得了，家里的几
132632,15,你的几个女孩全讲流利的中文流利的中文不是孙正义,里的几个女孩全讲流利的中文。（对留言）不是孙正义，孙正
132633,16,啊那个不是马上,个屁都不是！玛莎桑
132634,17,原来的时候我问他我说那个你怎么看待马上是能也他笑笑他说他是个赌徒,连个屁都不是！玛莎桑，我问他说你怎么看待孙正义啊？他笑笑，他说他是个赌
132635,18,他就是一句话他就会吐出这个我他说,他笑笑，他说他是个赌徒。就这一句话
132636,19,但是我真的我人生最重要的当年雨打得过头了前雨打过头了当时我在监狱出来,当年裕达就是他给我投的钱。当时我刚从监狱出来他给我裕达投的钱，问都没问。就说
132637,20,他是投入我钱问都没问问都没问文贵要多少钱或者我说500万,他给我裕达投的钱，问都没问。就说文贵你要多少钱？后来我说5
132638,21,然后就看了旁边那个他的助理,然后他看着旁边的助理说你把他的
132639,22,说你把他这个账号要一下最后就是5000000美元当时打到郑州的市政中的士500,说你把他的账号要一下。最后，当这500万美元打到郑州的时候，哇塞郑州市政
132640,23,100美元郑州市政府南路的招商引资那都是谁拿钱都是跌,郑州市政府那时候叫招商引资，那都是谁拿钱谁就
132641,24,现在是谁拿了钱身救孙子又他可以强你那个都围绕我全为着我,现在是谁拿钱谁就是孙子，因为它可以抢你。那时候，哎呀，全都围着我
132642,25,人大主任公安局长,人大主任、公安局长
132643,26,围绕着马上给我了给我几乎劲牌的那个警卫车就把我当,"围着我转。


马上给我几副武警牌的警卫车，就把我当"
132644,27,浦东外商网外商投资然后人家日本人要来来的时候警车开道,，就把我当祖宗—外商投资嘛！然后日本人来的时候，警车开道、戒严、去洛阳
132645,28,这样去洛阳龙门石窟这都是当时政府干的事啊都是果然打开着现在你,这都是共产党干的事啊。现在当孙子吧，你投了钱就是孙子，任他宰割。当
132646,29,你投资前你就是孙子他说任他在一个这个他有一句特技,你投了钱就是孙子，任他宰割。当时他有句特经典的
132647,30,经典的话这个影响了我一生的当时这个语打的时候他说你舅舅舅,经典的话，是影响我一生的。他说你就做地产吗文贵？我说了我的一些
132648,31,我是说了我也想法,我说了我的一些想法
132649,32,然后股票,然后股票
132650,33,我说你你投资股票吗他看了他华文贵股票市场是,我说您投资股票吗？他看了看我说，文贵，股票市场是投
132651,34,投机,投机
132652,35,股票市场是投机没有自由和法治的国家投资股票,"股票市场是投机。


再一个，没有自由和法治的国家投"
132653,36,有市场就是比赌博还差你去赌博的不就搞得要不同城市场,由和法治的国家投资股票市场就是比赌博还差。他说你去赌博都别
132654,37,他说要投资不要投机这句话影响了我的一辈子绝对不吵,他说要投资，不要投机。这句话影响了我一辈子，我绝对不炒
132655,38,好股票绝对不买卖股票所以我们基金从来只长期投资决不投机,炒股票，绝对不买卖股票。所以我的基金，从来都是长期投资，绝不投机
132656,39,我们唾弃了这个基金有做空啊有什么的对不起我说我不参与我投点钱表示质,我们其他几个基金有做空的，对不起，我不参与，其他人做我表示支持，但我绝不参与
132657,40,让我绝不差那叫涂机,但我绝不参与。那叫投机
132658,41,这个昨天我看到那个在网络上在网络上怎么骂这个,昨天我看到在网络上骂A股票市场掉
132659,42,股票市场A股掉下来说你看你的股票市场掉了什么结果发现有什么转不用五毛,股票市场掉下来了，结果我发现专门有五毛，不要脸的人，来骂股民，谁让你投资股票了
132660,43,那么不明的说你们这些不要脸的人啊谁让你投资股票了赚钱有你不感谢党和政,不要脸的人，来骂股民，谁让你投资股票了？赚钱你不感谢党和政府，挣钱的时候你不
132661,44,阿正见证陷入你不含政府这个为那你赔了钱了你活该那就是,民，谁让你投资股票了？赚钱你不感谢党和政府，挣钱的时候你
132662,45,股票就是有赚有赔你想想叙利亚想想你但是现在你的老师了,股票就是有赚有陪，你想想叙利亚，想想你呆在叙利亚你就老实
132663,46,你家不感谢党这么什么强盗逻辑你们这个国内的五毛竟然的出这样的话出来,你就老实了。你说这TM的是什么强盗逻辑？你们这国内的五毛，竟然说出这样的话
132664,47,那人间的E租宝泛亚的P2P被骗了你政府公开宣传让家投资结婚,那人家E租宝、泛亚、P2P被骗的你政府公开宣传让人家投资，结果人
132665,48,人家投资了你宣传你等作的信用保障就像我们基金一样,人家投完资了，你宣传，做了信用保障，就像我们信用资金一
132666,49,你去做肉臭去任何一个人找代理公司,你去做信用担保去，任何一个人找代理
132667,50,过了投行,做了信用
132668,51,或者证券公司或者基金只要你把我请来了就等于你做了信用担保,或者证券公司或者基金，只要你把我请来了，就等
132669,52,我相信是你,我请来
132670,53,很多人的镜头最毒的我头三女图起我唾弃你图3,很多基金是对赌的，我投3你投7，我投7你投
132671,54,你这是什么流氓政府阿拉伯你别想去利亚叙利亚是什么样,你这算什么流氓政府？老百姓赔的时候你就说，你想
132672,55,小小叙利亚是什么呀,想象叙利亚是什么
132673,56,这边写的狗屁逻辑过大嘴边的逻辑你姥姥来的你要都变成这罗辑的,这块写着狗屁逻辑。郭大嘴编的逻辑。）你姥姥来的，你要能编出这个逻辑
132674,57,你还就不白活你也不敢的话天天跟那关会替我找死,你要能编出这个逻辑，你也就不白活，你就在这块天天
132675,58,所以前的战友你说的强盗逻辑不是我这里占有政治强真的影响了我一辈因为,所以亲爱的战友，真的是强盗逻辑。我这位战友，真的是影响了我一辈子，这位老
132676,59,我这位朋友在老人家,我这位战友，真的是影
132677,60,影响我一辈子,影响了我一辈子
132678,61,永远不要当a Crystal来了2006 Crystal有好感有锤子的大美女,"候你要想想叙利亚，哈哈，这都是什么逻辑啊？


（回答战友"
132679,62,所以说亲爱的战友们,所以战友们，你说这
132680,63,你说这是什么逻辑呀挣钱的时候你要感谢两个政府赔钱如你要去叙利亚响,你说这有多么流氓的事。但是这个老大哥这一辈子跟我好，我对他真是，绝对尊
132681,64,我想去离这个什么逻辑呀不带我从来不代表我从来不在呀,我好，我对他真是，绝对尊重。我到日本去每次吃饭聊天，他
132682,65,我身上除了一个这个这个菩萨之外你什么都不在,哥这一辈子跟我好，我对他真是，绝对尊重
132683,66,Free张有么你说有多么的事但是这个了这个老大哥这一辈子跟我的好,说这有多么流氓的事。但是这个老大哥这一辈子跟我好，我对他真
132684,67,我们只是我对他绝对尊重,我好，我对他真是，绝对尊重
132685,68,我到日本去,我到日本去
132686,69,每次吃饭聊天他几个孩子讲讲特别好,每次吃饭聊天，他的几个孩子中文都讲
132687,70,就是人家了解的中国文化亚超出了不过多少多少倍在外面前感到自己太可怜了啊,讲的特别好。人家了解的中国文化啊超出了我多少多少倍，在他面前感觉我自己太可怜
132688,71,我又来了PTT,文都讲的特
132689,72,说亲爱的战友们这个故事说完马云这个咱这说的话马云股市马云河,"可怜了啊。


所以亲爱的战友们，说完马云这个，咱就说说马"
132690,73,个股市的关系马云的一举一动都影响的故事,股市的关系。马云的一举一动都影响着股市
132691,74,马云的123期要卸下这个马云的衣柜05真,马云的一举一动都影响着股市。这些
132692,75,这些大富豪的故事,这些大富豪都影
132693,76,但是现在我们2万多点,但是现在我们2万多点
132694,77,2万点上海股市现在所有的国内的这些古民居然在干吗了,现在我们2万多点，上海股市。现在所有的股市，股民都干嘛了？这
132695,78,在国外都可以告诉你的因为党的一直在说,在国外小股民都可以告你的。因为党一直在说
132696,79,这个不是会看好古成为看好,这个股市会看好，股市会看好
132697,80,然后去图书,然后去投
132698,81,老友人帐那个A股上吗说你们老说武汉好南国哪天是经济都不行了你看,后有人在A股线上骂，说你们老说能看好，那共产党现在经济都不行了
132699,82,看着都来卖股票结果你对五毛是什么还是一个教授说整个国家,了，都在卖股票。结果另外的五毛说什么？还是一个教授，说整个国家
132700,83,共产党根本不在为A股太小了根本不能通过内幕看中国,共产党根本不在A股，因为A股太小了，根本不能通过A股看国内
132701,84,你的肌肤你说这个不要脸的什么程度只能让你满意,内经济的起伏。你说这个不要脸到什么程度？这边
132702,85,这么说衣服叠了无所谓关打不在,这边说买A股，又说A股跌了无所谓
132703,86,什么话都让你说了所以说是过来拿来到过贼都只有五毛的黑这些所谓的专家们,"什么话都让你说了。


所以说共产党盗国贼，这些五毛们和所谓的专家们，你那个嘴"
132704,87,你那个嘴你那个屁股啊你那些字真的是多功能的,你那个嘴你那个屁股，真是多功能的，既能吃屎也
132705,88,既能吃屎拉屎就是一个骗老百姓,既能吃屎也能拉屎，就是一个骗老百
132706,89,狮子变老百姓,是一个骗老百姓
132707,90,你看起来建筑工人你看了大街上的那个那些卖那些熟食的小店小饭,你看那些建筑工人，你看那些大街上的那些，卖熟食的小店小贩
132708,91,卖点青菜小贩那些卖肉的还有那大货车司机还有那退伍兵人,卖青菜的小贩们，那些卖肉的，还有那些大货车司机，还有那些退伍的老兵、军人，他
132709,92,他们有什么渠道去挣钱的,他们有什么渠道去挣钱
