id,index,content,proofed
578778,1,尊敬的上好今天是11月23号今天,
578779,2,那么好有声音吗,
578780,3,有声音没有声音吗,
578781,4,有声音吗,
578782,5,随着噪音那,
578783,6,少爷我看谁呀写的一个谁第1个啊,
578784,7,房间啊,
578785,8,找赛马里面洋葱头的一文房四宝的二厨房第3,
578786,9,蘑菇的是美酒佳能第5,
578787,10,锤子的刘湘江之水的7文街的吧恩典2020的酒,
578788,11,文科技用的什,
578789,12,温馨鸟的11文卡的12,
578790,13,然后是dotamax码修改,
578791,14,第13杯酒渐浓的14nm,
578792,15,Hd15材木条的16,
578793,16,然后带你游湘江之水的电脑响,
578794,17,17而单兵,
578795,18,然后加德对18乒乓乓乒乓乒乓乒乓队19,
578796,19,G72时啊好好好好,
578797,20,周周周周周周怎么种种种种种种,
578798,21,尊敬的战友能好尊敬什么好,
578799,22,你们健身了吗,你们健身了吗
578800,23,你咋不动了,真相了
578801,24,最近很好你们健身了吗,战友们好！你们健身了吗？你
578802,25,你们传播香港危机真相了吗,你们传播香港危机真相了吗
578803,26,一切都是刚刚开始,一切都是刚刚开始
578804,27,亲爱的兄弟姐妹们啊,亲爱的兄弟姐妹们
578805,28,这个11月23号文贵报平安直播也可以是星期六大直播,妹们，11月23号，文贵报平安直播，也可以说是星期六大直
578806,29,这个路德霞审核心思想科学应该做完了我等他俩做完不能说完了没有啊我等他俩做,播。路德先生和细思小哥节目应该做完了，我等他俩做完，不知做完了没有啊，我等他俩
578807,30,做完,做完
578808,31,这个,等
578809,32,这个今天啊咱们首先大家的是我昨天为什么没直播,咱们首先，大家都说我昨天为什么没直播，亲爱的战
578810,33,亲爱的战友们,亲爱的战友们
578811,34,直播不是我的目的不是我的工作啊,直播不是我的目的也不是我的工作啊
578812,35,你以后是我的工作是我的目的所以说道,作啊，灭共是我的工作是我的目的，所以说
578813,36,哪层的清哪头中的时候我要搞得很清楚啊,哪头轻哪头重的时候，我要搞得很清楚啊
