id,index,content,proofed
192193,1,今天的太阳很好啊,
192194,2,我一直在跟律师来开会我们,我一直在跟律师们在开会， 我
192195,3,今天我刚刚的完成了起诉,今天刚刚完成了起诉
192196,4,三个人,三个人
192197,5,这三个人哪,这三个人呢
192198,6,一个是,一个是
192199,7,爱思考的那个人,爱思考的那个人
192200,8,第2个人,第二个人
192201,9,是一位对不起了心里你是,是一位女士，爱当猴子的。另
192202,10,猴子的,猴子的
192203,11,另外一位男山西,另外一位呢，是爱吸
192204,12,加州的,加州的
192205,13,哎呀开会开了我相当的兴奋,哎呀，开会开得我是相当得兴奋
192206,14,我们那个调查长对呀这个前期呀他能背景调查,我们这个调查团队，对这个前期的他们的背景情况调查
192207,15,情况做的非常之好,情况调查， 做得非常
192208,16,然后这个起诉啊,然后对这个起
192209,17,非常的,非常
192210,18,充满信心,充满了信心
192211,19,另外一个很多占用的那个发的信息,另外一个呢，很多战友们给我发来
192212,20,说离宫宽带来了让我去给他送这个,说李洪宽在哪呢，然后让我给他送起
192213,21,起诉我这个,起诉书
192214,22,法院通知,法院通知
192215,23,时间很多在我想跟大家说谢谢你们,实际上很多战友呢，我想给大家说，谢谢你
192216,24,非常感谢,非常感谢
192217,25,因为那咱不需要给他这个去追着他是宋茜,因为呢咱们不需要追着他去给他送去， 这是一
192218,26,这是一个误解,这是一个误解
192219,27,所有搞什么追着送给人那个都是玩人的骗人的根本就没有的事,所有搞这个追着人家送的人，都是玩人的，骗人的 。这是根本就没有的事
192220,28,因为美国的法律呢只要是给你寄出,因为美国的法律呢，只要是给你寄出
192221,29,然后你这个你等几个有效的地址,给你寄出， 你登记过的有效地址
192222,30,就是同为送达,就视同为送达
192223,31,第2个蛋蛋有记住,第2个大家要记住
192224,32,现在很多的猪,现在很多的州
192225,33,你就是合法的症状,已经是合法的，叫做
192226,34,这个现在压着社交媒体,州，已经是合法的，叫做 现在的
192227,35,也是有效的送达,也视为有效送达
192228,36,比如说你的有效Twitter你正中过了或者法官日本就是就是你的,比如说你的 有效Twitter ，你认证过了，或者是法官认为这Twitter就是你
192229,37,好吧给你了,他发给你了
192230,38,你这种拿了,你认证过了
192231,39,还有一秒,还有Emai
192232,40,是不是要是你了,或者 寄给你你
192233,41,就等你发给你了,就等于你发给你了
192234,42,如果你不打开你不干或者寄给你你不看,如果你不打开，你不看，或者 寄给你你不看
192235,43,法官道最后的时候,法官到最后的时候
192236,44,就作为无缺席判决,就作为缺席判决
192237,45,妈妈不太好了吗是不是啊,那不就是太好了吗?是不
192238,46,什么卡,好了吗
192239,47,咱们这个招摇撞骗的人哪,咱们所谓的那些招摇撞骗
192240,48,搞得乱七八糟的,搞得乱七八糟的
