id,index,content,proofed
563505,1,曾经的战友们好,，文贵报平安紧急直播
563506,2,今天是,紧急直
563507,3,11月12日文贵紧急直播文贵紧急智我要听声音怎么呀,11月12号，文贵报平安紧急直播香港情况
563508,4,听声音没问题声音,天晚上我们已经工作
563509,5,听起来不来,平安紧急直
563510,6,咱们再说一遍啊战友们好11月12号文贵今天报平安,战友们好！11月12号，文贵报平安紧急直播香港情况
563511,7,近期直播香港情况昨天晚上我们已经工作了,"紧急直播香港情况。



大家看到，昨天晚上我们已经工"
563512,8,很晚了有重大事情啊这个非常非常的晚,很晚了，有重大事情，非常非常地晚
563513,9,然后呢昨天晚上的这个又开始了香港大家都知道共匪,然后，昨天晚上香港又开始了，大家都知道共匪、流氓、黑
563514,10,流氓黑手党对香港这个采取了人类上前所未有的,流氓、黑手党对香港采取了人类上前所未有的
563515,11,惨无人道了去到家里面很多人家里面状态,惨无人道的，去到家里面——很多人的家里面，撞开
563516,12,开门去抓人,开门去抓人
563517,13,昨天是到现在大概过去的七八个小时很多,昨天到现在，过去的七八个小时，很多
563518,14,默默的,默默地
563519,15,这个香港抗议权限,支持香港抗议运动
563520,16,支持香港可运动爆料的,支持香港抗议运动、爆料的
563521,17,还有香港的抗议的一些勇士们在家里面被共产党,还有一些香港的抗议的勇士们，在家里面被共产党
563522,18,所谓的泡沫儿给偷走了,所谓的“掏窝子”给掏走了
563523,19,特别是有一些大陆的一直到香港的一些战友,特别是有一些大陆移居到香港的战友，一些
563524,20,我们在家里面被带走了,们在家里面被带走
563525,21,就是有组织的,。而且是有组织的
563526,22,非常明确,非常明确
563527,23,这是大陆人只用讲普通话,直接对你讲普通话，非常
563528,24,大,对
563529,25,非常清楚你家庭情况也非常知道你参与了所谓的暴动,非常清楚你家庭情况，也非常知道你参与了所谓的暴动
563530,26,很多在香港默默的支持香港抗议运动的爆料的革命的战友们家人过,很多在香港默默地支持抗议运动、参与爆料革命的战友们，及家人们给我
563531,27,各种信息近期项目报告,各种信息，紧急向我报
563532,28,这个当时发生了情况,告当时发生的情况
563533,29,这是昨天共产党在香港明目张胆,这是昨天共产党在香港明目张胆
563534,30,进入倒数来客人入进行绑架,进入到私人住宅，破门而入进行绑架
563535,31,主要是这个人抓的就是大陆警察和大陆的解放军穿着香港的酒,主要的这拨抓的人，就是大陆的警察和大陆的解放军，穿著香港的警
563536,32,去南浦,军，穿
563537,33,在香港已经营已经居住权和香港公民身份的人,在香港已经有居住权以及有香港身份的人，直接
563538,34,直接站,直接带
563539,35,到目前为止最起码我掌握在20个人以上,到目前为止，我掌握的最起码有二十个人以上
563540,36,20分以上,人以上
563541,37,而且这些检查就明确的告诉他们,而且，这些家人给警察报警
563542,38,你回答好马上说停你们等了稍后就是打电话你不要再报警了报警,你们等著，马上出警。稍后就有人打电话——你不要报警了，报警也没用；再报
563543,39,有你的家人你大陆的什么什么人都很清楚,大陆的家人，你大陆的什么什么人……都很清楚
563544,40,你感觉你告诉媒体,你敢见媒体，你
563545,41,把这个流氓供水到了今天这成简直是太,流氓共匪到了今天这个程度，简直是太
563546,42,太惊人了,太惊人了
563547,43,能不能赶着流氓感这样的黑痣我,能敢这样地流氓，这样地以黑治国
563548,44,这是前所未有,真是前所未有
563549,45,而且有的战友家里的贵重物品包括保险箱都被警察现场打开,而且，有的战友们家里的贵重物品，包括保险箱都被警察现场打开
563550,46,打开以后保险箱的东西全部拿走,开以后，把保险箱的东西全部拿走
563551,47,这就是公然的到香港非法执法到香港头我走了,这已经是公然地到香港非法执法，到香港掏窝子了
563552,48,家人收到了人生的生命的危险,家人受到了人身的、生命的威胁
563553,49,同时我们的战友,同时，我们的战友
563554,50,昨天之前就告诉我,昨天之前已经告诉我
563555,51,获得了内部信息,获得了内部信息
563556,52,然后是昨天有行动计划,息；然后，昨天有行动计划
563557,53,就是要对香港的港大中大几个学校,就是要对香港的港大、中大几个学校
563558,54,进行定点抓包,进行定点抓捕
563559,55,大家都是在香港,大家都知道，在香港
563560,56,这是绝对不可能没人相信会发生的事情,这是绝对不可能，没人相信会发生的事情
563561,57,却是下一步会更加的胸更加的显,且下一步会更加地凶、更加地险
563562,58,同时,同时
563563,59,大家要看到的事情很多人现在已经被共产党,大家要看到的事情，很多人现在已经被共产党
563564,60,用掌握家人和家人资产,用“掌握家人和家人资产
563565,61,你给大家看不到的大街游行之后的,产”，以及大家看不到的——大街游行之后
563566,62,各种威胁和绑架,各种威胁和绑架
563567,63,这个战场附近的大街上也不仅在学校,这个战场不仅在大街上，也不仅在学校
563568,64,同时战友们我们获得了更壮信息,同时，战友们，我们获得了更重要的信息
563569,65,香港的朋友们香港的战友们香港的同胞们,香港的朋友们，香港的战友们，香港的同胞们
563570,66,共产党,共产党
563571,67,就像我在9月份所说的一样,就像九月份我说的一样
563572,68,他一定会在香港,它一定会在香港
563573,69,只是事实上的全面检,实施事实上的全面戒严
563574,70,从过去的偷偷偷摸摸的抓伤和戒严,从过去的偷偷摸摸地抓，杀和戒严
563575,71,打到昨天事实上他已经了解了,到昨天事实上它已经戒
563576,72,接下来会对所有的,接下来会对所有的
563577,73,香港红包,香港同胞
563578,74,柯香港,的香港
563579,75,曾经上过节的这些勇士们,曾经上过街的勇士们，还
563580,76,还有这些上过节的在银行存款的资产,还有上过街的在银行存款的资产
563581,77,我去上街的律师,上街的律师
563582,78,还有媒体,还有媒体
563583,79,进行抓捕时只要杀几个还要再搞一些服饰,进行抓、捕，甚至还要杀几个，还要再搞一些浮尸
563584,80,这就像我们会从6月份开始到现在,这就像文贵从六月份开始到现在，包
563585,81,今年的四月五月我都会大家说过,今年的四月，五月我都跟大家说过
563586,82,香港最黑暗的时刻最黑暗的时间就是十月十一月,香港最黑暗的时刻，最黑暗的时间就是十月，十一月
563587,83,大家都知道川普总统昨天在纽约,大家都知道川普总统昨天在纽约
563588,84,刚刚厉害,刚刚离开
563589,85,川普总统卡已经掌握了全面的香港昨天发生的情况,川普总统他已经全面掌握了香港昨天发生的情况
563590,86,保温会跟他说不上话说得很近我们俩相隔100多米他睡觉的卧室,跟他说不上话啊，虽然很近，我们俩相隔100多米，他睡觉的卧室和我睡
563591,87,和我的卧室100多米,和我睡觉的卧室
563592,88,但是我相信,但是我相信
563593,89,川普总统,川普总统
563594,90,及时的掌握了香港昨天发生的情况,即时地掌握了香港昨天发生的情况
563595,91,我相信他会非常的震惊,我相信他会非常的震惊
563596,92,多少钱,上（香
563597,93,纽约的晚上香港的上午和下午,纽约的晚上（香港的上午和下午
563598,94,华盛顿很多人也是一夜未眠,华盛顿很多人也是一夜未眠
563599,95,我只是我的爆料革命的战友们和美国的朋友们,支持我们爆料革命的战友们和美国的朋友
563600,96,一直和我和我们战友们保持联系,一直和我以及我们的战友保持着联
563601,97,让我想到的情况,掌握香港的情况
563602,98,所有的美国朋友们,所有的美国朋友们
563603,99,有坚定,都坚定
563604,100,坚定不移,坚定不移
563605,101,愤怒的,愤怒的
563606,102,表示,表示
563607,103,一定要和香港同胞,一定要和香港同胞
563608,104,香港的勇士们站在一起,香港的勇士们站在一起
563609,105,你会看到美国政府的行动,你会看到美国政府的行动
563610,106,你们一定会看到香港,你们一定会看到香港
563611,107,人类所需要的在美国得到知识的发生,人民所需要的在美国得到支持和发声
563612,108,保温柜这个紧急直播希望所有的战友们,文贵这个紧急直播，希望所有战友们，不要
563613,109,不要想着圈钱你也不需要你捐命,不要想着捐钱，也不需要你捐命
563614,110,全力以赴的发酵美国向欧洲所有的领导人们,全力以赴的向美国，向欧洲所有的领导人们
563615,111,船舶香港危机的真相,传播香港危机的真相
563616,112,就如勾引,就足够
563617,113,所有的战友们,所有的战友们
563618,114,一定在这个时候不要在自己搞评论别人动动一张嘴,一定要在这个时候不要再自己搞评论，别动不动一张嘴，能
563619,115,能吃鱼肉吃太阳吃月亮,能吃太阳、能吃月亮、指
563620,116,智慧飞呀,指挥天
563621,117,我为你所不能带别干这是我们为你做的事情,唯你所不能。咱别干这事，我们唯一能做的事
