id,index,content,proofed
188018,1,尊敬的战友们好啊,尊敬的战友们好啊
188019,2,这个我说昨天啊郭宝胜先生啊,昨天郭宝胜先生这个跟我见面
188020,3,这个跟我见面的经历,这个跟我见面的经历
188021,4,这个昨天啊这个,这个跟我见面的
188022,5,当我发出我在华盛顿DC的这个照片以后呢,当我发出我在华盛顿DC 的照片以后呢
188023,6,过完就找我的助理和我联系,宝胜就找我的助理和我联系
188024,7,然后呢真是我是一个好的会,和我联系，我是真是约好了
188025,8,没办法赶快冲下去啊在酒店楼下的酒,没办法，赶快冲下去， 在酒店楼下的酒
188026,9,有吧,酒吧
188027,10,我就跟他见个面,酒吧和他见个面
188028,11,周一见到那个宝生先生了我深刻的感受,面， 见到宝胜先生我深刻的感受，宝胜
188029,12,宝盛先生这个人啊,宝胜先生这个人啊
188030,13,这个这次是我最直接的和台面间,这个人啊， 这次是我最直接的和他面见， 
188031,14,保视力下降的相貌太好了,宝胜的相貌太好了，还
188032,15,还有一个我这人喜欢这个看已经,还有一个我这个人喜欢看易经
188033,16,看这个人间像,看易经，看面
188034,17,瘦不下,手相
188035,18,宝盛先生的手长了一个,宝胜先生的手长了一个
188036,19,宗教的手,宗教手
188037,20,16人的命啊有10天注定,人的命啊， 有时候天注定
188038,21,这个,这个
188039,22,宝是不是手是个宗教手,宝胜先生的手长了一个宗教手
188040,23,这个什么叫重要是我几乎看不全世界各种宗教仪式,"这个人的命啊， 有时候天注定， 什么叫宗教手呢？



我几乎看过全世"
188041,24,医生吃中药饭,一生吃宗教饭
188042,25,或者传播宗教的人太有特征,或者传播宗教的人他有特征
188043,26,宝生的手是中教授,宝胜的手是宗教手
188044,27,还有保圣人啊这个面色红润,还有他面色红润， 人非常之
188045,28,人非常之后的,人非常之厚
188046,29,能看得出来这个老黄牛这才让我当时是不是顺口一说很适合他,能看的出来 老黄牛这个词啊， 我当时就是顺口一说，很适合他， 这人非
188047,30,这个非常的忠诚,这人非常的忠诚
188048,31,又说可能用担很忠诚,有时候可能拗，但是很忠诚
188049,32,非常的执着,非常的执着
188050,33,人的起床非常之好,人非常的执着， 气场
188051,34,含有这种,常的忠
188052,35,这个这个这个积极的力量,忠诚，而且这人非常的执着， 气场
188053,36,然后呢看他很激动我也很激动爱见面,量，看到他很激动， 我也很激动，但是韩
188054,37,诞生了两场还能朝鲜果下其他照相不太会照,但是韩连潮先生和我一起下去的， 他不会照相， 照
188055,38,照相很难看,照的相很难看
188056,39,这个小现在我看是,照相， 照的相
188057,40,那么因为我,那么因为我
188058,41,一开始在酒吧就开会了,一开始在酒吧就开会了
188059,42,在那个键其他那几个人,在见其他那几个人， 见
188060,43,家人很多人都认识我又看了一切刚刚开始了还什么国家认为华盛顿政治学院的,见人的时候， 很多美国人都认识我，喊一切都是刚刚开始啊， 郭先生， 我是华盛顿政治
188061,44,想和你,想和你
188062,45,台塔中国的腐败啊,谈谈中国的腐败啊
188063,46,等等等,等等等
188064,47,所以我就上了你还有另外一个会当会下去弄呢,所以我就上来了，我还有另外一个会， 当我下去的
188065,48,又多了一些人,又多了一些人
188066,49,要多那时间很急人你就下个会就到了,较多， 时间很急， 人已经下个会就到了
188067,50,不是说的并不多,所以说的并不多
188068,51,但是上地宝盛乡族再给我传达了很多的信息,"但是宝胜昨天给我传达了很多的信息。



比"
188069,52,比如说,比如说
188070,53,昨天保证先生强烈的强调,"昨天给我传达了很多的信息。



比如说， 他强"
188071,54,说这个人对你这个不反习呀,说很多人对你不反习啊
188072,55,广州家政,了，经过跟他
188073,56,就是这个是这个非常有意见你的表态了你的满意,且很多人怀疑你回到体制了，经过跟他聊的半
