id,index,content,proofed
212411,1,最近的车有吗,
212412,2,你们健身了吗,你们健身了吗
212413,3,你们好,你们好
212414,4,我刚吃完,我刚健
212415,5,哎呀特别高兴,哎呀，特别高兴
212416,6,今天的纽约天气太好了,今天这纽约的天气特别好
212417,7,我上午我这个,我上午啊，这个
212418,8,出去开个会,出去开个会
212419,9,然后他就在中央公园啊,然后呢在中央公园呀
212420,10,这个好好的走路走,这个好好的走了走
212421,11,特别好跟我太太,特别好，跟我太太
212422,12,还有和我的团队,还有和我的团队
212423,13,在湖边啊,在湖边
212424,14,今天纽约太美太漂亮了,今天纽约太美了，太漂亮
212425,15,到处是枫叶到处是枫叶,到处是枫叶，到处是枫叶
212426,16,特别是在,特别是在
212427,17,那个哈德逊河啊,那个哈德逊河，哎
212428,18,还有两边啊他看向都哥伦比亚那个医院那边,河，哎呦两边呀。那太漂亮了。那个，到哥伦比亚医院
212429,19,还有这个太漂亮了,"哎呦，那个太漂亮了。


"
212430,20,三北新阿行业本来很漂亮,"
咱北京呀，枫叶本来很漂亮"
212431,21,这几年也不是怎么搞的那风也看不见了,这几年呀。也不知怎么搞的。枫叶看不见了
212432,22,哎呀真是的,哎呀，真是的
212433,23,这是北京本来应该很美丽的,时候的北京，本来应该很美丽的
212434,24,这几年不知道考生啥了也不好看了,这几年不知搞成啥了，也不好看了
212435,25,没啥他的倒数几呀,没啥看的了。到处挤呀
212436,26,好了今天,这几年
212437,27,我给我传给你开会,我跟我的团队开会
212438,28,解决,解决
212439,29,Twitter YouTube,推特，youtube
212440,30,还有这个,还有这个
212441,31,下一步的整个直播的平台和媒体平台的事情,下一步的整个直播的平台和媒体平台的事情
212442,32,这个美国呀,这美国呀
212443,33,真是了不得,真是了不得
212444,34,太多聪明人了,太多聪明人了
212445,35,这个电话年前,这个，两年前
212446,36,在妈咪,在迈
212447,37,我跟一个,我跟一个
212448,38,特别重要的一个,特别重要的一个
212449,39,很成功的一个朋友,很成功的一个朋友
212450,40,在一起吃饭,在一起吃饭
212451,41,有很多美国超级企业家,有很多美国超级企业家
212452,42,人家都谦虚的不得了,人家都谦虚的不得了
212453,43,在那个桌子上有两个下中国的土豪啊,在那个桌子上有两位咱中国的土豪
212454,44,像我这号人啊这个土豪,像我这号人，啊，这都土豪
212455,45,不知道天高地厚了,不知道天高地厚的
212456,46,然后咱说啥都是在最最最最,然后在这块儿，说啥都带“最”字 ，“最
212457,47,谢谢咱们那个,们，咱们那个
212458,48,最伟大的光荣的正确的党呀最伟大侠自在最,最伟大的，光荣的，最正确的党一样，最伟大
212459,49,我们三水里面甲数最多的最适,我们三嘴里讲出最多的“最”字
212460,50,最多的这个,最多的“最
212461,51,人家就那么多人也没有说一个罪人,人家就那么多人，人家就没有说一个
212462,52,后来,后来
212463,53,最为,最”字
212464,54,中国好朋友人家演的超级富豪,中国好朋友，人家也是超级富豪
212465,55,人家很成功很谦虚,人家很成功，很谦虚
212466,56,人家在美国那么多年了,人家在美国那么多年了
212467,57,时间过,是超级富
212468,58,说说几句话,说出几句话
212469,59,我今天想起来,我今天想起来
212470,60,我给我太太说我说你看看,我跟我太太说：我说，你看看
212471,61,人呢就是,人哪，就是
212472,62,不知天高地厚,不知天高地厚
212473,63,不知道不要脸是最可悲的,不知道不要脸是最可悲的
212474,64,我当时那个朋友说文贵,当时那个朋友说：文贵
212475,65,这个世界上最聪明的人,这个世界上最聪明的人
212476,66,原来美国了,全来美国了
212477,67,最聪明的人,最聪明的人
212478,68,狗仔震,都在这
212479,69,你看这对面说的是,你看，咱对面这桌子
212480,70,家人一起,加在一起
212481,71,都是中国的GDP的10%几二十几个会,都是中国的GDP的百分之十几
212482,72,说了半天中午哪个大企业,算了半天，中国这几个大企业
212483,73,背后都是人家美国老板,背后都是人家美国老板
212484,74,确实是那么回事,确实是这么回事
212485,75,所以,所以
212486,76,这句话今天我想你了呀,这句话呀，今天我想起
212487,77,更是感触很深,更是感触颇深
212488,78,第2个是说,第二个，他说
212489,79,中国人啥都是最呀,中国人啥都是“最”呀
212490,80,他的繁重来,他说咱从来
212491,81,不知道,不知道
212492,82,看看人家的国家,看看人家的国家
212493,83,人家为啥不说最,人家为啥不说“最
212494,84,人家干啥,人家干啥
212495,85,都是放眼世界,都是放眼世界
212496,86,谦卑谦虚的不得了,谦卑谦虚的不得了
212497,87,人家没长很长篇大论,人家没长篇大论，人家
212498,88,人家开会见面都是很直接中国人交现实,家一开会，一见面都是很直接。中国人叫现实
212499,89,外国人就是很直接很实际,外国人就是很直接，很实际
212500,90,没那么多想不着的是没那么想着的事,没那么多想不着的事。没那么多想不着的事
212501,91,说一说他说你看咱们就太爱幻想,"
所以说，他说你看，咱们就太爱幻想"
212502,92,为啥,为啥
212503,93,这么多历史上的奇怪的角,这么多历史上的奇怪的教
212504,94,奇怪的打,奇怪的党
212505,95,都跑了咱那个国家去了,都跑到咱那个国家去了
212506,96,中国的记忆千年哪,中国这几千年呀
212507,97,就没明白过,就没明白过
212508,98,现在咱们更糊涂了,现在咱们更糊涂了
212509,99,今天,今天
212510,100,我要这个,我这个
212511,101,想起那天的话呀,想起那天的话呀
212512,102,感触更深,感触更深
212513,103,咱们这个一想2035-2050,咱们这个一想2035，2050
212514,104,还是等号也是,还得等好几十
212515,105,哎呀我都等了5000年了这华丽的死那么多了也没给男人啥呀,哎呀，还得等好几十年，呵呵，呵呵，哎呦，咱都等了5千年了
212516,106,然后,咱都
212517,107,今天的开会的时候,今天这开会的时候
212518,108,这个各种版本,这个，各种版本
212519,109,给川普总统代谢的是啊都来了,给川普总统带信的事，啊，都来
212520,110,然后那个种有关哈,然后呢，各种有关
212521,111,所谓,所谓
212522,112,义乌兰雅歌手的,吴，烂杨各种的
212523,113,这种事情,种的事情
212524,114,都来了,都来了
212525,115,想起来就是滑稽,想起来就是滑稽
212526,116,中国这个片子太多了,中国这个骗子太多了
212527,117,假设太多了,假事儿太多了
212528,118,是这个推车公司,了。啊，这个，推特公司
212529,119,YouTube公司叫我们的律师,youtube公司叫我们的律师
212530,120,我们的家都在了解各个方面就这个五毛举报,我们现在都在了解，各个方面，就这个5毛，举报
212531,121,啊,啊
212532,122,然后是一个和博讯,然后啊和这个博讯
212533,123,阿昔洛,啊西诺
212534,124,还有这人两个一起这个举报,还有这些人联合一起，啊这个举报
212535,125,然后这个晚上各种去打信息,然后这个网上的各种虚假信
212536,126,现在,现在
212537,127,真是美国人也有必然间黄的可能,真是，美国人，也有被蓝金黄的可能，但
212538,128,但是也更重要的是这些人所谓的假举报,但是也更重要的是这些人所谓的假举报
212539,129,还有一个就是加薪信,还有一个就是假写信
212540,130,种种种这种都是假吧,种种种这种，都是假吧
212541,131,造就是这种事情,造就了这种事情
212542,132,建华鸡的天华景,挺滑稽的，挺滑稽
212543,133,然后在华盛顿,然后，在华盛顿
212544,134,充满了各种的有关王岐山的孟建柱傅政华的孙,充满了各种的有关王岐山的，孟建柱的，傅政华的，孙
212545,135,各种假信息,各种假信息
212546,136,19大开发了这个王岐山同志要当国家主席了要成立第2中,完了，啊，这个王岐山同志又要当国家副主席了，啊，要成立第二政府。
212547,137,啊这个,这个
212548,138,要帮助习主席完成未来的30 20 35 2050年打一,要帮助习主席完成未来的2035，2050年大业
212549,139,中国不能没有啊,中国不能没有
212550,140,没有王岐山孟建柱中国就的垮中国就是他,没有王岐山。没了王岐山，孟建柱，中国就得垮，中
212551,141,哎哟我的妈,哎呦我的妈
212552,142,这整个新的又开始新的谣言了,这整个又开始新的谣言了
212553,143,然后我就看了某网站上有人给我看我的律师说,然后我就看到某网站上，有人给我看，我的律师说
212554,144,说那个公文贵的合伙人啊,说这个郭文贵的合伙人，啊
212555,145,这个,这个
212556,146,这个所谓在香港就是曲国娇女士,这个，所谓在香港，就是曲国娇女士
212557,147,这个有病跟我们一起犯罪回国内,这个，以跟郭文贵一起犯罪，回
212558,148,大家里电话吧,文件，啊，给了相关
212559,149,你看看这个假呀,你看看，这个假呀
212560,150,我已经找很多的法律文件给了相关的部门,我已经让很多的法律文件，啊，给了相关的部门
212561,151,事先大家都知道是先去居服,是先去，大家都知道，是先去拘
212562,152,郭文贵361诈骗郭文贵2610的案例了,郭文贵360亿诈骗郭文贵2600亿的案
212563,153,把人家去过交女士给去饱了,把人家曲国娇女士给取保了
212564,154,最后人家见面有人跟着,最后，人家天天有人跟着
212565,155,大陆来的警察跟了,大陆来的警察跟
212566,156,最不是在办公室通知的时候去香港移民局,最后是在办公室通知的去香港移民局，说
212567,157,说到镇嫌伪造,说她涉嫌伪造
212568,158,说味道这个旅行证件,所谓的这个旅行证件
212569,159,下楼以后,下楼以后
212570,160,消失,消失
212571,161,香港移民局也不给答复,香港移民局也不给答复
212572,162,现在,现在
212573,163,大陆出来了又放了这个多维亚万维亚州万维网,大陆，出来了，又放出来了这个多维，万维呀，叫万维网
212574,164,太多维网这是绝对共产党控制的网站出来,还有多维网，这绝对共产党控制的网站。说啦
212575,165,郭文贵的合伙人回国报案了,郭文贵的合伙人回国报案了
212576,166,人家打回去的他咋回德国呀,人家咋回去的，她咋回的国呀
212577,167,香港怎么去跑了呀,香港怎么就弃保了呀
212578,168,香港移民去不是说制造这个提供虚假旅行证件吗,香港移民局不是说她制造，这个提供虚假旅行证件吗
212579,169,这周哪回的事啊,这都哪回子事儿呀
212580,170,就这种假信息挂到网上去,就这种假信息发到网上去
212581,171,然后有很多人去传播,然后有很多人去传播
212582,172,你说敢造假造到这个程度这个国家还有救吗,你说，敢造假造到这个程度，这个国家还有救吗
212583,173,还靠什么依法治国家,还靠什么以法治国呀
212584,174,靠什么依法治,靠什么以法治
212585,175,右就没了,有救吗？还
212586,176,造假造得如此事,造假造到如此之
212587,177,弥天大谎,弥天之大谎
212588,178,信口雌黄,信口雌黄
212589,179,而且让天下人相信,而且让天下人相信
212590,180,什么叫特色社会主义我说了,什么叫特色社会主义，我说了
212591,181,我说啥你欣赏,我说啥，你信啥
212592,182,你不信我叫你变成了呀,你不信，我就让你变成雷
212593,183,你也不信,你不信
212594,184,你再不信我就把你全家都变成了药,你再不信，我就把你全家都变成雷洋
212595,185,如果你还不信,如果你还不信
212596,186,我让你全家变成强奸罪和被强奸子,我让你全家变成强奸罪和被强奸罪
212597,187,哪个不行给你发红通,。啊，然后不行，给你发红通
212598,188,这里的特色社会主义,这就叫特色社会主
212599,189,本来就是骗子主义乌托邦主义,本来就是骗子主义，乌托邦主义
212600,190,现在的家政的中国特色,现在还得加上个中国特色
212601,191,乌托邦家骗子,乌托邦加骗子
212602,192,你还得相亲,你还得相信
212603,193,这就叫中国特色社会主义,这就叫中国特色社会主义
212604,194,你的命,你的命
212605,195,供你的差是你的妻,共你的产，社你的妻
212606,196,要你的老婆孩子,要你的老婆孩子
212607,197,意识是一个老牌子,妻。啊，要你的老婆孩子的
212608,198,然后还有特色的让你相信我的谎言,会主义。啊，革你的命，共你的产，社你的妻。啊，要
212609,199,他的家人我的网页,的产，社你的妻。啊，要
212610,200,这叫什么,这就叫中
212611,201,好听话叫propaganda校宣传结果,托邦加骗子，你还得相信。啊，这就叫
212612,202,实际上就是超级片,还得相信。啊，这就叫
212613,203,河马的店,还得相
212614,204,你说这晚上不忙,加上个中国特色
212615,205,这个人就美国的各种比价下都知道中国五毛的每一天他们问我,这就叫中国特色社会主义。啊，革你的命，共你的产，社你的妻。啊，要你的老
212616,206,为什么你的那么多毛,的产，社你的妻。啊，要你的老
212617,207,什么五毛,社你的妻。啊，要
212618,208,丢死人了,得相信，这
212619,209,丢死人了今天我们就是这些外国人啊,你还得相信，这就叫“中国特色社会
212620,210,哎呀我最近的英文也好都不行了,你还得相信，这就叫“中国特色社
212621,211,这个帽子可清楚了,这就叫“中国特色
212622,212,但是我感到很不舒服,的老婆孩子的命，随时睡
212623,213,可耻,色你
212624,214,怎么就咱的国家传五毛,得相信，这就叫“中国
212625,215,据今天我所知道只有中国特产物贸,这就叫“中国特色社会主义”，革你的命
212626,216,这也是特色社会主义的产物网特产物,中国特色社会主义”，革你的命，共你的产，色
212627,217,那么另外一个谁看到了全世界啊,色”的让你相信我的谎言，还得加
212628,218,真的关系19大呀,我的谎言，还得
212629,219,关于19的,谎言，还得
212630,220,竟然有外国人拿着68月的所有大报告也来看,的谎言，还得加上我的谎言。这叫
212631,221,眼泪,言，还
212632,222,哎呀好不好现在成了解说员了,睡你的老婆孩子，然后还要“特色”的让
212633,223,我先生解释现在我说话就相当的权威,我的谎言，还得加上我的谎言。这叫什
212634,224,人家都行,让你相
