id,index,content,proofed
171104,1,我又回来了刚才抱歉,我又回来了。刚才抱歉
171105,2,抱歉抱歉刚才因为我,"抱歉抱歉。


刚才因为我"
171106,3,帮助这个,帮其他国
171107,4,其他国家的朋,其他国家的朋
171108,5,登录一个,他们录一个
171109,6,媒体的一个一个是,媒体的视频，我没
171110,7,所以说呢,过来，真是
171111,8,这个我就没调过来,视频，我没调过来
171112,9,哇,我
171113,10,回来了大家都,没调过来
171114,11,看好看好,歉，抱歉啊
171115,12,今天是5月20,今天是5月2
171116,13,文贵现在在查,文贵现在船
171117,14,为啥,河上
171118,15,在哈迪斯,在哈德
171119,16,刚刚的离开,刚刚离开
171120,17,离开了7点,离开西点
171121,18,军校,军校
171122,19,在给大家,在给大家
171123,20,尊敬的战友,尊敬的战友
171124,21,这个从昨天到现在,们，从昨天到现在
171125,22,开会这个,开会，我开了
171126,23,这很,这里
171127,24,我在这里不一一,我在这里不一一
171128,25,一教大家,一叫大家
171129,26,有很多人,有很多人
171130,27,我都看见了,我都看见了
171131,28,然后在这个开了11个小时,然后呢，开了十几个小时的
171132,29,他讲的,讲的
171133,30,特别车,特别特
171134,31,这个,证
171135,32,那么在这个开会当中啊,那么从目前来看，真的是我
171136,33,主要是,这事。
171137,34,喝多各,和多个
171138,35,其他,其他
171139,36,那么,那么
171140,37,同步钱啊,从目前
171141,38,这个我今天,这个时间
171142,39,战地,站在
171143,40,你妹的,间给大
171144,41,一年前我这也是,一年前我也是
171145,42,时间,时间
171146,43,给大家的,给大家
171147,44,吃饭直播,吃饭时直播
171148,45,今天我又是站在绿地位上的,今天我又站在Ladymay上
171149,46,也在这个大家,也站在这给大
171150,47,哎呀真的是,哎呀真的是
171151,48,大概数万钱,是感触万千
171152,49,昨天我,昨天我
171153,50,看了10几个小时,开了十几个小时
171154,51,十几个小时,十几个小时
171155,52,舌头溃疡,时的会啊，让
171156,53,这个让我感受,真的是感触万
171157,54,必胜客,了十几个
171158,55,特最深刻的事,刻最深刻的是
171159,56,世界上最我,世界上对我
171160,57,难道我随和,年前我的
171161,58,可以说是正常,可以说这场战
171162,59,战斗的关注,战斗的关注
171163,60,远远超过你,远远超过一
171164,61,一年前我的,一年前我的
171165,62,今天和过去,今天和过去
171166,63,真的是今非昔比,真的是今非昔比
171167,64,这一下大家和谐的,这一切感受特别
171168,65,巴黎的来信,前我的想
171169,66,这个,真的
171170,67,感受特别多,感受特别多
171171,68,昨天,昨天
171172,69,我有一个我想给大家分享,我有一个我想跟大家分享
171173,70,76一个很重要的感受,一个很重要的感受
171174,71,这个感受是什么,这个感受是什么
171175,72,就是我们,就是我们
171176,73,真正的海外华,真正的海外华
171177,74,华人完成,华人啊，完全
171178,75,我们这一,我们真
171179,76,一年内,一年内
171180,77,我们打架,我们大家
171181,78,说共,所共
171182,79,奋斗努力的,奋斗努力的
171183,80,造成的,造成这
171184,81,这种文,这种积
171185,82,积极方面,积极方面
171186,83,中国人缺少法治,中国人缺少法治
171187,84,中国人处在危难之时,中国人处在危难之
171188,85,中国人不尽,中国人不仅
171189,86,你今天好,仅今天
171190,87,中国人,中国人
171191,88,经济还有力,经济还有
171192,89,中国人不尽心,中国人不仅今
171193,90,今天有个好玩的房子,今天有了豪华的房子
171194,91,中国人现在城,中国人现在房
171195,92,中国人现在是和西方文明世界文明,中国人现在是和西方文明，和世界文明
171196,93,巨大的,巨大的
171197,94,更重要的是西方人看到了就是说中国人的事情,更重要的是西方人看到了，就是说中国人民是
171198,95,中国这个政府到处有一小说是坏人,中国政府当中有一小撮是坏人
171199,96,这个盗国贼不仅害中国人偷中国人,这个盗国贼不仅害中国人，偷中国人
171200,97,还有海外国人,还要害外国人
