id,index,content,proofed
574012,1,你们已经坐在了电视机前,你们已经坐在了电视机前
574013,2,得电脑前面,电脑前面
574014,3,正在准备的来和我一起,正在准备着来和我一起
574015,4,来参与这个,来参与这个
574016,5,1年前无人相信了你要120这个神奇的日子传奇的继续,个，一年前无人相信的1120 这个神奇的日子的传奇的继续
574017,6,2016年的11月20号是2018年11月20号,2019 年的11 月20 号，是2018 年11 月20 号
574018,7,王建生死新闻发布会的一个延续,王健之死新闻发布会的一个延续
574019,8,当我们再次坐在了电视机和摄像机前面的时候,当我们再次坐在了电视机摄像机前面的时候
574020,9,世界发生了巨大的变化,世界发生了巨大的变化
574021,10,有我们战友们和文一起,由我们战友们和我一起
574022,11,我们一起发动的,我们一起发动的
574023,12,人类有史以来,人类有史以来
574024,13,最伟大的,最伟大的
574025,14,螳臂挡车的长臂挡车这个反共的运动,螳螂挡臂啊，螳臂挡车，这个反共的运动
574026,15,去的这300多钱,去的这300 多天
574027,16,进入了人类的历史上最伟大的时刻,进入了人类上历史上最伟大的时刻
574028,17,比如传奇,传奇
574029,18,你是一个不可思议,一个一个的不可思议
574030,19,是很多战友们和文贵一起创造的,是很多战友们和文贵一起创造的
574031,20,上天给了我们使命,上天给了我们使命
574032,21,上天给了我们很多的名字,上天给了我们很多的明
574033,22,我们正在完成上面给我们伟大的使命那就是修命共产党,我们正在完成上天给我们伟大的使命，那就是消灭共产党，让
574034,23,中国人有宗教的自由,中国人要宗教的自由
574035,24,是有自由,教的自由
574036,25,这个社会,治的社会
574037,26,匈奴才休命党专政,消灭一党专政，消
574038,27,兄弟个人崇拜,消灭个人崇拜
574039,28,只有14亿中国人民,14 亿中国人民
574040,29,张开瑞,张开嘴
574041,30,世界正常的人一样,世界正常的人一样
574042,31,在享受上天给我们每人的生命当中知情权,享受着上天给了我们每个人在生命当中知情权
574043,32,各自己的骑马的人权,和自己的起码的人权
574044,33,我们每个人都需要的安全和尊严,我们每个人都需要的安全和尊严
574045,34,这场大革命,这场爆料革
574046,35,毕竟是残酷的力量是伟大的,必将是残酷的，它必将是伟大的
574047,36,而且一定会成功的我们过去三年已经证明给,而且一定会成功的。我们过去的三年已经证明给
574048,37,很多人的人关了,很多人，包括我们的
574049,38,让他们知道我们有能力,让他们知道我们有能力
574050,39,如今我们有上天的使命,心，我们有上天的使命
574051,40,我没有朋友,我们有朋友
574052,41,能彻底的消灭它们,能彻底的消灭他们
574053,42,实现一个法治的信仰就是中国,实现一个法治的信仰自由的中国
574054,43,同新疆的200万人被关的集中营和香港的人道危机中东法,从新疆的200 万人被关在集中营和香港的人道危机的送中法
574055,44,台湾的美食美刻的军事威胁以及过去,台湾的每时每刻的军事威胁，以及过去
574056,45,大的女修士的所有的中国企业家在回想到当时我们在,在这一年里消失的所有企业家，再回想到当时，我们在
574057,46,2018年11月20号我们看了门消失的墙和在我们当时,2018 年11 月20 号，我们看到了消失的墙，和在我们当时
574058,47,王建如此新闻发布会所遭遇的挫折和打击,王健之死的新闻发布会所遭遇的挫折
574059,48,在365天后我们坐在了曼哈顿属于我们自己的一个,在365 天后，我们坐在了曼哈顿属于我们自己的一个
574060,49,喜马拉雅是晚,喜马拉雅大使
574061,50,而且我今年我们上有绿豆先生亲自在现场操作整个我不属于我,而且我今天我们的战友路德先生亲自在现场操作整个
574062,51,我们的专业,我们的专业
574063,52,我们今天也不需要所谓的林肯中心或者什么盐味精,我们今天也不需要去租所谓的林肯中心或者什么宴会厅
574064,53,我们自己就会举办大型的活动,我们自己就可以举办大型的活
574065,54,这就是我们喜马拉雅大使馆了一个它最重要的价值目的他成为,这就是我们喜马拉雅大使馆的一个他最重要的价值和目的，他成为
574066,55,从了我们的同胞们战友们,共的，我们的同胞们战友们
