id,index,content,proofed
96225,1,哎呀,哎呀
96226,2,是你们好啊12月21号,战友们好，12月21号
96227,3,星期六,星期六
96228,4,文贵在国媒体,文贵在郭媒体
96229,5,直播聊天抱歉刚刚洗手间跑出来冲了个凉,"直播，聊聊天。


抱歉啊，我这刚刚从洗手间跑出来"
96230,6,西装现在是后背还在流汗的啊还在流汗流水呢,西装，现在是后背还在流汗，还在流汗流水
96231,7,所以说,所以说
96232,8,晚上了一份中华亲爱的战友们向你们,晚到了一分钟，亲爱的战友们，向你们
96233,9,表示万分的抱歉有这一上来就600占用了,"表示万分的抱歉。


哎呦，这一上来就600呀，战"
96234,10,这个,这一
96235,11,因玩很奇怪与到直播的时候吧,们，我啊，很奇怪，一到直播的时候吧
96236,12,还有我的就睡得特别好,候吧，我就睡得特别好
96237,13,你说这个晚上,"别好，


昨晚上"
96238,14,最后一次这个通完电话我就躺睡着了醒来就快8点了你是这样说的啊,最后一次通完电话，我就躺着睡着了，一醒来就快8点了，你这一觉睡的啊，睡了五个
96239,15,除了五个小时,了五个小时
96240,16,这个醒来以后马上就锻炼,"时。


醒来以后马上我得锻炼"
96241,17,一会有午餐午餐完了呢,一会儿有午餐，午餐完了呢
96242,18,跟班吓人啊还有咱们的法治基金这个律师开会,跟班农先生还有咱们的法制基金律师开会
96243,19,人家这会过圣诞的,人家这会儿过圣诞
96244,20,所以说这个人家汉来过开会,所以说这个人家还来给我开会
96245,21,开完会以后呢,开完会以后呢
96246,22,还有另外一个,还有另外一个
96247,23,这个关于这个法律方面的会,个关于法律方面的会
96248,24,这个今天特别特别的忙但是非常开心,今天特别特别的忙啊，但是非常开心
96249,25,这个,生
96250,26,婴儿很多战友,应很多战友
96251,27,给路德先生发发了信息,给路德先生发的信息
96252,28,建议那把直播同过去的星期天,建议呢，把直播从过去的星期
96253,29,星期六,星期六
96254,30,原因那就是说,原因呢，就是说
96255,31,大家可以说一个长觉,大家可以睡一个长觉
96256,32,要不影响下个星期一的工作,后不影响下个星期一的工作
96257,33,我觉得这个特别好,我觉得这个特别好
96258,34,说就改成星期六了,所以就改成星期六了
96259,35,那么以后我尽量的星期六咱们直播,那么以后尽量的星期六咱们直播
96260,36,这个但是星期六对我有哪不好的基本上我的美金75,但是这个星期六对我有哪不好呢？基本上我的每
96261,37,每星期五,每星期五
