id,index,content,proofed
515383,1,大家好今天是2019年9月29号,
515384,2,这里是北京姑娘聊天使我是喷血,
515385,3,大家好我是小皮匠,
515386,4,今天要特别荣幸官让来给我女朋场了,
515387,5,正在直播之前呢,
515388,6,受北京多少聊天时占有的微波横向郭先生班农先生票六折,
515389,7,还有所有就是全球支持爆料革命和传播真相的战友的好,
515390,8,对我妈也借此机会向全全体战友们发出我们最真挚的问候,
515391,9,国人让你说两句吧,
515392,10,Merci小提琴好,ercy，小皮匠好
515393,11,非常荣幸今天能接受北京姑娘聊天使,非常荣幸今天能接受北京姑娘聊天室
515394,12,这个你跟咱们的聊天啊咱们在这个互动,常感谢你们一直以来对爆料革命的支
515395,13,非常感谢你们一直以来最爆料革命的知识,非常感谢你们一直以来对爆料革命的支持
515396,14,谢谢,谢谢
515397,15,其实最应该感谢的是四年,其实最该感谢的是您，那
515398,16,美国人是这样咱们就开始进入主题吧好吗,们就开始进入主题吧。北京姑娘聊
515399,17,好吧,主题吧
515400,18,就是我们北京不想了解他认识了在做这个不同意的请举手接木偶像,就开始进入主题吧。北京姑娘聊天室在做不同意请举手的节目，我相
515401,19,多占有多眼看到了,多战友已经看到了
515402,20,到昨天前天为止那我们已经做了45期,到了。到前天为止，我们已经做了45期
515403,21,今天就跟大家一样,经做了45期。跟大家一样
515404,22,我们一直都非常的关注香港的问题最关注的就是这里,我们一直关注香港问题，最关注的就是这里，而且每
515405,23,而且每次在讲里说到香港话题的时候吧,而且每次在节目里，说到香港话题的时候吧
515406,24,我都觉得特别痛心疾首非常难过是吧不是写,我都觉得非常痛心疾首，非常难过，是吧
515407,25,对我记得我们最近有一次做一期节目韩练到一个死亡的名单现在就是死亡人数,对，我记得我们有一次做节目，念到死亡的名单。念到死亡的人数，被自杀失
515408,26,手被自家被失踪的人呢,数，被自杀失踪的人，不断地
515409,27,不断的在增加,不断地在增加
515410,28,每次看到以后这些名单啊还有这些事情新闻报出来了我们都会很受震动因为里面很多,每次看到以后，名单这些事情，我们都会很受震动。因为里边很多都是年轻人
515411,29,我都是年轻人十几岁二十几个还有鸡还有先辈成年的人这个空前的这个数,多都是年轻人，十几岁，二十几岁，还有一些未成年的人，目前这个数字还在不断地增
515412,30,还在不断增加,还在不断地增加
515413,31,对尤其是看到那16岁的未成年人失踪的事儿心里有一串一串的,匠：**尤其看到16岁未成年人失踪的时候，心里一颤一颤的。而且
515414,32,而且就在刚才节目开始前一个小时左右吧,而且就在刚才，节目开始前1小时左右
515415,33,我们一直也在关注香港的现场,我们一直也在关注香港的现场
515416,34,都发现了香港的战场已经发觉了那个真子弹弹壳,的现场。香港现场已经发现真子弹的蛋弹壳
515417,35,并且了当我市民受伤倒地的时候被警察还禁止一护救援人员去,并且当有市民受伤倒地的时候，警察还禁止医护救援人员去进
515418,36,去进行救治而且还用水泡出去攻击记者,去进行救治，而且还用水炮车去攻击记者
515419,37,特别丧心病狂就到现在为止中几乎暴力,特别丧心病狂。到现在为止，暴力每星
515420,38,每星期每天甚至每分钟每秒都一直在升级,每星期甚至每天每分钟每一秒一直在升
515421,39,现在我就觉得吧这个目前的美国参与这回中医院的已经通过了,现在我们觉得美国参议院众议院已经通过了《香港人权及民主
515422,40,香港人权及民主法案,香港人权及民主法案
515423,41,电视啊最快真的胖叔叔也得下个月可能给人,但是最快实施也得下个月，可能还会不会更晚
515424,42,实际好可能是不是还会更晚所以我们现在就不要担心一点事情,实施也得下个月，可能还会不会更晚，所以我们现在就比较担心一件事
