id,index,content,proofed
76925,1,最近的战友们好今天是11月17号你们健身了吗,尊敬的战友们好！今天是1月17号你们健身了吗
76926,2,哎呀咱们这个部落格的现在却是套和一个这个,"了吗？


咱们这个爆料革命，现在真是到了一个日月"
76927,3,日,日
76928,4,喜乐鸟分都在巨大的变化中,日月秒分都在巨大的变化中
76929,5,我这真的是胶水啊因为还没有运动的刚洗了脸啊,我这真的是浇水呀，因为我还没有运动呢！刚洗了脸
76930,6,真的叫水交换水,真的浇水，浇了好几
76931,7,校水运动,浇水运动
76932,8,这个今天啊,真的浇
76933,9,突然间的美国的一个大的媒体,突然间的美国一个大的媒体
76934,10,找到了这个美国的,找到了在美国
76935,11,在美国,在美国
76936,12,脂肪的一个好朋友找我,军方的一个好朋友，找我
76937,13,说紧急的要一定要采访,说紧急的要一定要采访
76938,14,采访的就是两个是他一个是台湾,"采访就两个事：


一个是台湾，一"
76939,15,一旦台海战争发生了他们听了我的想法,一旦台海战争发生了，他们想听听我的
76940,16,关于台湾来电话哎呀我的吗,关于台湾蓝金黄，哎呀！我的妈啊
76941,17,都啥时候了,都啥时候了
76942,18,怎么能完成这样了第2个,们玩成这样了。第二个另
76943,19,另外一个大美女,另外一个大媒
76944,20,这个几大早上我想,早上都是问了，中美贸
76945,21,倒日问了就是说,都是问了，中
76946,22,这个中美贸易,问了，中美贸易
76947,23,这个贸易协定会的好了,个大媒体，一大早上都是问了
76948,24,他们得到了很多确切的信息,他们得到了很多确切的信息
76949,25,看来又出事要出去然后就会我的看法,看来要出事，要出事，然后就问我的看
76950,26,你是不是和那个呀普通人是不是啊,一个普通人是不是，哪有这些！没办法
76951,27,哪有这一点啊,哪有这些！没办
76952,28,没办法有好朋友来的必须去见一下,没办法，因为好朋友来了必须得见一下
76953,29,今天下午,今天下午
76954,30,用好了,友来了
76955,31,另外一个,另外一个
76956,32,其具有相当影响你的一个记者一个媒体,个具有相当影响力的一个记者，一个媒体
76957,33,和我的律师团队,和我的律师团队
76958,34,以后有一个,队要有一个
76959,35,很严肃的采访,很严肃的采访
76960,36,他已经搞了将近1亿年了,他已经搞了将近一年了
76961,37,这个烂的晚不能说叫他玩的,这个案子我还不能说，还没
76962,38,然后呢现在来越采访,然后呢，现在要来采访
76963,39,然后下午要准备两到三个,然后下午要准备两到三个
76964,40,这个律师来听证会作证,证，还作证。你说这，这
76965,41,你说这,你说这
76966,42,这都是法律的事你说啥呢,这都是法律的事，咱这又跟依
76967,43,咋就跟,这又跟
76968,44,依法治国,依法治国
76969,45,就是真的发干上了整个法改了,就是真跟法干上了，真跟法干
76970,46,雪天天的说法天天的时候必须得动画,以天天要学法。天天要学法，必须得懂
76971,47,然后呢特别有意思的啊,"须得懂法。


特别有意思的"
76972,48,这个29号,这个有
76973,49,28 29 30,"28,29,30"
76974,50,这个,政
76975,51,在美国有,在美国有
76976,52,呢大衣,个大
76977,53,一个大的组织还有包括美国政府,一个大的组织，还有包括美国政府
76978,54,这个有很多活动,这个有很多活动
76979,55,就是邓小平和美国,就是邓小平和美国
76980,56,切和平什么条约啊,签和平什么条约啊
76981,57,50年啊,50年
76982,58,50年,50年
76983,59,所以说这个,所以说中
76984,60,中美调有50年美国很重视美国,中美条约50年美国很重视，美国
76985,61,现在高度的应该写这个邓小平,现在高度地评价邓小平，高度评
76986,62,高速下那个厅,高度评价邓
76987,63,所以说他想让我去参加,所以说呢想让我去参加
76988,64,高直播,个直播
76989,65,还是还让我们会被踢,还让我们郭媒体要进
76990,66,进到这个机构里面去,进到机构里面去
76991,67,我再也搞不搞的是你是我很温和的来评价人邓小平说的是吧,我还在犹豫搞不搞这事，你说我何德何能啊，评价人家邓小平，是
76992,68,在哪个城市,咱哪有这本事
76993,69,然后呢,然后呢
76994,70,还要去华盛顿,还要去华盛顿
76995,71,要去做药学作证,要去作证，我都去
76996,72,晚上不是说我就要出去了,宝胜不是说我要去作证
76997,73,他的他的离职记连一张纸不保证律师那拿出来过,他都临时拒绝，连一张纸郭宝胜律师都没有拿出来
76998,74,前天过网上律师公发信息,前天，郭宝胜律师给我发信
76999,75,我们大boss一生光贵先生可以去纽约啊,我们郭宝胜先生可以去纽约，但是他
77000,76,但是他没有给我们出这个火车票,但是他们要给我们出火车票，你说
77001,77,搞不搞笑啊,搞不搞笑
77002,78,我们是问我你怎么看国家来我知道的国家你可以说不行错了,我们律师问我你怎么看郭先生，来，我知道你郭先生你肯定说不
77003,79,通业务改火车票,同意付，给。我们付火车
77004,80,昨天给信息了,昨天给信息了
77005,81,你孩子来华盛顿吗,你还是来华盛顿吧
77006,82,就在坐火车要钱都不讲话,就是想坐火车票钱都不想花
77007,83,我去,我去
77008,84,我要去,我要去
77009,85,我要加入我的私人飞机,我要驾著我的私人飞机
77010,86,安保团队,安保团队
77011,87,我住那个房上我的床住的酒店大家都知道是多少钱一天1万多美金,"我住在我常住的酒店，大家都知道是多少钱，一天1万多美金。


所有的钱"
77012,88,这些都是你给我幸福,的钱都是你郭宝胜
77013,89,我今天说的话,我今天说的话
77014,90,都是你,都是你
77015,91,你不说的火车票,你不付那个火车票
77016,92,你让我付专辑费,你让我付专机费
77017,93,让我付宝安费那咱1700000美元吧那肯定的你,让我付保安费，那咋也得几十万美元吧！那肯定
77018,94,18,我
77019,95,虽然很有意思然后呢,以说很有意思。然后呢
77020,96,这个又有好消息吗,这个又有好消息
77021,97,悠悠好像烂子就赢了又赢了,又有好消息了，案子这两天又赢
77022,98,三星A9说话有点密码今天早上报名啊好吧现在在永啊回头再向你们报告,"说了，留点秘密吧！今天早上报平安好吧！


亲爱的战友们，回头再向你们报告，我"
77023,99,修的炼胶水,锻炼，一切都是
77024,100,3点家多锻炼啊,啊！咱得接著锻炼
77025,101,一切都是刚刚还是啊,一切都是刚刚开始
77026,102,谢谢再用了,谢谢战友们
77027,103,我这个被录啊两个随相机,切都是刚刚开始，谢
